ID,BLACK,BLUCLLR,CD,CITY,COAST,CONSTRCT,DC,ENROLL,FARMER,FORBORN,GVTWRKR,INTRLAND,LANDSQMI,MANUF,POPSQMI,POPULATN,PORT,RURLFARM,SC,STATE,TRANSPRT,UNEMPLYD,UNION,URBAN,VABEDS,VETERANS,WHLRETL,EMPLYD,UNEMPLY,URBNFARM,ACEREGIO,AGE65,BANK,CVLLBFRC,FINANCE,FLOOD,MARINE,MDNINCM,MILTINST,MILTMAJR,MILTPOP,NUCPLANT,REDIST,FEDWRKR,FIPSTATE,LOCLWRKR,STATWRKR,WHLSALE,party,candidatevotes,totalvotes,winratio,prev_party,prev_candidatevotes,prev_totalvotes,prev_winratio,flip
1980-WV-1,10780,44908,1,0,0,2853,0,56650,6253,30,1970,0,1430,27618,196.7363636,281333,,42081,56,WV,6589,18195,43.6,140804,0,,9088,84474,,,,,,,,,,,,,,,,,,,,,0,107471,168909,0.636265682,0,76372,120434,0.634139861,0
1980-WV-2,9898,32114,2,0,0,3047,0,64509,19653,10,2015,0,7788,12657,38.15703647,297167,,115741,56,WV,4821,23016,43.6,51631,1000,,5765,76578,,,,,,,,,,,,,,,,,,,,,4,102805,183745,0.559498218,0,69683,125955,0.553237267,1
1980-WV-3,14719,36402,3,0,0,2949,0,69470,18860,15,1884,0,4720,10372,66.9315678,315917,,116318,56,WV,4609,21342,43.6,59294,0,,6353,80801,,,,,,,,,,,,,,,,,,,,,4,94583,179563,0.526739919,0,74837,126421,0.591966525,1
1980-WV-4,6387,33418,4,0,0,4865,0,67147,18562,4,2634,0,3948,18875,81.86474164,323202,,122965,56,WV,8472,21929,43.6,120063,290,,8307,86387,,,,,,,,,,,,,,,,,,,,,0,117595,153615,0.76551769,0,70035,70035,1,0
1980-AZ-1,7808,14949,1,0,0,3205,0,38455,10725,22,2636,15402553,9231,3939,20.17040407,186193,,39425,61,AZ,3314,13580,17.4,80399,144,,9594,54496,,,,,,,,,,,,,,,,,,,,,4,136961,186833,0.733066428,4,81108,114286,0.709693226,0
1980-AZ-2,7185,36755,2,0,0,5061,0,62800,19478,41,3163,15402553,104349,7293,3.000201248,313068,,74597,61,AZ,7183,16494,17.4,93582,0,,10837,95677,,,,,,,,,,,,,,,,,,,,,0,127736,219686,0.581448067,0,67878,129197,0.525383716,0
1980-CO-1,7836,35614,1,1,0,6247,0,51291,703,67,8458,8927646,58,17365,5558.827586,322412,,0,62,CO,12786,20705,18.5,322412,0,,31512,116688,,,,,,,,,,,,,,,,,,,,,0,107364,179622,0.597721883,0,82742,134630,0.61458813,0
1980-CO-2,618,24192,2,0,0,4805,0,64637,33770,23,4682,8927646,29263,6673,10.90342754,319067,,119177,62,CO,5636,18666,18.5,87371,0,,9216,96262,,,,,,,,,,,,,,,,,,,,,0,153550,272270,0.563962243,0,98889,186961,0.528928493,0
1980-CO-3,3360,27456,3,0,0,3791,0,62095,18552,21,3007,8927646,31557,9376,9.790854644,308970,,69457,62,CO,6903,22325,18.5,144383,918,,12324,83922,,,,,,,,,,,,,,,,,,,,,0,105820,192782,0.548910168,0,69669,141442,0.492562322,0
1980-CO-4,362,15485,4,0,0,3026,0,34276,18617,20,1859,8927646,43089,2153,4.01139502,172847,,63058,62,CO,3677,10062,18.5,36590,0,,5641,52863,,,,,,,,,,,,,,,,,,,,,4,178221,260491,0.68417335,4,103121,168542,0.611841559,0
1980-ID-1,81,19907,1,0,0,2682,0,41025,22516,24,1856,11429055,40659,6697,5.231510859,212708,,82117,63,ID,3473,15194,14.5,57966,0,,7819,65237,,,,,,,,,,,,,,,,,,,,,4,116845,217542,0.537114672,4,86680,144652,0.599231258,0
1980-ID-2,514,22069,2,0,0,4505,0,66962,34368,77,3608,11429055,42091,5862,7.416431066,312165,,117899,63,ID,6955,17396,14.5,118742,263,,13425,93369,,,,,,,,,,,,,,,,,,,,,4,116196,197560,0.588155497,4,80591,140631,0.573067105,0
1980-MT-1,614,28871,1,0,0,3786,0,40186,15807,44,4508,7923698,42922,8184,5.495060808,235859,,53838,64,MT,6390,17446,38.7,107394,294,,10391,79114,,,,,,,,,,,,,,,,,,,,,0,112866,183740,0.614270164,0,86016,150109,0.573023603,0
1980-MT-2,506,23168,2,0,0,5052,0,63426,42334,45,4369,7923698,103125,5563,3.137493333,323554,,121864,64,MT,8493,21981,38.7,104141,0,,13687,106431,,,,,,,,,,,,,,,,,,,,,4,91431,154801,0.590635719,4,75766,133246,0.568617444,0
1980-NM-1,4672,40880,1,0,0,8364,0,119371,44160,37,6265,15937036,121511,8973,4.376706636,531818,,177114,66,NM,9300,37639,11.7,176401,152,,15062,140269,,,,,,,,,,,,,,,,,,,,,4,125910,246813,0.510143307,4,118075,188836,0.625278019,0
1980-NM-2,4672,40880,2,0,0,8364,0,119371,44160,37,6265,15937036,121511,8973,4.376706636,531818,,177114,66,NM,9300,37639,11.7,176401,152,,15062,140269,,,,,,,,,,,,,,,,,,,,,4,61564,161992,0.380043459,0,95710,95710,1,1
1980-UT-1,418,18203,1,0,0,3155,0,63215,21109,81,2722,24763190,72405,4167,3.541026172,256388,,67568,67,UT,5902,16948,20.5,90446,0,,7706,63422,,,,,,,,,,,,,,,,,,,,,4,157111,301570,0.520976888,0,93892,183994,0.510299249,1
1980-UT-2,817,32308,2,0,0,4888,0,65795,6822,145,4542,24763190,9941,12147,29.56664319,293922,,26784,67,UT,9680,15410,20.5,215047,194,,18541,85464,,,,,,,,,,,,,,,,,,,,,4,194885,290765,0.67024917,4,121492,195166,0.622505969,0
1980-CA-1,1384,32097,1,0,1,6220,0,49547,24658,189,9383,21099047,16822,13285,18.36797051,308986,,80762,71,CA,6740,17815,24.8,95239,0,,12820,106030,,,,,,,,,,,,,,,,,,,,,4,145098,270199,0.537004208,0,125122,210812,0.593524088,1
1980-CA-2,1125,37873,2,0,0,6748,0,36433,12547,83,2912,21099047,51840,12458,4.205285494,218002,,44409,71,CA,7264,13834,24.8,31364,0,,8080,78389,,,,,,,,,,,,,,,,,,,,,4,141698,261674,0.541505843,4,114451,220260,0.519617725,0
1980-CA-3,4699,47076,3,0,0,8119,0,64910,32949,252,12800,21099047,5046,19441,81.13436385,409404,,80210,71,CA,14050,28521,24.8,213309,0,,22687,151971,,,,,,,,,,,,,,,,,,,,,0,170670,241865,0.705641577,0,105537,197503,0.53435644,0
1980-CA-4,2423,42247,4,1,1,6875.5,0,38397.5,320,438,9649.5,21099047,23,22526.5,13794.26087,317268,4953991,0,71,CA,15424.5,22676.5,24.8,317268,0,,39720.5,135653,,,,,,,,,,,,,,,,,,,,,0,133853,205055,0.652766331,0,87764,158497,0.553726569,0
1980-CA-5,2423,42247,5,1,1,6875.5,0,38397.5,320,438,9649.5,21099047,23,22526.5,13794.26087,317268,4953991,0,71,CA,15424.5,22676.5,24.8,317268,0,,39720.5,135653,,,,,,,,,,,,,,,,,,,,,0,101105,197821,0.511093362,0,106046,158649,0.668431569,0
1980-CA-6,6749.5,53876,6,1,1,7849,0,56266,5783,407,5241,21099047,734,38032,486.3153951,356955.5,3415334,15987.5,71,CA,14558,20358.5,24.8,287820,800,,18745.5,133082.5,,,,,,,,,,,,,,,,,,,,,0,93400,134650,0.693650204,0,81801,119768,0.682995458,0
1980-CA-7,6167.5,34217,7,1,1,5770,0,38702,2343,331,4212,21099047,366,22028,700.8346995,256505.5,3415334,5603.5,71,CA,11491,15727.5,24.8,236034,0,,15865.5,95565.5,,,,,,,,,,,,,,,,,,,,,0,142044,224469,0.632800075,0,109676,172865,0.634460417,0
1980-CA-8,1606,38835,8,0,1,8607,0,55700,16721,411,5945,21099047,3960,18454,86.66161616,343180,,41593,71,CA,8523,20136,24.8,217220,1473,,16089,123029,,,,,,,,,,,,,,,,,,,,,0,108380,195425,0.554586158,0,94824,165305,0.573630562,0
1980-CA-9,4642,26700,9,0,0,6142,0,63347,34843,125,2918,21099047,11622,9006,27.85518844,323733,,118519,71,CA,6139,21105,24.8,116967,0,,16638,104149,,,,,,,,,,,,,,,,,,,,,0,90504,163592,0.553229987,0,88179,134879,0.653763744,0
1980-CA-10,5253,25943,10,0,0,4099,0,57254,23614,76,2474,21099047,14410,5045,19.25357391,277444,,77808,71,CA,5285,22356,24.8,80767,0,,12428,82096,,,,,,,,,,,,,,,,,,,,,0,102231,164543,0.621302638,0,84488,125862,0.671274888,0
1980-CA-11,1359,26106,11,0,1,4922,0,43516,22942,131,3866,21099047,11252,4586,21.90881621,246518,,45559,71,CA,4221,14812,24.8,123562,0,,18328,88346,,,,,,,,,,,,,,,,,,,,,0,85823,185012,0.463878019,0,92882,153464,0.605236407,0
1980-CA-12,8272.99,40884.91,12,1,0,7198.51,0,47731.2,2856.7,157.52,5150.31,21099047,452,22565.18,677.921969,306420.73,15674286,3959.78,71,CA,8262.65,17791.62,24.8,261090.28,399,,21982.73,114068.24,,,,,,,,,,,,,,,,,,,,,4,143817,199083,0.722397191,4,116982,160085,0.730749289,0
1980-CA-13,8272.99,40884.91,13,1,0,7198.51,0,47731.2,2856.7,157.52,5150.31,21099047,452,22565.18,677.921969,306420.73,15674286,3959.78,71,CA,8262.65,17791.62,24.8,261090.28,399,,21982.73,114068.24,,,,,,,,,,,,,,,,,,,,,0,132246,224609,0.588783174,0,100809,175361,0.574865563,0
1980-CA-14,8272.99,40884.91,14,1,0,7198.51,0,47731.2,2856.7,157.52,5150.31,21099047,452,22565.18,677.921969,306420.73,15674286,3959.78,71,CA,8262.65,17791.62,24.8,261090.28,399,,21982.73,114068.24,,,,,,,,,,,,,,,,,,,,,4,133979,220579,0.607396896,4,95962,179727,0.533932019,0
1980-CA-15,8272.99,40884.91,15,1,0,7198.51,0,47731.2,2856.7,157.52,5150.31,21099047,452,22565.18,677.921969,306420.73,15674286,3959.78,71,CA,8262.65,17791.62,24.8,261090.28,399,,21982.73,114068.24,,,,,,,,,,,,,,,,,,,,,0,108072,150491,0.718129323,0,75212,125126,0.601090101,0
1980-CA-16,8272.99,40884.91,16,1,1,7198.51,0,47731.2,2856.7,157.52,5150.31,21099047,452,22565.18,677.921969,306420.73,15674286,3959.78,71,CA,8262.65,17791.62,24.8,261090.28,399,,21982.73,114068.24,,,,,,,,,,,,,,,,,,,,,0,158360,223035,0.710023091,0,104550,170358,0.613707604,0
1980-CA-17,8272.99,40884.91,17,1,1,7198.51,0,47731.2,2856.7,157.52,5150.31,21099047,452,22565.18,677.921969,306420.73,15674286,3959.78,71,CA,8262.65,17791.62,24.8,261090.28,399,,21982.73,114068.24,,,,,,,,,,,,,,,,,,,,,4,129159,182939,0.706022226,4,81296,149181,0.544948754,0
1980-CA-18,8272.99,40884.91,18,1,1,7198.51,0,47731.2,2856.7,157.52,5150.31,21099047,452,22565.18,677.921969,306420.73,15674286,3959.78,71,CA,8262.65,17791.62,24.8,261090.28,399,,21982.73,114068.24,,,,,,,,,,,,,,,,,,,,,4,126046,177461,0.71027437,4,85663,144563,0.592565179,0
1980-CA-19,8272.99,40884.91,19,1,0,7198.51,0,47731.2,2856.7,157.52,5150.31,21099047,452,22565.18,677.921969,306420.73,15674286,3959.78,71,CA,8262.65,17791.62,24.8,261090.28,399,,21982.73,114068.24,,,,,,,,,,,,,,,,,,,,,4,162849,209603,0.776940216,4,123192,171751,0.717270933,0
1980-CA-20,8272.99,40884.91,20,1,0,7198.51,0,47731.2,2856.7,157.52,5150.31,21099047,452,22565.18,677.921969,306420.73,15674286,3959.78,71,CA,8262.65,17791.62,24.8,261090.28,399,,21982.73,114068.24,,,,,,,,,,,,,,,,,,,,,4,199674,253303,0.788281228,4,129714,195409,0.663807706,0
1980-CA-21,2817.508,22252.172,21,0,0,3625.292,0,35858.04,9040.64,61.184,2249.852,21099047,20131,7437.656,9.663489941,194535.716,,16771.976,71,CA,6853.38,12467.904,24.8,124479.576,0,,12209.116,61857.808,,,,,,,,,,,,,,,,,,,,,4,74674,153400,0.486792699,0,73869,124138,0.595055503,1
1980-CA-22,4907,28173,22,0,1,5623,0,57104,24640,92,6505,21099047,12245,7146,24.17509187,296024,,53432,71,CA,4899,17013,24.8,157011,0,,18438,97623,,,,,,,,,,,,,,,,,,,,,4,115241,180423,0.63872677,4,99502,153944,0.64635192,0
1980-CA-23,4444,33397,23,1,1,5724,0,45174,7781,131,25274,21099047,4258,12263,67.953969,289348,,19168,71,CA,4703,13846,24.8,238891,0,,16676,107296,,,,,,,,,,,,,,,,,,,,,0,126020,199385,0.632043534,0,117498,178994,0.656435411,0
1980-OR-1,162,37684,1,0,1,5368,0,54041,25571,60,4594,15225971,9461,24766,32.6608181,309004,,107044,72,OR,5233,16772,31.8,82687,0,,9256,103479,,,,,,,,,,,,,,,,,,,,,0,203532,308635,0.659458584,0,158706,252378,0.628842451,0
1980-OR-2,288,25743,2,0,0,4016,0,36973,24459,42,2159,15225971,66840,13925,3.15665769,210991,,70575,72,OR,5298,10161,31.8,68117,0,,9069,77602,,,,,,,,,,,,,,,,,,,,,4,141854,290748,0.487893296,0,152099,220019,0.691299388,1
1980-OR-3,2040,47872,3,1,0,7733,0,48533,3076,157,6419,15225971,424,25797,837.4976415,355099,11768999,10091,72,OR,15882,24701,31.8,305394,515,,30904,136950,,,,,,,,,,,,,,,,,,,,,0,156371,217423,0.71920174,0,151895,179460,0.846400312,0
1980-OR-4,75,27359,4,0,1,3583,0,36928,15980,47,1815,15225971,19625,17081,10.93452229,214590,,68573,72,OR,4390,11950,31.8,75477,670,,7934,71767,,,,,,,,,,,,,,,,,,,,,0,158745,289634,0.548088277,0,124745,221766,0.562507328,0
1980-WA-1,3065.74,59562.72,1,1,1,9621.1,0,61588.73,5515.96,199.74,9024.55,1626578,1114,34229.98,370.7561939,413022.4,11310736,26220.81,73,WA,15469.45,25145.49,43.2,294150.22,0,,30598.82,156337.2,,,,,,,,,,,,,,,,,,,,,4,180475,230534,0.782856325,4,99942,156193,0.639862222,0
1980-WA-2,302.38,30521.64,2,0,1,3411.7,0,39903.01,13002.52,75.38,3144.35,1626578,10643,20331.26,21.78237339,231829.8,,66885.97,73,WA,4570.65,15607.13,43.2,93353.14,0,,8294.34,72713.4,,,,,,,,,,,,,,,,,,,,,0,162002,253688,0.638587556,0,70620,137413,0.513925174,0
1980-WA-3,227,42909,3,0,1,4325,0,45386,10880,43,5082,1626578,10687,32360,24.16964536,258301,,67647,73,WA,5474,16613,43.2,105313,600,,8416,87108,,,,,,,,,,,,,,,,,,,,,0,155906,248778,0.626687247,0,82616,140886,0.586403191,0
1980-WA-4,1030,23052,4,0,0,7035,0,44004,27458,31,2614,1626578,21828,5728,11.21990104,244908,,81249,73,WA,6021,13094,43.2,75941,0,,11966,82332,,,,,,,,,,,,,,,,,,,,,4,134691,234805,0.573629182,0,85602,139991,0.611482167,1
1980-WA-5,814,30004,5,0,0,6553,0,45588,18642,49,4875,1626578,20315,11934,13.52468619,274754,,67481,73,WA,8957,17594,43.2,136539,0,,15757,95840,,,,,,,,,,,,,,,,,,,,,0,120530,232235,0.519000151,0,77201,160849,0.479959465,0
1980-WA-6,1984.88,44376.64,6,0,1,6495.2,0,47370.26,5229.52,104.88,11167.1,1626578,2850,26423.76,109.9564211,313375.8,,25966.22,73,WA,11022.9,20775.38,43.2,216672.64,1028,,19224.84,113341.4,,,,,,,,,,,,,,,,,,,,,0,122903,229139,0.536368754,0,71057,116740,0.608677403,0
1982-CT-1,9129,85977,1,1,1,7452,0,82094,5863,98,6214,0,741,77363,607.5425101,450189,,19542,1,CT,6711,,12,322598,387,,26119,183760,20771,1973,,,,,,,,,,,,,,,,,,,0,126798,186110,0.681306754,0,137849,218694,0.630328221,0
1982-CT-2,2617,51124,2,0,1,5808,0,47144,8426,61,4715,0,1978,40119,136.1536906,269312,,39282,1,CT,4612,,12,124360,0,,10156,99593,15255,1263,,,,,,,,,,,,,,,,,,,0,95254,170803,0.557683413,0,119176,223311,0.533677248,0
1982-CT-3,7286.88,67721.2,3,0,1,5704.52,0,60438.4,2445.96,64.6,3823.64,0,404,59770.64,815.1853465,329334.88,,8253.84,1,CT,8729.16,,12,262305.92,0,,17606.56,131401.16,18935.28,1938.68,,,,,,,,,,,,,,,,,,,0,90638,181449,0.499523282,4,117024,223648,0.523250823,1
1982-CT-4,9881,86462,4,0,0,9523,0,74852,2884,108,4287,0,633,74369,660.9541864,418384,,11647,1,CT,7667,,12,290798,0,,20678,169039,22066,2233,,,,,,,,,,,,,,,,,,,4,93660,165897,0.564567171,4,124285,198625,0.625726872,0
1982-CT-5,4078.12,50318.8,5,0,0,4797.48,0,43860.6,4506.04,40.4,2508.36,0,1144,44085.36,211.5577972,242022.12,,16900.16,1,CT,5260.84,,12,158100.08,0,,11063.44,96696.84,12485.72,1777.32,,,,,,,,,,,,,,,,,,,0,101362,173373,0.584646975,0,117316,232943,0.50362535,0
1982-ME-1,786,50648,1,0,1,4470,0,55617,7145,36,5224,28325,4223,38754,68.75088799,290335,6847619,34520,2,ME,6757,,7.6,154617,0,,15023,104709,14811,2214,,,,,,,,,,,,,,,,,,,4,124850,247965,0.503498478,4,188667,275491,0.684839069,0
1982-ME-2,198,46599,2,0,1,4062,0,52995,12698,25,3432,28325,8561,36473,32.32040649,276695,,59953,2,ME,4688,,7.6,123853,924,,10429,96208,15918,6554,,,,,,,,,,,,,,,,,,,4,136075,204176,0.666459329,4,186406,237448,0.785039251,0
1982-MA-1,2061.14,48826.72,1,0,0,3935.37,0,48426.17,5319.55,45.55,2886.12,13,2614,42442.36,103.0388562,269343.57,,18307.56,3,MA,5453.46,,16.2,213859.34,0,,13142.58,98918.7,16856.08,5897.85,,,,,,,,,,,,,,,,,,,0,145417,146197,0.994664733,4,156514,208991,0.748903063,1
1982-MA-2,2868.95,52557.75,2,0,0,4507.91,0,54638.74,3589.69,66.28,3907.16,13,419,44904.35,727.6258234,304875.22,,11931.85,3,MA,6272,,16.2,271080.41,1137,,16595.88,111372.42,21955.83,6591.42,,,,,,,,,,,,,,,,,,,0,118215,162773,0.726256812,0,120711,179665,0.671867086,0
1982-MA-3,1010.43,49884.27,3,0,0,3313.71,0,46381.5,2753.97,58.68,2707.8,13,796,45959.19,324.9124372,258630.3,,10303.65,3,MA,4263.24,,16.2,207474.93,0,,12323.88,92915.22,15962.91,3918.54,,,,,,,,,,,,,,,,,,,0,142611,142740,0.999096259,0,141560,195783,0.723045413,0
1982-MA-4,1689.86,58642.64,4,1,0,4566.89,0,59115.46,2856.99,83.12,3896.65,13,462,52089.66,702.4372294,324526,,9999.4,3,MA,6248.27,,16.2,269544.53,1000,,14901.97,115472.25,20211.4,4095.35,,,,,,,,,,,,,,,,,,,0,121802,204615,0.595274051,0,103466,199376,0.518949121,0
1982-MA-5,3064.67,47832.31,5,0,0,5883.39,0,62402.8,1711.61,108.91,5420.05,13,395,35986.43,836.6707848,330484.96,,3385.99,3,MA,8871.1,,16.2,303606.4,1875,,13798.39,114965.81,21602.97,2789.32,,,,,,,,,,,,,,,,,,,0,140177,165598,0.846489692,0,136758,207321,0.659643741,0
1982-MA-6,874.14,49794.87,6,0,1,3479.22,0,44426.1,1428,59.16,3091.62,13,313,43848.78,808.6889137,253119.63,,2217.99,3,MA,4326.33,,16.2,238442.34,0,,12237.96,92533.38,19493.73,3605.7,,,,,,,,,,,,,,,,,,,0,117723,203584,0.578252711,0,111393,219257,0.508047634,0
1982-MA-7,3346.48,52406.5,7,0,1,4333.39,0,53045.05,1172.97,80.23,4547.26,13,136,42783.23,2194.453015,298445.61,,1783.09,3,MA,6466.62,,16.2,286646.22,0,,21353.16,107490.23,24040.45,2952.16,,,,,,,,,,,,,,,,,,,0,151305,194369,0.778442036,0,155759,155783,0.99984594,0
1982-MA-8,3098.95,49785.05,8,0,1,6019.83,0,64145,1767.61,111.23,5541.29,13,83,37705.99,4101.34,340411.22,,3472.97,3,MA,9040.76,,16.2,312957.08,0,,14278.31,118594.57,22367.43,2930.72,,,,,,,,,,,,,,,,,,,0,123296,164672,0.748736883,0,128689,164183,0.783814402,0
1982-MA-9,7510.92,54049.54,9,0,1,6008.85,0,51993.2,4798.64,455.64,4187.95,13,3634,41479.99,81.90549532,297644.57,,16274.51,3,MA,5460.58,,16.2,221911.86,0,,13904.03,103891.07,22664.76,8597.08,,,,,,,,,,,,,,,,,,,0,102665,160225,0.640755188,0,104010,104046,0.999653999,0
1982-MA-10,6185.62,42069.18,10,1,1,5302.04,0,58041.8,704.95,108.13,6159.89,13,144,28587.72,2197.241389,316402.76,15812755,1356.11,3,MA,9242.07,,16.2,303310.18,0,,28248.97,110690.95,24139.85,1166.29,,,,,,,,,,,,,,,,,,,0,138418,201436,0.687156218,4,131794,217433,0.606136143,1
1982-MA-11,6756.76,46995.3,11,1,1,5859.14,0,64071.1,852.66,117.02,6692.8,13,94,31678.74,3673.797447,345336.96,15812755,1599.52,3,MA,10196.06,,16.2,332584,0,,29487.04,120182.9,26841.56,1390.76,,,,,,,,,,,,,,,,,,,0,144132,144157,0.999826578,0,137066,137122,0.999591605,0
1982-NH-1,218.92,43536.24,1,0,1,4135.36,0,40653.09,6326.42,43.04,2539.06,0,2888,35144.18,80.05813019,231207.88,,26153.4,4,NH,3939.19,,7.7,142788.19,0,,10289.09,83596.22,15522.25,4378.3,,,,,,,,,,,,,,,,,,,0,76281,138911,0.549135778,0,114061,187646,0.607852019,0
1982-NH-2,195.08,44908.76,2,0,0,4872.64,0,47036.91,8686.58,18.96,3207.94,0,6126,34385.82,42.49365328,260316.12,,35495.6,4,NH,5010.81,,7.7,140436.81,0,,10393.91,92402.78,15397.75,4456.7,,,,,,,,,,,,,,,,,,,4,92098,130007,0.708408009,4,113304,176679,0.641298626,0
1982-RI-1,5821,68738,1,1,1,6276.5,0,62347.5,2269,135,7716.5,0,226,57885,1537.137168,347393,,4831.5,5,RI,6252,,10.7,323738.5,0,,18721.5,130565.5,27474.5,3775.5,,,,,,,,,,,,,,,,,,,0,97254,160131,0.60734024,0,120756,178600,0.67612542,0
1982-RI-2,5203,73876,2,1,1,6787.5,0,66929.5,2243,128,4206.5,0,832,63385,439.8473558,365953,,4961.5,5,RI,6479,,10.7,329644.5,0,,19009.5,134157.5,29446.5,3739.5,,,,,,,,,,,,,,,,,,,4,96282,173051,0.556379333,4,115057,208027,0.553086859,0
1982-NJ-1,29718,64689,1,0,1,6354,0,66944,6941,51,3879,958,900,56062,411.3555556,370220,,23232,12,NJ,9496,,17.1,248963,0,,12792,130086,27866,553,,,,,,,,,,,,,,,,,,,0,110570,150891,0.732780616,0,147352,192081,0.767134698,0
1982-NJ-2,27898,30970,2,0,1,5310,0,37489,6214,43,3182,958,1345,16597,168.1553903,226169,,20488,12,NJ,4993,,17.1,151537,0,,13896,78778,19415,2587,,,,,,,,,,,,,,,,,,,0,102826,151128,0.680390133,0,135437,235710,0.574591659,0
1982-NJ-3,18212.36,47860.8,3,0,1,7488.85,0,53318.52,6378.54,108.9,6805.58,958,1311,31479.87,229.5729901,300970.19,,18926.81,12,NJ,7719.35,,17.1,165672.49,0,,14025.86,108974.56,20500.17,901.24,,,,,,,,,,,,,,,,,,,0,104055,166996,0.623098757,0,106269,212830,0.499314006,0
1982-NJ-4,20863,52230,4,0,1,5398,0,53673,5806,47,6392,958,1047,41499,281.1184336,294331,,19718,12,NJ,6417,,17.1,158899,0,,13079,109712,18947,273,,,,,,,,,,,,,,,,,,,4,85660,162595,0.526830468,4,95447,168504,0.566437592,0
1982-NJ-5,8440.92,59230.6,5,0,1,6219.45,0,59908.44,5314.38,119.3,3467.26,958,892,48371.39,367.9343386,328197.43,,19517.57,12,NJ,8417.95,,17.1,199863.53,2557,,12239.42,121288.32,19291.49,1333.28,,,,,,,,,,,,,,,,,,,4,104695,160358,0.652882924,4,156016,201299,0.775046076,0
1982-NJ-6,19699,56958,6,0,1,6151,0,61320,783,105,3542,958,103,53412,3187.805825,328344,,518,12,NJ,10777,,17.1,306643,0,,12371,128834,16614,589,,,,,,,,,,,,,,,,,,,0,100419,147434,0.681111548,4,125792,223254,0.563447911,1
1982-NJ-7,5280.38,47391.2,7,0,0,6488.76,0,53242.44,9632.84,84.1,2773.5,958,1514,36176.02,194.7274637,294817.38,,27243.58,12,NJ,8389.46,,17.1,202946.68,0,,9094.9,111022.6,16347.82,1182.06,,,,,,,,,,,,,,,,,,,4,91837,164109,0.559609772,4,108760,214343,0.507411019,0
1982-NJ-8,6640.48,67264.26,8,0,0,5379.22,0,52036.04,949.62,66.64,2783.2,958,121,58152.22,2505.503636,303165.94,,1042.72,12,NJ,7186.34,,17.1,287766.22,0,,14563.78,122300.08,23119.18,789.88,,,,,,,,,,,,,,,,,,,0,89980,127297,0.706850908,0,95493,142201,0.671535362,0
1982-NJ-9,6775.43,47762.18,9,0,1,6247.99,0,51126.47,990.23,98.28,2901.59,958,123,39010.68,2302.74374,283237.48,,1226.84,12,NJ,10649.83,,17.1,258456.79,0,,8966.61,110036.1,16639.79,1296.7,,,,,,,,,,,,,,,,,,,0,99090,186879,0.530236142,4,116128,196504,0.590970158,1
1982-NJ-10,20710.51,47115.48,10,1,0,4896.07,0,51416.33,206.63,79.74,3975.63,958,44,38149.36,6662.245455,293138.8,,216.62,12,NJ,9294.01,,17.1,288127.75,0,,17891.83,112127.82,21630.29,277.36,,,,,,,,,,,,,,,,,,,0,76684,92852,0.825873433,0,76154,89245,0.853313911,0
1982-NJ-11,24071.6,44646,11,1,0,4998.35,0,51075.85,217,78.75,3974.25,958,32,37071.65,9158.40625,293069,,270.55,12,NJ,7915.25,,17.1,287060.9,0,,19423.25,111949.95,20895.7,273.35,,,,,,,,,,,,,,,,,,,0,105607,164237,0.643015886,0,106155,168524,0.62991028,0
1982-NJ-12,25447.12,47197.2,12,1,1,5283.97,0,53994.47,229.4,83.25,4201.35,958,64,39190.03,4840.871875,309815.8,,286.01,12,NJ,8367.55,,17.1,303464.38,0,,20533.15,118347.09,22089.74,288.97,,,,,,,,,,,,,,,,,,,4,117793,176452,0.667563983,4,134973,175026,0.771159713,0
1982-NJ-13,6781.74,53193.84,13,1,1,4187.82,0,49259.7,154.14,78.12,3715.74,958,18,39629.52,15214.26667,273856.8,,0.84,12,NJ,13821.78,,17.1,272902.14,0,,10981.74,105316.68,22930.74,273.84,,,,,,,,,,,,,,,,,,,4,100061,168256,0.594694989,4,152862,213373,0.716407418,0
1982-NJ-14,6781.74,53193.84,14,1,1,4187.82,0,49259.7,154.14,78.12,3715.74,958,12,39629.52,22821.4,273856.8,,0.84,12,NJ,13821.78,,17.1,272902.14,0,,10981.74,105316.68,22930.74,273.84,,,,,,,,,,,,,,,,,,,0,94021,126606,0.742626732,0,86921,135420,0.641862354,0
1982-NY-1,11081.68,28847.98,1,0,0,8013.86,0,47213.02,5945.14,106.02,4408.86,2343,1072,10158.8,252.3970522,270569.64,,20938.42,13,NY,6809.82,,24.7,69659,2794,,10616.08,86356.68,13780.02,225.08,,,,,,,,,,,,,,,,,,,4,72978,138021,0.528745626,4,91647,204486,0.448182272,0
1982-NY-2,10845.32,35105.02,2,0,1,9985.14,0,65754.98,2150.86,113.98,6377.14,2343,150,17392.2,2223.555733,333533.36,,3131.58,13,NY,11315.18,,24.7,160515,0,,13739.92,119905.32,16308.98,455.92,,,,,,,,,,,,,,,,,,,0,78582,126712,0.620162258,0,84035,149141,0.563460081,0
1982-NY-3,6472.5,46333.75,3,1,1,7331.5,0,54336.5,158.25,124.75,7372.25,2343,27,32390.5,12015.12963,324408.5,128581981,0,13,NY,13790.5,,24.7,324408.5,0,,11614,125390.5,20733.25,161,,,,,,,,,,,,,,,,,,,0,93846,181133,0.518105481,0,75389,175657,0.42918301,0
