ACEREGIO,AGE65,BANK,BLACK,BLUCLLR,CD,CITY,COAST,CONSTRCT,CVLLBFRC,DC,ENROLL,FARMER,FEDWRKR,FINANCE,FIPSTATE,FLOOD,FORBORN,GVTWRKR,INTRLAND,LANDSQMI,LOCLWRKR,MANUF,MARINE,MDNINCM,MILTINST,MILTMAJR,MILTPOP,NUCPLANT,POPSQMI,POPULATN,PORT,RURLFARM,SC,STATE,STATWRKR,TRANSPRT,UNEMPLYD,UNION,URBAN,VABEDS,VETERANS,WHLRETL,ID,YEAR,party,candidatevotes,totalvotes,winratio,prev_party,prev_candidatevotes,prev_totalvotes,prev_winratio,flip
7,84165,30026,2167,51317,9,0,1,12097,258974,0,102894,7543,2888,12747,55,6.9,14476,25402,55075,2263,18784,84046,0,25373,0,0,181,,231.0503756,522867,,19053,25,WI,3730,7176,12217,24.5,339039,0,66879,50950,1984-WI-9,19101,4,180247,245716,0.733558254,4,111503,111570,0.99939948,0
7,103281,25468,9524,45490,1,0,0,10850,225975,0,93871,14969,7388,8447,19,6.9,8076,31033,1648,7622,17556,56281,0,20097,1,0,507,,63.75767515,485961,,50942,31,IA,6089,8652,13130,20.5,308942,0,62093,44763,1984-IA-1,19101,4,131182,196475,0.667677822,4,89595,151342,0.592003542,0
7,94221,25468,4010,45544,2,0,0,10641,230796,0,94250,20294,3195,9708,19,6.9,5999,25443,1648,7116,16526,61033,0,21172,0,0,170,1,68.25576166,485708,,63161,31,IA,5722,7302,11567,20.5,294600,0,59884,44751,1984-IA-2,19101,4,136893,214228,0.639006106,4,99478,169037,0.588498376,0
7,96941,25468,10524,39265,3,0,0,10295,231987,0,89766,21967,3951,8226,19,6.9,8419,42012,1648,8934,16447,49137,0,20496,0,0,134,,54.34620551,485529,,71186,31,IA,21614,6409,10967,20.5,265913,326,56509,44228,1984-IA-3,19101,4,133737,220311,0.607037325,4,104072,187675,0.554533102,0
7,86683,25468,14908,33981,4,0,0,12044,247202,0,86869,8300,7720,21466,19,6.9,11999,46077,1648,3627,18383,34813,0,21791,0,0,374,,133.851668,485480,,23689,31,IA,19974,9860,11570,20.5,380110,274,61229,53621,1984-IA-4,19101,0,136922,225639,0.606818857,0,118849,179972,0.660374947,0
10,120837,25468,1727,36495,5,0,0,12006,219145,0,95235,29709,5202,10774,19,5.09,5405,30952,1648,15157,17680,30658,0,18095,0,0,240,,32.04057531,485639,,92216,31,IA,8070,11091,10370,20.5,214060,444,59487,45990,1984-IA-5,19101,4,104632,206067,0.507757186,0,93333,158563,0.588617773,1
10,118516,25468,1535,34083,6,0,0,11861,218809,0,88934,30524,3519,9167,19,5.09,7761,26560,1648,13511,17156,32197,0,18616,0,0,165,,35.93301754,485491,,89876,31,IA,5885,7916,11672,20.5,244607,0,59309,49425,1984-IA-6,19101,0,127706,205888,0.620269273,0,101690,158184,0.642858949,0
7,105839,36769,942,38629,1,0,0,12181,244478,0,97600,22516,3211,8692,27,6.9,8526,31317,196386,8599,18878,50425,0,19869,0,0,110,1,59.24677288,509463,,70757,33,MN,9228,7384,12686,24.5,260919,0,60681,47480,1984-MN-1,19101,0,140095,245837,0.569869466,0,109257,213520,0.511694455,0
7,128760,36769,341,36036,2,0,0,12806,227609,0,98579,38860,3510,7484,27,6.9,7911,32531,196386,18741,22310,35491,0,16935,0,0,110,,27.18696975,509511,,121636,33,MN,6711,7256,12273,24.5,172080,0,57675,45997,1984-MN-2,19101,4,153308,243097,0.63064538,4,123508,226751,0.54468558,0
7,57527,36769,3272,32021,3,0,0,12679,275487,0,109091,3489,5619,23015,27,6.9,16223,30508,196386,1213,18414,60983,0,28447,0,0,383,,419.8417148,509268,,8372,33,MN,6475,13096,8260,24.5,465673,0,72445,66503,1984-MN-3,19101,4,207819,283978,0.731813732,4,166891,231311,0.721500491,0
7,97318,36769,14315,38931,4,0,0,10812,266738,0,78611,1433,6852,17705,27,6.9,20411,44021,196386,181,20797,57151,0,23472,0,0,235,,2816.132597,509720,,0,33,MN,16372,14598,10941,24.5,508240,0,68977,52808,1984-MN-4,19101,0,167678,228071,0.73520088,0,153494,209742,0.731822906,0
7,114241,36769,29663,39338,5,1,0,10846,282559,0,65073,1226,7616,21877,27,6.9,22451,43306,196386,89,20192,51365,0,21500,1,0,253,,5725.88764,509604,,0,33,MN,15498,13487,12262,24.5,509604,713,70257,61101,1984-MN-5,19101,0,165075,235442,0.701128091,0,136634,208452,0.655469844,0
7,42691,36769,1981,47537,6,0,0,15664,260274,0,121543,4091,4619,14699,27,6.9,10316,31416,196386,1788,18696,70197,0,25146,1,0,219,1,284.889821,509383,,9413,33,MN,8101,13632,11496,24.5,408808,0,68742,54316,1984-MN-6,19101,0,154603,255692,0.604645433,0,109246,214980,0.508168202,0
9,106142,36769,591,30031,7,0,0,11430,220851,0,103570,27574,6378,7100,27,1.02,7636,38877,196386,24259,20330,25932,0,16468,0,0,211,,21.00408096,509538,,81547,33,MN,12169,8772,17989,24.5,179179,821,60394,45049,1984-MN-7,19101,4,135087,236839,0.570374812,4,108254,215316,0.502768025,0
9,109217,36769,1220,36168,8,0,1,12962,215356,0,105936,7713,5804,7097,27,1.02,14000,40326,196386,24680,23657,29219,0,18905,0,0,1555,,20.64355754,509483,28816841,23675,33,MN,10865,9110,21924,24.5,220955,0,70672,40145,1984-MN-8,19101,0,165727,246483,0.672366857,0,176392,229859,0.767392184,0
8,121537,40975,281354,40521,1,1,0,7568,249389,0,95240,1200,13241,12353,29,57.97,13473,42783,54412,161,21013,47981,0,18108,1,0,705,,3391.534161,546037,26620294,107,34,MO,8529,13176,26207,26.6,542650,0,64937,41225,1984-MO-1,19101,0,147436,215974,0.682656246,0,102656,155255,0.661208979,0
8,75668,40975,28480,30792,2,0,0,12949,280753,0,95793,1615,7994,18203,29,57.97,14348,28032,54412,367,15821,64601,0,26519,0,0,767,,1488.250681,546188,,303,34,MO,4217,12657,13938,26.6,530270,0,79573,64092,1984-MO-2,19101,0,139123,268616,0.517925217,0,100770,178203,0.565478696,0
8,124168,40975,7532,44910,3,1,0,13440,262639,0,75840,1857,9208,15772,29,57.97,14308,29718,54412,768,16143,58627,0,21602,0,0,476,,711.1158854,546137,26620294,1709,34,MO,4367,13362,16865,26.6,459054,840,78453,55565,1984-MO-3,19101,0,193537,193537,1,0,131566,168954,0.778708998,0
10,111108,40975,14843,45270,4,0,0,16655,232761,0,104747,15872,9157,9992,29,5.09,7619,42035,54412,13627,15800,43456,0,17145,3,2,18479,,40.1185881,546696,,58195,34,MO,17078,9314,15331,26.6,245030,0,71034,44620,1984-MO-4,19101,0,150624,225058,0.669267478,0,96388,175953,0.54780538,0
10,116362,40975,124820,45539,5,1,0,12275,274691,0,86282,1636,16121,19181,29,5.09,13897,42701,54412,267,19284,50978,0,20462,0,0,516,,2048.041199,546827,,154,34,MO,7296,15367,17064,26.6,543290,401,77655,54792,1984-MO-5,19101,0,150675,228220,0.66021821,0,96059,165989,0.578707023,0
10,124775,40975,9546,46951,6,1,0,12893,253601,0,104096,20596,6234,12944,29,5.09,5720,32617,54412,14260,17210,45667,0,18610,0,0,500,,38.33169705,546610,,65618,34,MO,9173,20248,14056,26.6,309547,0,73966,52136,1984-MO-6,19101,4,150996,232913,0.648293569,4,97993,177046,0.553488924,0
11,129033,40975,4406,50066,7,0,0,13297,236344,0,102799,14142,4510,9503,29,7.19,5107,28216,54412,10456,15243,52961,0,15056,0,0,274,,52.21126626,545921,,50247,34,MO,8463,11691,16454,26.6,266281,0,71577,47373,1984-MO-7,19101,4,164586,236453,0.69606222,4,91391,180940,0.505090085,0
8,127840,40975,24091,49473,8,0,0,13017,218425,0,108096,15178,5937,6983,29,57.97,3953,33567,54412,16142,15359,45429,0,13733,0,0,320,,33.83254863,546125,,44796,34,MO,12271,8237,19845,26.6,206750,176,65233,40705,1984-MO-8,19101,4,134186,205108,0.654221191,4,86493,162906,0.530938087,0
8,108327,40975,18313,47658,9,0,0,16343,251161,0,98757,16740,6182,9787,29,57.97,7191,43390,54412,12927,16150,51962,0,18826,0,0,258,1,42.24839483,546145,,60945,34,MO,21058,9523,16097,26.6,246767,339,67618,45843,1984-MO-9,19101,0,123588,233688,0.528858991,0,99228,163170,0.608126494,0
10,119549,13964,3746,39839,1,0,0,14675,254494,0,89792,27844,6063,13078,31,5.09,9311,46943,13951,14989,21133,38540,0,18803,0,0,317,1,34.89385549,523024,,76704,35,NE,19747,11106,8852,16.3,298449,162,62790,50206,1984-NE-1,19101,4,158836,214364,0.740963968,4,137675,183368,0.750812574,0
10,80974,13964,43663,33776,2,1,0,12731,248257,0,98258,4630,8481,22510,31,5.09,15263,35535,13951,1820,19026,32861,0,21400,1,1,12176,1,287.3483516,522974,,9569,35,NE,8028,15400,11854,16.3,462978,372,67503,53664,1984-NE-2,19101,4,139384,214883,0.648650661,4,92639,163349,0.567123153,0
10,127380,13964,537,37997,3,0,0,15890,241444,0,100526,41248,6000,8426,31,5.09,6427,37285,13951,59836,23056,27645,0,17305,1,0,194,,8.754378635,523827,,91840,35,NE,8229,14265,6856,16.3,226432,155,63386,51049,1984-NE-3,19101,4,183901,220814,0.832832157,4,171853,172364,0.997035344,0
2,84649,29834,167766,39797,1,0,1,16245,232593,0,106869,7227,22393,8349,51,16.53,13953,54574,289424,4257,21078,44440,0,18348,4,3,21768,,125.6969697,535092,19168548,8462,40,VA,11103,6930,15306,10.9,331302,434,67365,43346,1984-VA-1,19101,4,118085,199822,0.590950946,4,76926,142802,0.538689934,0
2,58816,29834,120243,24725,2,0,1,14796,205009,0,95876,2129,23007,12726,51,16.53,21622,51057,289424,309,20592,19376,0,18561,11,5,68497,,1712.550162,529178,47180824,386,40,VA,7458,9493,13100,10.9,524520,0,66822,46615,1984-VA-2,19101,4,136632,136888,0.998129858,4,78108,78205,0.99875967,0
2,89533,29834,150969,39568,3,0,0,17261,271306,0,96297,1396,10311,22619,51,16.53,11922,56938,289424,711,22325,48156,0,21598,1,0,730,,750.5372714,533632,,645,40,VA,24302,10598,11685,10.9,491897,694,70541,53521,1984-VA-3,19101,4,169987,198567,0.856068732,4,92928,156891,0.59230931,0
2,85231,29834,212442,48563,4,0,0,16875,228497,0,112624,6525,24052,8001,51,16.53,8795,59429,289424,5114,22246,53130,0,18051,4,2,12032,1,104.7592882,535739,,15395,40,VA,13131,9337,14264,10.9,364576,0,65621,38772,1984-VA-4,19101,0,120093,120162,0.999425775,0,80695,148406,0.543744862,0
2,100325,29834,131518,78168,5,0,0,15811,246492,0,109491,11184,4180,7720,51,16.53,4060,33133,289424,9007,18906,97469,0,16220,0,0,160,,58.97612968,531198,,32156,40,VA,10047,7867,12601,10.9,146141,0,59072,35373,1984-VA-5,19101,0,117738,117778,0.999660378,0,88293,88324,0.99964902,0
2,110018,29834,58273,51513,6,0,0,16383,253056,0,99991,6761,6118,12083,51,16.53,6169,38758,289424,5256,19071,59179,0,18309,0,0,283,,102.4486301,538470,,13998,40,VA,13569,13658,12129,10.9,334726,727,70021,47035,1984-VA-6,19101,0,105207,196560,0.535241148,0,68192,137140,0.497243693,0
2,84382,29834,65193,45685,7,0,0,25332,255730,1,108550,10014,14823,12316,51,16.53,9811,56283,289424,6424,21609,43863,0,19765,2,1,1903,1,83.29389788,535080,,18065,40,VA,19851,8364,11452,10.9,191122,0,66110,45148,1984-VA-7,19101,4,109110,193156,0.5648802,4,76752,128224,0.598577489,0
2,37699,29834,54284,18492,8,0,0,16835,268368,1,112810,1555,67847,17913,51,16.53,37171,94581,289424,580,22024,13779,0,29850,0,0,25228,,921.4603448,534447,,368,40,VA,4710,11378,8982,10.9,487413,0,79605,43717,1984-VA-8,19101,4,125015,224091,0.557876041,4,69620,140070,0.497037196,0
4,93450,29834,12870,53664,9,0,0,12759,216173,0,112116,6536,5093,5541,51,21.93,4255,39981,289424,7310,17698,50314,0,15526,1,0,129,,73.71696306,538871,,21301,40,VA,17190,6226,15277,10.9,158857,0,55614,33076,1984-VA-9,19101,0,102446,196956,0.520146632,0,76227,151238,0.504020154,0
2,64952,29834,35107,15850,10,0,0,16394,293934,1,91463,2885,65354,22455,51,16.53,59560,90106,289424,738,20034,15574,0,31287,3,1,9991,,725.0826558,535111,,2339,40,VA,4718,9788,7961,10.9,499141,0,81076,44001,1984-VA-10,19101,4,158528,253625,0.625048793,4,86506,164035,0.527363063,0
5,96189,20280,174840,46539,1,0,1,19674,230058,0,106790,5966,7601,11017,1,1.61,6885,35746,9448,7992,16191,48648,0,16622,0,0,1795,,70.55868368,563905,37749120,7393,41,AL,11954,9584,17297,18.2,365188,0,63858,44160,1984-AL-1,19101,4,102479,200934,0.510013238,4,87901,144028,0.610304941,0
5,104230,20280,168952,47389,2,0,0,14761,226115,0,109845,8399,11859,10313,1,1.61,6409,46415,9448,9209,18675,45711,0,15295,3,2,12930,1,59.6704311,549505,,17642,41,AL,15881,8205,14865,18.2,357258,200,58674,43462,1984-AL-2,19101,4,118153,195815,0.603390956,4,83290,165194,0.504195068,0
5,97669,20280,156599,62843,3,0,0,12822,226852,0,112231,5153,12948,7341,1,1.61,5142,45246,9448,8145,17337,71261,0,15489,2,1,9502,,68.17937385,555321,,9832,41,AL,14961,5269,17560,18.2,302609,835,59127,34539,1984-AL-3,19101,0,120357,125102,0.96207095,0,100864,104784,0.962589708,0
5,113932,20280,40810,71788,4,0,0,14165,231240,0,116106,8589,6609,6672,1,1.61,2230,31370,9448,9186,16488,75086,0,14798,0,0,444,,61.19028957,562094,,25559,41,AL,8273,7262,18306,18.2,194728,0,59659,36901,1984-AL-4,19101,0,120106,120106,1,0,118595,118607,0.999898826,0
5,81886,20280,78366,52284,5,0,0,14094,242616,0,114351,5465,24785,8718,1,1.61,7964,52057,9448,4953,18345,62980,0,17787,1,0,5095,1,111.0123158,549844,,17714,41,AL,8927,4866,20462,18.2,319275,0,64218,39968,1984-AL-5,19101,0,140542,146575,0.958840184,0,108807,134880,0.80669484,0
5,109252,20280,190432,40231,6,1,0,13139,254085,0,98967,1368,8912,17626,1,1.61,6099,38518,9448,617,19134,40738,0,18668,0,0,350,,897.8476499,553972,,421,41,AL,10472,10960,16722,18.2,506861,417,68952,53468,1984-AL-6,19101,0,130973,219710,0.59611761,0,88029,165387,0.532260698,0
5,101443,20280,186284,49272,7,1,0,14714,223777,0,112238,5455,7535,10301,1,1.61,4273,41645,9448,10666,17581,50489,0,16316,0,0,493,,52.43268329,559247,,9196,41,AL,16529,7170,17603,18.2,291794,535,58006,37848,1984-AL-7,19101,0,135834,140332,0.967947439,0,124070,128139,0.968245421,0
8,125367,13619,107601,53541,1,0,0,13790,222416,0,123453,19893,4793,7016,5,57.97,3079,32263,185656,15911,19576,55112,0,12580,1,1,2956,,36.04745145,573551,,40101,42,AR,7894,7323,19114,13.2,248776,0,57743,38869,1984-AR-1,19101,0,121047,124528,0.972046447,0,124208,191635,0.648148825,0
11,96811,13619,95813,45701,2,0,0,15939,254183,0,109631,6274,10434,14558,5,7.19,7314,46744,185656,6000,16865,47910,0,17271,1,1,6363,1,94.85266667,569116,,12772,42,AR,19445,10436,14636,13.2,385075,1269,71414,51306,1984-AR-2,19101,0,103165,219079,0.47090319,4,96775,179688,0.538572414,1
11,133240,13619,11767,55831,3,0,0,15798,240558,0,108607,14985,6089,8416,5,7.19,7628,33489,185656,14089,16940,61651,0,14337,1,1,381,,40.66555469,572937,,38757,42,AR,10460,8346,15544,13.2,264176,180,74644,45690,1984-AR-3,19101,4,1,1,1,4,133909,202998,0.659656745,0
8,136635,13619,157844,51873,4,0,0,15749,223723,0,117560,12211,6902,7315,5,57.97,4350,36546,185656,16079,19754,55047,0,14652,1,0,350,,35.50164811,570831,,16018,42,AR,9890,8960,15853,13.2,281529,0,63023,37579,1984-AR-4,19101,0,117123,119639,0.978970068,0,121256,184917,0.655732031,0
5,68566,59373,71571,28294,1,0,1,15031,200260,0,104834,3466,18629,10010,12,1.61,15567,45150,2083517,4143,19842,22235,0,16256,10,3,30855,,123.792421,512872,,4041,43,FL,6679,7200,15279,9.6,403899,0,74267,43360,1984-FL-1,19101,0,1,1,1,0,82569,110942,0.744253754,0
5,86263,59373,124393,31782,2,0,1,15378,216990,0,104147,11657,6485,9431,12,1.61,8755,67909,2083517,15193,22066,24865,0,14802,0,0,686,,33.77055223,513076,,19151,43,FL,39358,6160,12366,9.6,204743,327,62548,39706,1984-FL-2,19101,0,1,1,1,0,79143,128244,0.617128287,0
5,79725,59373,139941,35823,3,1,1,14357,222903,0,98503,2730,12036,20070,12,1.61,13443,39481,2083517,1276,20641,26054,0,16918,4,3,14563,,401.7570533,512642,,761,43,FL,6804,16145,13625,9.6,482002,0,70336,48471,1984-FL-3,19101,0,1,1,1,0,73802,87774,0.840818466,0
5,135195,59373,55774,24280,4,1,1,16638,214526,0,85099,6399,7134,16837,12,1.61,23289,33331,2083517,3257,19206,22732,0,16783,1,1,4308,,157.4108075,512687,,3797,43,FL,6991,7875,12055,9.6,374686,0,81175,50102,1984-FL-4,19101,0,134694,207912,0.647841394,0,83895,125352,0.669275321,0
5,98465,59373,84214,30411,5,0,0,17058,238960,0,94676,9201,5732,16874,12,1.61,22816,32207,2083517,927,19365,28257,0,18228,4,0,10999,,553.4088457,513010,,1970,43,FL,7110,7689,11009,9.6,456223,0,74380,53536,1984-FL-5,19101,4,1,1,1,4,69993,119063,0.587865248,0
5,145165,59373,71058,25885,6,0,1,15365,198268,0,82696,10568,5131,10562,12,1.61,22119,46553,2083517,5012,19240,17122,0,14157,0,0,490,1,102.3768955,513113,,8630,43,FL,22182,5624,11727,9.6,236050,475,73115,40721,1984-FL-6,19101,0,167409,168583,0.993036071,0,85825,139897,0.613487065,0
5,99140,59373,76361,36171,7,0,1,15608,234117,0,89425,4505,7107,16409,12,1.61,32745,35003,2083517,638,20985,30279,0,17346,1,1,5999,,804.2507837,513112,46904727,1307,43,FL,6911,12442,12361,9.6,482102,692,70616,57063,1984-FL-7,19101,0,100430,170710,0.588307656,0,85331,114963,0.742247506,0
5,224682,59373,44962,23634,8,0,1,16334,206620,0,65287,3301,6057,17902,12,1.61,38432,25714,2083517,161,16124,27406,0,16206,0,0,1176,,3185.720497,512901,,0,43,FL,3533,5077,10359,9.6,512683,642,83589,47448,1984-FL-8,19101,4,184553,229946,0.802592783,4,1,1,1,0
5,190677,59373,21537,26045,9,0,1,17408,198129,0,75618,5229,3822,14538,12,1.61,33364,24935,2083517,1087,16382,25386,0,16309,0,0,518,,471.9264029,512984,,3853,43,FL,4731,7094,10444,9.6,410832,0,82202,48236,1984-FL-9,19101,4,191343,243493,0.785825465,4,95009,185742,0.51151059,0
5,143966,59373,66814,35558,10,0,1,17295,214467,0,90395,14405,3228,11408,12,1.61,18901,30414,2083517,3966,20404,27376,0,16170,1,0,353,,129.324004,512899,,6902,43,FL,6782,7615,10457,9.6,370572,0,69754,46462,1984-FL-10,19101,4,126206,203841,0.619139427,0,1,1,1,1
5,92838,59373,39972,28317,11,0,1,18280,236079,0,94689,5681,10355,13366,12,1.61,27826,35860,2083517,3352,19602,37971,0,18650,2,1,6047,,152.8920048,512494,,1799,43,FL,5903,8008,12173,9.6,448819,0,85411,50150,1984-FL-11,19101,0,145764,240890,0.605106065,0,101746,144168,0.705746074,0
5,149866,59373,99273,28451,12,0,1,21763,215880,0,82380,17956,4038,14341,12,1.61,34947,30477,2083517,8457,19686,25112,0,17114,0,0,401,1,60.67920066,513164,,3704,43,FL,6753,6212,9305,9.6,367689,0,70497,43118,1984-FL-12,19101,4,1,1,1,4,81893,155806,0.52560877,0
5,211224,59373,29003,21472,13,0,1,24668,199657,0,67601,6097,2674,18853,12,1.61,30413,23244,2083517,2170,16497,14330,0,17299,0,0,96,,236.4119816,513014,,1114,43,FL,4073,5495,8295,9.6,442036,0,82085,49829,1984-FL-13,19101,4,1,1,1,4,132951,204190,0.651114158,0
5,192732,59373,20647,20072,14,0,1,23217,214801,0,66048,4821,3370,20542,12,1.61,53423,24156,2083517,419,16149,23336,0,20071,0,0,176,,1223.75179,512752,,486,43,FL,4637,7031,8779,9.6,496137,0,78304,50624,1984-FL-14,19101,0,153935,277861,0.554000022,0,128646,176206,0.730088646,0
5,183564,59373,91246,27801,15,0,1,22046,236562,0,64508,4291,3772,20789,12,1.61,53415,26940,2083517,169,18941,27012,0,18622,0,0,201,,3034.887574,512896,,0,43,FL,4227,10363,10274,9.6,512815,0,72331,56604,1984-FL-15,19101,4,128097,194930,0.65714359,4,89158,156241,0.570644069,0
5,143414,59373,25929,26720,16,0,1,18406,242512,0,76403,3072,5203,20218,12,1.61,117464,28321,2083517,1507,18272,29022,0,20947,0,0,335,,340.9688122,513840,,76,43,FL,4846,17839,10255,9.6,505401,0,65865,58687,1984-FL-16,19101,0,108410,192313,0.563716441,0,91888,135346,0.678911826,0
5,127228,59373,137365,40329,17,1,1,15400,244862,0,83731,2686,6247,15332,12,1.61,144345,32672,2083517,106,20896,37597,0,17740,0,0,370,,4840.273585,513069,,0,43,FL,5529,16999,13158,9.6,513069,0,52443,56279,1984-FL-17,19101,0,1,1,1,0,1,1,1,0
5,199991,59373,81165,43345,18,1,1,13347,232477,0,58851,2533,4674,16483,12,1.61,267848,24147,2083517,58,15403,40728,0,14703,0,0,357,,8842.327586,512855,,0,43,FL,4070,14519,13814,9.6,512855,708,38231,50714,1984-FL-18,19101,0,76404,126222,0.605314446,0,72183,101379,0.712011363,0
5,70703,59373,61909,20307,19,1,1,16522,249595,0,86306,7229,8899,21863,12,1.61,99620,37388,2083517,2258,22546,17740,0,22368,3,1,8541,1,227.1674048,512944,,1088,43,FL,5943,18760,9600,9.6,480069,0,65084,53717,1984-FL-19,19101,0,115631,179951,0.642569366,0,74312,126281,0.588465407,0
5,88740,29982,179760,45060,1,0,1,15298,219534,0,104003,8942,8976,8942,13,1.61,8147,41549,35801,9604,19810,45114,0,15112,3,1,17008,1,56.34943773,541180,,16554,44,GA,12763,9981,14964,12.7,319578,0,57539,42589,1984-GA-1,19101,0,126082,154563,0.815732096,0,65625,102425,0.640712717,0
5,96856,29982,200437,54284,2,0,0,12751,231554,0,120748,18054,7650,8452,13,1.61,6244,41481,35801,11104,20950,56260,0,14440,2,1,3944,,49.52962896,549977,,33273,44,GA,12881,6056,13929,12.7,275942,0,54532,43277,1984-GA-2,19101,0,110561,110566,0.999954778,0,73897,73905,0.999891753,0
5,86481,29982,185711,50569,3,0,0,12048,219477,0,110939,7008,17866,9373,13,1.61,11016,47925,35801,6698,19904,55700,0,16069,3,2,28398,,80.75022395,540865,,10862,44,GA,10155,6062,16650,12.7,347251,0,62134,36232,1984-GA-3,19101,0,111061,136473,0.81379467,0,74626,105171,0.709568227,0
5,73375,29982,69610,30353,4,1,0,16113,293203,0,97932,1826,11963,26070,13,1.61,20662,43303,35801,785,20066,42534,0,24538,0,0,464,,690.8407643,542310,,839,44,GA,11274,12345,10562,12.7,472836,463,75429,66582,1984-GA-4,19101,4,120456,226835,0.531029162,0,38758,59184,0.654872939,1
5,86443,29982,357635,41968,5,1,0,11843,250470,0,105506,1621,12818,17497,13,1.61,9956,45921,35801,367,21839,32543,0,15431,1,1,917,,1498.871935,550086,,94,44,GA,11264,17137,19727,12.7,536846,0,58026,47604,1984-GA-5,19101,0,151233,151250,0.999887603,0,53264,65955,0.807580926,0
5,71571,29982,81598,58293,6,1,0,17527,260290,0,118722,2627,8975,12176,13,1.61,6419,38641,35801,3276,19738,57976,0,19410,1,1,1264,,167.5827228,549001,,4992,44,GA,9928,26619,14214,12.7,317923,0,69256,52446,1984-GA-6,19101,4,116655,168717,0.691424101,4,62352,112812,0.552707159,0
5,68785,29982,32902,52533,7,0,0,17162,272951,0,109554,2607,7848,17176,13,1.61,7830,33821,35801,2416,17809,69315,0,20296,3,1,1200,,225.9573675,545913,,3843,44,GA,8164,12844,13532,12.7,385768,0,73518,57099,1984-GA-7,19101,0,106586,193020,0.552201844,0,71647,117224,0.611197366,0
5,101622,29982,191076,53749,8,0,1,12621,226356,0,111290,10948,11077,9043,13,1.61,4267,46157,35801,13123,19511,54528,0,15075,0,0,950,1,41.28042368,541723,,25061,44,GA,15569,8333,14673,12.7,261358,310,53634,37197,1984-GA-8,19101,0,100936,100940,0.999960372,0,75009,75035,0.999653495,0
5,87830,29982,28424,74336,9,0,1,18645,258359,0,115932,8478,5333,9999,13,1.61,4292,32795,35801,6467,18181,92638,0,16943,0,0,362,,85.32967373,551827,,16466,44,GA,9281,6834,13058,12.7,122652,0,62029,42127,1984-GA-9,19101,0,109422,162165,0.674757192,0,86514,112422,0.769546886,0
5,73747,29982,137282,49062,10,0,1,16033,249104,0,106406,4639,13111,11601,13,1.61,12647,53579,35801,4218,18145,55415,0,17935,1,1,17257,,130.4464201,550223,,9105,44,GA,22323,7407,14154,12.7,368950,1029,62600,46896,1984-GA-10,19101,0,116364,116374,0.99991407,0,80311,80323,0.999850603,0
8,68766,30829,58205,30846,1,1,1,22382,246276,0,76492,1803,8681,16284,22,57.97,20476,32581,9933,2577,15225,27167,0,22274,3,0,1370,,204.2887078,526452,146677720,932,45,LA,8675,17445,10204,13.8,460350,0,68352,57722,1984-LA-1,19101,4,1,1,1,4,1,1,1,0
8,95644,30829,307656,34885,2,1,1,12573,219439,0,84702,1477,10586,11074,22,57.97,20290,42337,9933,319,17394,19905,0,14307,0,0,2413,,1646.407524,525204,,0,45,LA,14357,15939,16062,13.8,524844,456,53975,43610,1984-LA-2,19101,0,1,1,1,0,1,1,1,0
8,57977,30829,103465,47430,3,0,1,22308,218989,0,107582,5094,4759,8503,22,57.97,8772,30243,9933,4528,17260,33536,0,20377,0,0,1257,,116.3480565,526824,,2882,45,LA,8224,15681,10361,13.8,360443,0,53373,41122,1984-LA-3,19101,0,1,1,1,0,1,1,1,0
8,93373,30829,165968,41181,4,0,0,15820,215477,0,103701,4071,8892,10218,22,57.97,8943,37452,9933,6666,16591,35403,0,16862,3,2,17566,,78.77617762,525122,,5930,45,LA,11969,7959,15079,13.8,343018,377,63891,43598,1984-LA-4,19101,0,1,1,1,0,1,1,1,0
8,104910,30829,164774,36845,5,0,0,15579,195192,0,106747,10476,5767,8530,22,57.97,3996,39024,9933,13174,15518,29067,0,14579,0,0,430,,40.01472598,527154,,17264,45,LA,17739,6461,14274,13.8,250896,0,51375,37408,1984-LA-5,19101,0,1,1,1,0,1,1,1,0
8,67030,30829,131845,33075,6,0,0,22357,232257,0,99780,3633,4576,13106,22,57.97,10531,49669,9933,2559,17278,34472,0,20069,0,0,252,,205.0902696,524826,70715564,5473,45,LA,27815,7797,13832,13.8,370353,0,58554,44515,1984-LA-6,19101,4,1,1,1,4,1,1,1,0
8,73350,30829,105553,40514,7,0,1,21414,224322,0,105845,6507,4503,8902,22,57.97,7313,32661,9933,7397,16797,27987,0,19622,0,0,265,,71.03785318,525467,25494452,12619,45,LA,11361,10547,10638,13.8,328766,0,57134,45388,1984-LA-7,19101,0,1,1,1,0,1,1,1,0
8,84104,30829,201006,37843,8,0,0,20689,192150,0,109223,6647,6840,7045,22,57.97,5181,40933,9933,7303,16690,28537,0,15587,1,1,3278,1,71.86786252,524851,70715564,13845,45,LA,17403,7205,14258,13.8,248639,338,49184,33373,1984-LA-8,19101,0,1,1,1,0,1,1,1,0
8,99906,13650,124185,64419,1,0,0,14640,212798,0,105950,8366,7185,6071,28,57.97,3201,33666,102698,10247,16041,71741,0,14300,0,0,346,,49.18337074,503982,,24214,46,MS,10440,8127,13919,9.3,163377,0,47862,33606,1984-MS-1,19101,0,136530,154521,0.883569224,0,79726,112476,0.708826772,0
