STATE,SC,CD,REDIST,ACEREGIO,AGE65,BANK,BLACK,BLUCLLR,CITY,COAST,CONSTRCT,CVLLBFRC,DC,ENROLL,FARMER,FLOOD,FORBORN,GVTWRKR,INTRLAND,LANDSQMI,MANUF,MARINE,MDNINCM,MILTINST,MILTMAJR,MILTPOP,NUCPLANT,POPSQMI,POPULATN,PORT,RURLFARM,TRANSPRT,UNEMPLYD,UNION,URBAN,VABEDS,VETERANS,WHLRETL
KY,51,5,0,4,34344,4139,9470,37041,0,0,4878,94060,0,96792,15237,4.01888736,649,9175,62152,7484,10360,0,2085,0,0,71,0,48.78941742,365140,0,101677,4001,7594,27,62541,0,28955,13549
KY,51,6,0,4,43573,4139,41947,51436,0,0,10998,156225,0,82852,18460,4.01888736,2002,22636,62152,5273,23971,0,4161,2,0,223,0,78.04760099,411545,0,94024,4130,6904,27,208457,1156,50234,25109
KY,51,7,0,4,38557,4139,6787,51340,0,0,6499,118243,0,124300,9581,4.01888736,839,11747,62152,7760,16951,0,2888,0,0,104,0,59.7003866,463275,0,77029,5547,11812,27,81817,0,40795,16434
MD,52,0,0,,226539,4299,518410,404800,0,0,73577,1190791,0,672720,17021,,94178,212705,21414,9874,277775,0,6309,0,0,51426,,314.0256228,3100689,0,110157,52029,56823,23,2253830,0,423452,198205
MD,52,1,0,2,26382,4299,56318,41278,0,1,6210,95597,1,50536,5340,1.17290196,2886,10168,21414,3383,23481,0,4315,1,0,4269,0,71.99822643,243570,0,31759,2835,7065,23,51338,1511,27597,15700
MD,52,2,0,2,38867,4299,26649,89088,0,0,14928,236315,1,136622,3125,1.17290196,15454,32151,21414,1509,79053,0,6804,2,0,7500,0,412.1504307,621935,0,20253,9908,8906,23,448024,377,91107,37748
MD,52,3,0,2,20761,4299,81386,43634,1,0,3985,99529,1,53146,12,1.17290196,11251,8612,21414,18,34392,0,5057,1,1,1376,0,14379.22222,258826,44267160,0,5808,8072,23,258826,0,124258,15079
MD,52,4,0,2,29843,4299,128069,39302,1,0,6229,119412,1,52130,22,1.17290196,7028,12680,21414,16,26854,0,5199,0,0,291,0,17707.5,283320,44267160,0,6093,8438,23,283320,288,-6,18039
MD,52,5,0,2,33552,4299,91391,82565,1,0,20166,253022,1,161682,4299,1.17290196,19385,73194,21414,2202,40986,0,6809,9,4,31477,0,322.9087193,711045,44267160,31870,10035,7806,23,431666,0,93461,41812
MD,52,6,0,2,44066,4299,20398,63217,0,0,14599,228044,1,142867,4169,1.17290196,17554,54562,21414,2707,36232,0,7079,5,2,6036,0,224.8489102,608666,0,26275,9773,8662,23,407329,0,87029,37477
MD,52,7,0,2,33068,4299,114199,45716,1,0,7460,158872,1,75737,54,1.17290196,20620,21338,21414,40,36777,0,6423,1,0,477,0,9333.175,373327,44267160,0,7577,7874,23,373327,0,-6,32350
MD,52,98,0,,226539,4299,518410,404800,0,0,73577,1190791,1,672720,17021,1.17290196,94178,212705,21414,9874,277775,0,6309,2,1,51426,0,314.0256228,3100689,0,110157,52029,56823,23,2253830,272,423452,198205
OK,53,0,0,,248831,4484,153084,266265,0,0,56693,821936,0,511562,48902,,20003,125068,9102,68887,104134,0,4620,0,0,32159,,33.7985977,2328284,0,258949,32254,35988,15,1464972,0,290623,165164
OK,53,1,0,11,48738,4484,29753,61006,1,0,12294,202005,0,111360,7821,1.4965488,4951,18873,9102,9219,36806,0,5562,2,1,1857,0,56.57251329,521542,0,35926,11452,8072,15,405656,0,72939,41503
OK,53,2,0,11,45768,4484,27132,42320,1,0,8908,117947,0,87126,7549,1.4965488,1788,16282,9102,12051,17582,0,3824,1,0,274,0,30.61787404,368976,0,58162,3859,6538,15,160331,390,43227,21664
OK,53,3,0,11,32728,4484,16939,25558,0,0,5203,69563,0,54484,5810,1.4965488,930,11013,9102,12312,7965,0,2893,1,0,234,0,18.49350227,227692,0,37149,2125,4365,15,79210,0,25551,13768
OK,53,4,0,11,33394,4484,17327,32249,1,0,6184,86079,0,53457,4891,1.4965488,1554,14994,9102,7497,9736,0,3837,0,0,236,0,33.64118981,252208,0,32436,3120,4731,15,135490,0,28922,16417
OK,53,5,0,11,45143,4484,42396,65041,1,0,14602,216867,0,115771,3531,1.4965488,5563,45077,9102,3509,23191,0,5501,1,1,3596,0,157.5557139,552863,0,18100,8173,6967,15,494043,488,81287,45876
OK,53,6,0,11,43060,4484,19537,40091,0,0,9502,129475,0,89364,19300,1.4965488,5217,18829,9102,24299,8854,0,4143,3,3,25962,0,16.66747603,405003,0,77176,3525,5315,15,190242,0,38697,25936
TN,54,0,0,,308861,6042,586876,495548,0,0,82475,1289401,0,802447,85163,,15843,146268,252863,41762,317867,0,3949,0,0,24544,,85.41470715,3567089,0,586744,46054,67144,19,1864828,0,401678,218592
TN,54,1,0,6,36802,6042,12128,66015,0,0,10676,160965,0,103994,16021,4.01888736,1095,15288,252863,5217,45889,0,3649,2,0,178,0,88.28502971,460583,0,115342,5133,10113,19,147912,575,54295,23975
TN,54,2,0,6,37894,6042,30063,69712,0,0,11227,175497,0,115883,3991,4.01888736,1952,22639,252863,3769,51538,0,4515,1,0,469,1,131.8973202,497121,0,35497,5534,10747,19,255812,0,61028,30432
TN,54,3,0,6,33610,6042,54659,63623,0,0,8673,151760,0,94531,4229,4.01888736,1840,15970,252863,4518,47214,0,4281,0,0,178,0,91.33776007,412664,0,33628,5220,8936,19,231661,0,48578,23690
TN,54,4,0,6,38842,6042,27126,58127,0,0,9814,138869,0,86539,19360,4.01888736,1286,15422,252863,8866,34938,0,2962,1,0,3816,0,43.93898037,389563,0,122814,2798,6631,19,106468,1275,37205,19282
TN,54,5,0,6,31672,6042,76437,51956,0,0,10467,159001,0,81669,677,4.01888736,2780,18506,252863,532,35465,0,5332,1,1,633,0,751.3966165,399743,0,5066,7142,5627,19,350559,498,54246,31059
TN,54,6,0,6,31950,6042,41899,48108,0,0,8420,112566,0,72669,13281,4.01888736,1260,13373,252863,8107,28055,0,3339,0,0,8174,0,40.00949796,324357,0,91075,2775,5716,19,93693,0,30225,16444
TN,54,7,0,6,26653,6042,58629,31465,0,0,4967,80398,0,53947,11958,4.01888736,271,9067,252863,5847,17187,0,2608,1,0,62,0,39.78997777,232652,0,78535,2757,4397,19,66985,0,21117,11798
TN,54,8,0,8,25585,6042,58490,28835,0,0,4631,77434,0,51836,14095,1.6563744,273,7313,252863,4155,12548,0,2578,0,0,218,0,53.76341757,223387,0,91028,1670,4651,19,61174,0,19156,11963
TN,54,9,0,8,45853,6042,227445,77707,0,0,13600,232911,0,141379,1551,1.6563744,5086,28690,252863,751,45033,0,4903,2,0,10816,0,834.9121172,627019,0,13759,13025,10326,19,550564,1252,75828,49949
WV,56,0,0,,172516,2273,89378,248415,0,0,29285,587232,0,442483,12865,,23863,64322,562,24079,125717,0,4572,0,0,848,,77.26321691,1860421,0,120938,28739,49018,45,711101,0,222385,97128
WV,56,1,0,4,45392,2273,8859,62259,0,0,6470,141519,0,87820,2486,4.01888736,11868,12472,562,3691,40555,0,5100,0,0,107,0,110.7542671,408794,0,22953,5442,10465,45,212111,200,55992,23617
WV,56,2,0,4,34682,2273,9825,45672,0,0,6124,106526,0,76191,5544,4.01888736,3509,15089,562,9161,18236,0,3646,1,0,131,0,35.97991486,329612,0,44336,5747,9290,45,71835,840,38572,15689
WV,56,3,0,4,29041,2273,24487,49103,0,0,5790,126533,0,99295,492,4.01888736,3293,13464,562,3004,26414,0,5128,0,0,375,0,132.1141811,396871,0,8091,4753,10037,45,194678,196,47956,22461
WV,56,4,0,4,39580,2273,10805,56132,0,0,8286,134271,0,97766,3271,4.01888736,2395,14662,562,4856,33309,0,4775,0,0,145,0,86.91227348,422046,0,32835,7495,10788,45,174138,180,49847,22562
WV,56,5,0,4,23821,2273,35402,35249,0,0,2615,78383,0,81411,1072,4.01888736,2798,8635,562,3367,7203,0,3869,0,0,90,0,90.02019602,303098,0,12723,5302,8438,45,58339,0,30018,12799
AZ,61,0,0,,90225,2675,43403,162877,0,0,40068,453988,0,309321,6424,,70318,63033,14353801,113575,54968,0,5568,0,0,16967,,11.46520801,1302161,0,49421,14768,24126,19,970616,0,167453,86708
AZ,61,1,0,14,47455,2675,25119,84493,0,0,21444,244708,0,153088,2555,0,33825,29647,14353801,9226,36476,0,5896,3,2,5286,0,71.91740733,663510,0,15831,5893,11072,19,574204,192,91542,48434
AZ,61,2,0,14,29822,2675,14912,54167,0,0,11791,148489,0,104620,2442,0,31746,22841,14353801,32106,13183,0,5402,5,2,11541,0,13.71752943,440415,0,16464,5906,8670,19,321082,393,55324,28089
AZ,61,3,0,14,12948,2675,3372,24217,0,0,6833,60791,0,51613,1427,0,4747,10545,14353801,72243,5309,0,4808,2,0,140,0,2.744016721,198236,0,17126,2969,4384,19,75330,304,20587,10185
CO,62,0,1,,158160,3439,39992,203264,0,0,44179,652805,0,390739,27667,,59881,100609,8969853,103884,98887,0,5780,0,0,27947,,16.88370683,1753947,0,127561,29726,26036,22,1292768,0,235116,127900
CO,62,1,1,10,53283,3439,30251,55182,1,0,10543,203629,0,95078,320,1.64075508,23753,28379,8969853,71,35385,0,6361,3,1,6042,0,6956.15493,493887,0,0,10291,7246,22,493887,528,73351,42763
CO,62,2,1,10,23604,3439,1300,51353,0,0,14323,163080,0,103662,2454,1.64075508,10978,24682,8969853,4137,32264,0,6734,2,0,6737,0,106.1092579,438974,0,11053,8236,5022,22,373146,0,89003,32345
CO,62,3,1,12,41405,3439,7844,45363,0,0,8452,137367,0,96134,9187,0.76026132,13749,24792,8969853,38707,20919,0,5065,6,2,15058,0,10.72640608,415187,0,39294,5436,6723,22,263833,681,47545,25826
CO,62,4,1,14,39868,3439,597,51366,0,0,10861,148729,0,95865,15706,0,11401,22756,8969853,60969,10319,0,4889,1,1,110,0,6.657465269,405899,0,77214,5763,7045,22,161902,145,25217,26966
ID,63,0,0,,58258,1046,1502,85385,0,0,15826,246839,0,168798,25946,,15542,30584,12217763,82708,31443,0,5259,0,0,4299,,8.066825458,667191,0,132782,11406,13981,19,317097,0,82086,47200
ID,63,1,0,17,26373,1046,206,36831,0,0,4914,96808,0,62092,8949,0.00290592,7070,11476,12217763,40604,17231,0,5014,0,0,234,0,6.335385676,257242,0,46176,3183,7162,19,106518,0,32452,16827
ID,63,2,0,17,31885,1046,1296,48554,0,0,10912,150031,0,106706,16997,0.00290592,8472,19108,12217763,42104,14212,0,5437,1,1,4065,1,9.736580847,409949,0,86606,8223,6819,19,210579,203,49634,30373
MT,64,0,0,,65420,1303,1467,77242,0,0,14911,248073,0,158420,24421,,30646,33994,9372179,145736,23439,0,5403,0,0,6328,,4.630063951,674767,0,105598,13990,16803,35,338457,0,89276,47094
MT,64,1,0,10,28898,1303,400,34489,0,0,5417,102556,0,62936,5357,1.64075508,12529,16111,9372179,42816,13715,0,5328,0,0,280,0,6.404007848,274194,0,28897,5030,8173,35,141016,161,38232,18277
MT,64,2,0,10,36522,1303,1067,42753,0,0,9494,145517,0,95484,19064,1.64075508,18117,17883,9372179,102920,9724,0,5457,2,2,6048,0,3.892081228,400573,0,76701,8960,8630,35,197441,96,51044,28817
NV,65,1,0,15,18173,856,13484,32492,0,0,9790,119842,0,61453,2047,0,13133,17568,48321450,109788,7031,0,6736,6,2,7490,0,2.598444274,285278,0,10106,5110,7391,33,200704,202,46155,20204
NM,66,0,0,,51270,1149,17063,102727,0,0,26780,306100,0,245444,9888,,21408,56969,13509822,121510,21668,0,5371,7,4,21908,,7.826705621,951023,0,58264,12191,18196,15,625174,715,113785,55361
NM,66,96,0,12,51270,1149,17063,102727,0,0,26780,306100,0,245444,9888,0.76026132,21408,56969,13509822,121510,21668,0,5371,4,2,21908,0,7.826705621,951023,0,58264,12191,18196,15,625174,358,113785,55361
NM,66,97,0,,51270,1149,17063,102727,0,0,26780,306100,0,245444,9888,0.76026132,21408,56969,13509822,121510,21668,0,5371,4,2,21908,0,7.826705621,951023,0,58264,12191,18196,15,625174,358,113785,55361
UT,67,0,0,,59957,1623,4148,110110,0,0,20982,315198,0,223758,10525,,32133,58781,23556552,82339,48408,0,5899,0,0,3402,,10.81658752,890627,0,43411,15787,13051,18,667158,0,110646,59975
UT,67,1,0,14,23583,1623,1894,40232,0,0,7371,111819,0,84608,8098,0,7327,24922,23556552,72398,12763,0,5512,2,0,383,0,4.392013592,317973,0,30420,6223,5578,18,169762,0,36341,19037
UT,67,2,0,15,36374,1623,2254,69878,0,0,13611,203379,0,139150,2427,0,24806,33859,23556552,9941,35645,0,6137,4,2,3019,0,57.6052711,572654,0,12991,9564,7473,18,497396,576,74305,40938
WY,68,1,0,10,25908,632,2183,43933,0,0,11076,127328,0,76859,8974,1.64075508,9663,19304,19774307,97411,9294,0,5877,1,1,2497,0,3.388385295,330066,0,43046,8553,6516,19,187551,837,47670,23152
CA,71,0,0,,1376204,43768,883861,2000730,0,0,361691,6135341,0,3307865,77813,,1343698,814129,19302773,156573,1391110,0,6726,0,0,300315,,100.3825947,15717204,0,334266,222913,373908,33,13576812,0,2311371,1081730
CA,71,1,0,16,51963,43768,6050,64647,0,1,11905,190843,0,116757,4481,3.55866228,34954,29789,19302773,10940,39412,0,6539,6,4,7474,1,48.7940585,533807,0,27130,6213,10998,33,290519,0,82721,34226
CA,71,2,0,16,43876,43768,3725,56735,0,0,12468,154985,0,93552,5591,3.55866228,16752,26694,19302773,53414,24267,0,5763,1,0,401,0,7.610476654,406506,0,30269,6648,14438,33,142963,0,61242,26815
CA,71,3,0,16,34623,43768,19805,58002,0,0,15933,195741,0,112903,1590,3.55866228,29485,51797,19302773,983,30174,0,7100,1,1,10263,0,511.4730417,502778,0,7962,7852,11732,33,426531,0,77136,32426
CA,71,4,0,16,23970,43768,14669,38262,0,1,7378,106824,0,69028,5275,3.55866228,18868,25558,19302773,6831,14773,1,5843,8,3,15114,0,45.47928561,310669,0,25725,3215,7578,33,197204,0,41053,17805
CA,71,5,0,16,39436,43768,53001,36533,1,1,5166,148241,0,41166,92,3.55866228,63731,16948,19302773,15,21774,0,5452,1,0,8506,0,20124.8,301872,0,0,11041,13366,33,301872,0,114107,27084
CA,71,6,0,16,54172,43768,21382,47003,1,1,8883,204617,0,73502,222,3.55866228,78800,31671,19302773,31,32693,0,7474,8,2,6638,0,14143.35484,438444,0,0,13318,8336,33,438444,410,-6,40780
CA,71,7,0,16,43615,43768,82712,31854,1,1,5609,146090,0,53918,371,3.55866228,33264,29168,19302773,37,21518,0,6368,0,0,1595,0,9014.324324,333530,0,0,6850,10473,33,333530,0,228114,21714
CA,71,8,0,16,32729,43768,26841,51844,1,1,7977,144746,0,76649,323,3.55866228,29299,22630,19302773,104,34929,0,6857,3,0,14792,0,3589.288462,373286,0,42,8518,8367,33,373040,0,-6,27129
CA,71,9,0,16,25593,43768,4625,54349,0,1,10732,140519,0,85693,1822,3.55866228,28837,19238,19302773,1315,35283,0,6671,4,0,1978,1,291.6334601,383498,0,7241,5414,10125,33,354617,465,-6,22834
CA,71,10,0,16,28867,43768,1429,49346,0,1,12484,170301,0,106708,1640,3.55866228,33469,20372,19302773,579,49933,0,7942,2,0,4935,0,794.835924,460210,0,2311,5266,7055,33,446708,2119,-6,26048
CA,71,11,0,16,29949,43768,10846,51580,0,1,11595,181167,0,98493,893,3.55866228,41504,21565,19302773,454,39850,0,8103,0,0,1646,0,978.8259912,444387,0,831,12271,6068,33,433548,0,73633,35404
CA,71,12,0,16,39433,43768,9930,42926,0,1,9279,124028,0,74716,4181,3.55866228,35507,18389,19302773,8475,12984,0,5622,7,2,30131,0,44.72094395,379010,0,18953,3174,7710,33,217823,0,47953,23920
CA,71,13,0,16,29716,43768,6279,49897,0,1,10894,135947,0,78273,2258,3.55866228,33160,22717,19302773,4589,16306,0,6628,5,1,11989,1,80.21355415,368100,0,12125,2847,6159,33,238060,0,51068,24204
CA,71,14,0,16,22579,43768,25294,54008,0,1,10623,152380,0,102292,861,3.55866228,23209,22526,19302773,734,41429,0,7327,1,0,1660,,557.2615804,409030,0,3966,6866,9811,33,331863,486,61380,24711
CA,71,15,0,16,40963,43768,12825,54463,0,0,7537,153076,0,91667,7690,3.55866228,32259,20977,19302773,2909,23367,0,5640,2,0,1007,0,140.0079065,407283,0,40677,6605,13184,33,266260,0,52061,27279
CA,71,16,0,16,39053,43768,25230,61471,0,0,10241,174914,0,119284,10683,3.55866228,37435,20959,19302773,10090,18352,0,5403,1,1,6093,0,49.24271556,496859,0,70954,5897,13723,33,297856,250,59981,34378
CA,71,17,0,16,19608,43768,16074,63092,1,1,7866,142541,0,87694,738,3.55866228,27326,12487,19302773,70,53749,0,6828,4,1,4054,0,5373.071429,376115,21000473,0,8027,9336,33,376114,0,933631,21277
CA,71,18,0,16,37432,43768,22392,72355,0,0,10498,185515,0,126784,7933,3.55866228,25145,26603,19302773,14385,15362,0,5496,4,1,3692,0,35.47730275,510341,0,47473,5919,14480,33,293866,0,60471,32634
CA,71,19,0,16,19823,43768,688,59801,0,0,8371,140715,0,92930,794,3.55866228,27363,13005,19302773,89,50053,0,7237,1,0,340,0,4247.089888,377991,0,295,6576,6668,33,375635,0,-6,25754
CA,71,20,0,16,57346,43768,16286,39972,1,0,7661,179127,0,65579,834,3.55866228,42755,18554,19302773,91,38834,0,7657,1,0,359,0,4265.615385,388171,21000473,0,3742,7520,33,387574,0,-6,31793
CA,71,21,0,16,27712,43768,229001,58405,1,0,6598,143558,0,77209,347,3.55866228,25128,15144,19302773,31,39096,0,4767,0,0,408,0,11769.83871,364865,21000473,0,4824,16015,33,364865,0,-6,19193
CA,71,22,0,16,17160,43768,4725,47294,1,0,10689,143850,0,103378,585,3.55866228,24743,14785,19302773,147,47875,0,8017,0,0,609,0,2679.639456,393907,21000473,16,2870,6740,33,393944,519,-6,22520
CA,71,23,0,16,31738,43768,13430,75372,1,0,9476,174175,0,81624,409,3.55866228,24979,13735,19302773,62,68587,0,6711,0,0,592,0,6582.241935,408099,21000473,0,6798,9617,33,408099,0,-6,30503
CA,71,24,0,16,44773,43768,4360,41973,1,0,8942,161907,0,83296,821,3.55866228,27613,19907,19302773,578,40627,0,7733,1,0,349,0,690.8685121,399322,21000473,490,3963,6230,33,389291,0,-6,29693
CA,71,25,0,16,16949,43768,948,58591,1,0,10540,133643,0,90979,670,3.55866228,21567,13153,19302773,134,44068,0,6999,0,0,379,0,2778.783582,372357,21000473,436,5739,6813,33,368005,0,-6,23361
CA,71,26,0,16,46956,43768,24500,40684,1,0,6709,182934,0,64217,931,3.55866228,68660,14923,19302773,43,42999,0,7541,0,0,189,0,9033.046512,388421,21000473,0,3031,10826,33,388421,0,-6,39317
CA,71,27,0,16,23057,43768,7455,50557,0,0,8332,147431,0,80561,1007,3.55866228,26140,15444,19302773,2170,43736,0,7330,1,0,350,0,166.1557604,360558,0,2890,3305,8729,33,323877,0,-6,25977
CA,71,28,0,16,53662,43768,6321,50731,0,1,9340,260006,0,112859,1047,3.55866228,57620,26059,19302773,440,68490,0,8830,2,0,1262,1,1338.484091,588933,0,270,6088,13179,33,576078,0,-6,41982
CA,71,29,0,16,43632,43768,2162,63129,0,0,8181,168561,0,74479,659,3.55866228,60950,16321,19302773,54,48506,0,6343,0,0,186,0,7348.388889,396813,0,0,8016,9346,33,396813,0,-6,30037
CA,71,30,0,16,61937,43768,60986,49172,0,0,5452,188455,0,52133,1359,3.55866228,74731,15727,19302773,31,38252,0,5563,0,0,242,0,12630.35484,391541,0,0,6103,15139,33,391541,0,-6,33795
CA,71,31,0,16,42016,43768,64854,59036,0,0,7719,186379,0,67200,381,3.55866228,41156,19523,19302773,45,56732,0,6959,0,0,491,0,8804.888889,396220,0,0,6109,11251,33,396220,0,-6,32909
CA,71,32,0,16,46869,43768,9756,54698,1,1,8295,166159,0,83296,628,3.55866228,25649,23927,19302773,75,47221,0,6738,3,1,23262,0,5806.106667,435458,21000473,0,5770,8340,33,435458,1570,-6,32070
CA,71,33,0,16,45018,43768,17234,65716,0,0,13021,176727,0,114227,2042,3.55866228,28603,33947,19302773,20131,29540,0,5998,4,3,12492,0,25.01569718,503591,0,6538,9268,11738,33,374495,0,69330,30444
CA,71,34,0,16,20569,43768,2080,59923,0,1,13002,159867,0,109219,1152,3.55866228,23979,16328,19302773,169,49589,0,7301,2,1,4109,0,2647.461538,447421,0,263,4106,7857,33,446400,0,249912,29214
CA,71,35,0,16,46159,43768,4203,46664,1,1,13398,158167,0,95630,2773,3.55866228,29908,21471,19302773,4358,30250,0,6651,0,0,35477,1,108.6532813,473511,0,11347,2647,6974,33,358598,0,-6,29451
CA,71,36,0,16,27668,43768,5161,38788,0,1,9361,139140,0,83265,414,3.55866228,24142,21859,19302773,237,34381,0,7110,10,4,48315,0,1772.21519,420015,0,625,2452,8046,33,398517,0,-6,24172
CA,71,37,0,16,27487,43768,31124,47054,1,1,10260,130262,0,83207,631,3.55866228,27531,21262,19302773,273,29181,0,6194,10,4,30761,0,1450.509158,395989,0,422,2696,10844,33,389267,0,-6,22972
CA,71,38,0,16,38096,43768,15478,54803,0,0,9276,141803,0,83498,3685,3.55866228,37477,18967,19302773,11461,16938,0,5662,2,1,8175,0,33.00724195,378296,0,15015,2869,9097,33,252896,0,47578,25905
OR,72,0,0,,183653,3460,18133,245181,0,0,40345,679553,0,401363,22564,,71314,88642,15830110,96248,149480,0,5892,0,0,5422,,18.37635068,1768687,0,138303,31829,40729,34,1100110,0,257495,129698
OR,72,1,0,17,54763,3460,579,68348,1,1,12082,191579,0,120554,8059,0.00290592,19992,29660,15830110,9458,41901,0,5768,1,0,1843,0,54.73440474,517678,0,57985,6556,10478,34,265915,0,73456,33952
OR,72,2,0,17,24885,3460,1004,38174,0,0,6597,103829,0,63168,8927,0.00290592,6508,14418,15830110,66783,17294,0,5557,1,0,1683,0,3.970531423,265164,0,43020,4732,7388,34,116890,0,36516,18537
OR,72,3,0,17,64411,3460,16082,66325,1,0,12018,214208,0,105796,708,0.00290592,33886,24400,15830110,424,39888,0,6378,0,0,1339,0,1233.049528,522813,0,2841,14238,11221,34,503754,547,80071,47891
OR,72,4,0,17,39594,3460,468,72334,0,1,9648,169937,0,111845,4870,0.00290592,10928,20164,15830110,19583,50397,0,5734,0,0,557,0,23.6445897,463032,0,34457,6303,11642,34,213551,2080,67452,29318
WA,73,0,0,,279045,4795,48738,365767,0,0,67471,1072492,0,637038,27601,,178658,152641,1411372,66709,246938,0,6225,0,0,52487,,42.77105038,2853214,0,163242,49684,70583,44,1943249,0,401675,196256
WA,73,1,0,17,43234,4795,1818,43842,1,1,10045,175829,0,85324,278,0.00290592,37859,24860,1411372,144,35597,0,7388,6,2,3496,0,2920.472222,420548,0,955,8620,7840,44,404287,0,248450,37608
WA,73,2,0,17,37909,4795,884,50743,0,1,9665,129342,0,84764,3994,0.00290592,24292,15746,1411372,10346,31470,0,5759,3,0,6160,0,35.41416973,366395,0,29302,4624,9698,44,178466,0,-6,23182
WA,73,3,0,17,37235,4795,728,53247,0,1,7637,127819,0,82816,3097,0.00290592,15651,19004,1411372,10679,39739,0,5801,0,0,1302,0,32.07603708,342540,0,25966,5064,8737,44,168050,501,48356,18907
WA,73,4,0,17,34623,4795,4498,54808,0,0,12486,156838,0,100118,11681,0.00290592,14990,22177,1411372,21690,22187,0,5755,2,1,4470,1,19.12236053,414764,0,60126,6244,11654,44,223524,310,52076,26915
WA,73,5,0,17,42309,4795,3098,46808,0,0,9722,146028,0,90709,6544,0.00290592,17745,18750,1411372,20216,20937,0,5841,2,2,7241,0,19.74144242,399093,0,34339,7175,10760,44,261994,200,52793,30200
WA,73,6,0,17,37482,4795,11743,47771,0,1,7577,129522,0,85344,1018,0.00290592,26347,31172,1411372,2065,32398,0,5977,8,4,28586,0,193.3956416,399362,0,7618,5664,8586,44,274000,904,-6,23406
WA,73,7,0,17,46253,4795,25969,68548,1,1,10339,207114,0,107963,989,0.00290592,41774,20932,1411372,1569,64610,0,6858,0,0,1232,0,325.3741236,510512,0,4936,12293,13308,44,432928,320,-6,36038
AK,81,1,0,18,5386,379,6771,17870,0,1,5220,66770,0,47146,217,0.00254268,8227,19261,302356583,586400,4138,0,7305,0,0,32680,0,0.385687244,226167,0,2171,5169,8527,32,85767,0,25054,9092
HI,82,0,0,,29162,1242,4943,83060,0,0,19882,218440,0,156523,2615,,68900,46078,218318,6415,33622,0,6366,16,8,47267,,98.63943882,632772,0,10936,10989,9070,24,483961,0,55938,39142
HI,82,96,0,19,29162,1242,4943,83060,1,1,19882,218440,0,156523,2615,0.00072648,68900,46078,218318,6415,33622,0,6366,8,4,47267,0,98.63943882,632772,0,10936,10989,9070,24,483961,0,55938,39142
HI,82,97,0,,29162,1242,4943,83060,1,1,19882,218440,0,156523,2615,0.00072648,68900,46078,218318,6415,33622,0,6366,8,4,47267,0,98.63943882,632772,0,10936,10989,9070,24,483961,0,55938,39142
