,ACEREGIO,AGE65,BANK,BLACK,BLUCLLR,CD,CITY,COAST,CONSTRCT,CVLLBFRC,DC,ENROLL,FARMER,FEDWRKR,FINANCE,FIPSTATE,FLOOD,FORBORN,GVTWRKR,INTRLAND,LANDSQMI,LOCLWRKR,MANUF,MARINE,MDNINCM,MILTINST,MILTMAJR,MILTPOP,NUCPLANT,POPSQMI,POPULATN,PORT,RURLFARM,SC,STATE,STATWRKR,TRANSPRT,UNEMPLYD,UNION,URBAN,VABEDS,VETERANS,WHLRETL,ID,YEAR
4200,13.0,77324.0,184000.0,47020.0,41997.0,4.0,1.0,0.0,17137.0,274486.0,0.0,98864.0,7851.0,4830.0,15850.0,48.0,8.9460405,12786.0,34108.0,1054354.0,6823.0,16189.0,51220.0,0.0,32013.0,0.0,0.0,329.0,0.0,83.13513117,567231.0,,15267.0,49.0,TX,13089.0,,14206.0,12.5,182567.0,71.0,1650800.0,56831.0,1996-TX-4,1996
4201,13.0,67359.0,184000.0,92867.0,42161.0,5.0,1.0,0.0,19298.0,272986.0,0.0,95550.0,6720.0,4588.0,18734.0,48.0,8.9460405,51988.0,33149.0,1054354.0,6604.0,15488.0,36135.0,0.0,27530.0,0.0,0.0,448.0,0.0,85.69291339,565916.0,,8293.0,49.0,TX,13073.0,,18009.0,12.5,366379.0,0.0,1650800.0,58370.0,1996-TX-5,1996
4202,13.0,33599.0,184000.0,25547.0,26396.0,6.0,1.0,0.0,16338.0,329743.0,0.0,90234.0,2203.0,10875.0,26061.0,48.0,8.9460405,22506.0,35305.0,1054354.0,867.0,16926.0,59059.0,0.0,48617.0,0.0,0.0,1963.0,0.0,653.1211073,566256.0,,1122.0,49.0,TX,7504.0,,11759.0,12.5,460953.0,0.0,1650800.0,68008.0,1996-TX-6,1996
4203,13.0,32219.0,184000.0,33046.0,19721.0,7.0,1.0,0.0,21706.0,328090.0,0.0,88891.0,2350.0,4076.0,33064.0,48.0,8.9460405,69671.0,26643.0,1054354.0,526.0,13708.0,37586.0,0.0,51258.0,0.0,0.0,397.0,0.0,1076.8821289999998,566440.0,114465835.0,484.0,49.0,TX,8859.0,,11742.0,12.5,542489.0,0.0,1650800.0,72033.0,1996-TX-7,1996
4204,13.0,39463.0,184000.0,29470.0,25852.0,8.0,1.0,0.0,20214.0,291202.0,0.0,102373.0,4883.0,4963.0,19496.0,48.0,8.9460405,29182.0,45568.0,1054354.0,3050.0,18013.0,31594.0,0.0,42696.0,0.0,0.0,480.0,0.0,185.7613115,566572.0,114465835.0,6740.0,49.0,TX,22592.0,,12562.0,12.5,296680.0,0.0,1650800.0,61983.0,1996-TX-8,1996
4205,13.0,63265.0,184000.0,122377.0,32703.0,9.0,1.0,1.0,19621.0,273617.0,0.0,99922.0,3383.0,6505.0,13014.0,48.0,8.9460405,26477.0,41240.0,1054354.0,2056.0,17059.0,45227.0,0.0,35080.0,0.0,0.0,1270.0,0.0,275.3667315,566154.0,210154608.0,1102.0,49.0,TX,17676.0,,17042.0,12.5,492067.0,0.0,1650800.0,53041.0,1996-TX-9,1996
4206,13.0,39655.0,184000.0,62858.0,24929.0,10.0,1.0,0.0,15225.0,316965.0,0.0,80688.0,3388.0,11926.0,23743.0,48.0,8.9460405,44738.0,74665.0,1054354.0,798.0,19566.0,35602.0,0.0,35723.0,1.0,1.0,4622.0,0.0,709.7205514,566357.0,,1189.0,49.0,TX,43173.0,,17401.0,12.5,521160.0,0.0,1650800.0,58389.0,1996-TX-10,1996
4207,13.0,71395.0,184000.0,90104.0,33511.0,11.0,0.0,0.0,13033.0,230624.0,0.0,97419.0,8569.0,15397.0,11664.0,48.0,8.9460405,24002.0,41489.0,1054354.0,11298.0,13996.0,30608.0,0.0,26698.0,1.0,1.0,38107.0,0.0,50.12214551,566280.0,,15249.0,49.0,TX,12096.0,,16210.0,12.5,340922.0,1157.0,1650800.0,46119.0,1996-TX-11,1996
4208,13.0,65900.0,184000.0,45334.0,44942.0,12.0,1.0,0.0,20060.0,280345.0,0.0,93268.0,4368.0,9312.0,16011.0,48.0,8.9460405,42022.0,30448.0,1054354.0,1723.0,15399.0,57798.0,0.0,31729.0,1.0,1.0,3308.0,0.0,328.4898433,565988.0,,5101.0,49.0,TX,5737.0,,17095.0,12.5,432914.0,0.0,1650800.0,59910.0,1996-TX-12,1996
4209,11.0,81102.0,184000.0,44925.0,39346.0,13.0,0.0,0.0,14899.0,253774.0,0.0,103327.0,15902.0,6840.0,10294.0,48.0,11.8136995,25426.0,38996.0,1054354.0,31756.0,15225.0,29792.0,0.0,25721.0,1.0,1.0,6958.0,0.0,17.84487971,566682.0,,13004.0,49.0,TX,16931.0,,15913.0,12.5,269472.0,0.0,1650800.0,53850.0,1996-TX-13,1996
4210,13.0,76103.0,184000.0,60270.0,38531.0,14.0,1.0,1.0,20818.0,259128.0,0.0,105702.0,14814.0,5357.0,11543.0,48.0,8.9460405,22640.0,40277.0,1054354.0,15378.0,17539.0,34711.0,0.0,29173.0,0.0,0.0,664.0,1.0,36.80634673,566008.0,,23244.0,49.0,TX,17381.0,,15887.0,12.5,55833.0,0.0,1650800.0,50022.0,1996-TX-14,1996
4211,13.0,61799.0,184000.0,6397.0,31397.0,15.0,0.0,1.0,14597.0,217324.0,0.0,144134.0,13532.0,5494.0,8450.0,48.0,8.9460405,101729.0,37817.0,1054354.0,8450.0,17876.0,19896.0,0.0,19554.0,1.0,1.0,1378.0,0.0,67.07751479,566805.0,56266693.0,9585.0,49.0,TX,14447.0,,25581.0,12.5,275662.0,0.0,1650800.0,44689.0,1996-TX-15,1996
4212,12.0,46880.0,184000.0,20313.0,36025.0,16.0,1.0,0.0,10772.0,233127.0,0.0,128513.0,2369.0,13437.0,10727.0,48.0,2.5333919999999996,136748.0,41568.0,1054354.0,485.0,16890.0,36202.0,0.0,24108.0,1.0,1.0,14564.0,0.0,1167.501031,566608.0,,499.0,49.0,TX,11241.0,,23240.0,12.5,547846.0,0.0,1650800.0,49164.0,1996-TX-16,1996
4213,13.0,89848.0,184000.0,19976.0,37335.0,17.0,0.0,0.0,15015.0,247014.0,0.0,102991.0,14575.0,6397.0,10059.0,48.0,8.9460405,19798.0,38681.0,1054354.0,28144.0,17004.0,28445.0,0.0,26263.0,1.0,1.0,6191.0,1.0,20.11991899,566255.0,,19687.0,49.0,TX,15280.0,,15962.0,12.5,157219.0,127.0,1650800.0,48076.0,1996-TX-17,1996
4214,13.0,49827.0,184000.0,288693.0,38380.0,18.0,1.0,0.0,16528.0,282255.0,0.0,98617.0,2657.0,6434.0,16059.0,48.0,8.9460405,58899.0,34971.0,1054354.0,250.0,17109.0,28384.0,0.0,25662.0,0.0,0.0,291.0,0.0,2258.8320000000003,564708.0,114465835.0,32.0,49.0,TX,11428.0,,27042.0,12.5,559357.0,877.0,1650800.0,58227.0,1996-TX-18,1996
4215,11.0,57136.0,184000.0,14129.0,31152.0,19.0,0.0,0.0,14647.0,278872.0,0.0,104634.0,13588.0,6362.0,15758.0,48.0,11.8136995,25850.0,43861.0,1054354.0,20187.0,20360.0,22866.0,0.0,32227.0,1.0,1.0,2081.0,0.0,28.03413088,565925.0,,8902.0,49.0,TX,17139.0,,13454.0,12.5,345539.0,0.0,1650800.0,61022.0,1996-TX-19,1996
4216,13.0,53716.0,184000.0,32104.0,28325.0,20.0,1.0,0.0,13574.0,250483.0,0.0,104348.0,2770.0,22388.0,18336.0,48.0,8.9460405,56583.0,48891.0,1054354.0,290.0,16479.0,19186.0,0.0,25398.0,4.0,3.0,20320.0,0.0,1947.8103449999999,564865.0,,606.0,49.0,TX,10024.0,,21291.0,12.5,549470.0,0.0,1650800.0,53808.0,1996-TX-20,1996
4217,13.0,75757.0,184000.0,14155.0,22964.0,21.0,1.0,0.0,16409.0,282164.0,0.0,91667.0,8368.0,12841.0,24315.0,48.0,8.9460405,23400.0,47356.0,1054354.0,17316.0,18257.0,29160.0,0.0,37861.0,2.0,1.0,7882.0,0.0,32.69259644,566105.0,,11945.0,49.0,TX,16258.0,,12006.0,12.5,277188.0,190.0,1650800.0,57746.0,1996-TX-21,1996
4218,13.0,36576.0,184000.0,44020.0,23844.0,22.0,1.0,1.0,21450.0,305774.0,0.0,99419.0,3462.0,5919.0,22290.0,48.0,8.9460405,68177.0,34773.0,1054354.0,1625.0,15136.0,43834.0,0.0,46628.0,0.0,0.0,493.0,0.0,349.4473846,567852.0,114465835.0,1989.0,49.0,TX,13718.0,,12234.0,12.5,389061.0,0.0,1650800.0,62306.0,1996-TX-22,1996
4219,12.0,50837.0,184000.0,16532.0,29577.0,23.0,1.0,0.0,13693.0,236209.0,0.0,131791.0,9354.0,11181.0,13129.0,48.0,2.5333919999999996,92577.0,44816.0,1054354.0,58411.0,19682.0,15599.0,0.0,24064.0,2.0,2.0,34538.0,0.0,9.702556025,566736.0,,5765.0,49.0,TX,13953.0,,21779.0,12.5,265009.0,559.0,1650800.0,48847.0,1996-TX-23,1996
4220,13.0,48932.0,184000.0,108156.0,50413.0,24.0,1.0,0.0,17478.0,286289.0,0.0,105643.0,4017.0,9624.0,17031.0,48.0,8.9460405,55815.0,33658.0,1054354.0,2123.0,15753.0,54894.0,0.0,31612.0,1.0,0.0,1562.0,0.0,266.4997645,565779.0,,2981.0,49.0,TX,8281.0,,18939.0,12.5,453017.0,0.0,1650800.0,60023.0,1996-TX-24,1996
4221,13.0,39502.0,184000.0,152336.0,36140.0,25.0,1.0,1.0,22133.0,304565.0,0.0,101136.0,2397.0,6740.0,18161.0,48.0,8.9460405,67255.0,36907.0,1054354.0,296.0,17595.0,39871.0,0.0,35899.0,0.0,0.0,536.0,0.0,1909.466216,565202.0,114465835.0,91.0,49.0,TX,12572.0,,19788.0,12.5,554580.0,0.0,1650800.0,63407.0,1996-TX-25,1996
4222,13.0,27876.0,184000.0,23446.0,27335.0,26.0,1.0,0.0,13933.0,347593.0,0.0,81971.0,2707.0,5285.0,35343.0,48.0,8.9460405,49177.0,26661.0,1054354.0,701.0,14318.0,55562.0,0.0,48733.0,0.0,0.0,537.0,0.0,808.4479315000001,566722.0,,746.0,49.0,TX,7058.0,,12823.0,12.5,492454.0,0.0,1650800.0,80582.0,1996-TX-26,1996
4223,13.0,57683.0,184000.0,13771.0,28929.0,27.0,0.0,1.0,15183.0,238459.0,0.0,131254.0,6175.0,9824.0,10905.0,48.0,8.9460405,73428.0,41782.0,1054354.0,4076.0,19728.0,23414.0,0.0,24016.0,3.0,1.0,2965.0,0.0,138.85966630000001,565992.0,56266693.0,2865.0,49.0,TX,12230.0,,23087.0,12.5,454818.0,0.0,1650800.0,50889.0,1996-TX-27,1996
4224,13.0,59528.0,184000.0,48437.0,36302.0,28.0,1.0,0.0,16504.0,236118.0,0.0,126219.0,7757.0,15942.0,10387.0,48.0,8.9460405,52062.0,44749.0,1054354.0,12177.0,18427.0,20921.0,0.0,22425.0,2.0,2.0,6519.0,0.0,46.51777942,566447.0,,8081.0,49.0,TX,10380.0,,23259.0,12.5,330442.0,0.0,1650800.0,49542.0,1996-TX-28,1996
4225,13.0,42145.0,184000.0,57811.0,55261.0,29.0,1.0,0.0,33306.0,255480.0,0.0,127844.0,3773.0,3638.0,9886.0,48.0,8.9460405,150000.0,20201.0,1054354.0,182.0,11195.0,37925.0,0.0,22230.0,0.0,0.0,202.0,0.0,3115.038462,566937.0,114465835.0,0.0,49.0,TX,5368.0,,24112.0,12.5,566366.0,0.0,1650800.0,55803.0,1996-TX-29,1996
4226,13.0,44542.0,184000.0,283637.0,47228.0,30.0,1.0,0.0,13338.0,298834.0,0.0,98529.0,3535.0,10078.0,25650.0,48.0,8.9460405,59783.0,33875.0,1054354.0,233.0,17681.0,40983.0,0.0,25900.0,0.0,0.0,1085.0,0.0,2433.377682,566977.0,,0.0,49.0,TX,6116.0,,25768.0,12.5,566924.0,0.0,1650800.0,63436.0,1996-TX-30,1996
4227,4.0,93662.0,45500.0,47799.0,61455.0,1.0,0.0,0.0,15688.0,269235.0,0.0,101282.0,12872.0,8054.0,8874.0,21.0,15.6137875,4010.0,35325.0,158468.0,11229.0,12009.0,59906.0,0.0,24800.0,1.0,1.0,12801.0,0.0,54.69872651,614212.0,,40992.0,51.0,KY,15262.0,,19837.0,20.4,48231.0,0.0,368031.0,50347.0,1996-KY-1,1996
4228,4.0,70181.0,45500.0,33349.0,61530.0,2.0,0.0,0.0,18714.0,284249.0,0.0,105022.0,13702.0,10866.0,11683.0,21.0,15.6137875,6484.0,37013.0,158468.0,7761.0,13105.0,63843.0,0.0,27031.0,1.0,1.0,14862.0,0.0,79.26607396,615184.0,,50022.0,51.0,KY,13042.0,,18366.0,20.4,113163.0,0.0,368031.0,56047.0,1996-KY-2,1996
4229,4.0,85092.0,45500.0,112278.0,44182.0,3.0,0.0,0.0,15060.0,309313.0,0.0,78699.0,2264.0,8765.0,22392.0,21.0,15.6137875,9183.0,35657.0,158468.0,238.0,15549.0,51486.0,0.0,32863.0,1.0,0.0,660.0,0.0,2576.747899,613266.0,,82.0,51.0,KY,11343.0,,17687.0,20.4,602287.0,266.0,368031.0,65369.0,1996-KY-3,1996
4230,4.0,74162.0,45500.0,12992.0,51782.0,4.0,0.0,0.0,19067.0,292310.0,0.0,100103.0,9456.0,9539.0,15668.0,21.0,15.6137875,4222.0,36526.0,158468.0,5842.0,12216.0,53065.0,0.0,31257.0,0.0,0.0,458.0,0.0,105.1711743,614410.0,,31607.0,51.0,KY,14771.0,,15466.0,20.4,292012.0,0.0,368031.0,60561.0,1996-KY-4,1996
4231,4.0,73217.0,45500.0,5696.0,44962.0,5.0,0.0,0.0,12389.0,217674.0,0.0,118890.0,5287.0,4123.0,6521.0,21.0,15.6137875,1337.0,31349.0,158468.0,10017.0,12007.0,23013.0,0.0,17798.0,0.0,0.0,351.0,0.0,61.29370071,613979.0,,20280.0,51.0,KY,15219.0,,24866.0,20.4,0.0,0.0,368031.0,40707.0,1996-KY-5,1996
4232,4.0,70502.0,45500.0,49943.0,46916.0,6.0,0.0,0.0,17867.0,315533.0,0.0,95309.0,14173.0,8864.0,15418.0,21.0,15.6137875,8883.0,55112.0,158468.0,4642.0,15089.0,53138.0,0.0,30482.0,1.0,0.0,699.0,0.0,132.323352,614245.0,,31221.0,51.0,KY,31159.0,,16651.0,20.4,221116.0,650.0,368031.0,60774.0,1996-KY-6,1996
4233,2.0,74516.0,52000.0,89992.0,42148.0,1.0,1.0,1.0,28845.0,316881.0,0.0,83741.0,9353.0,20727.0,17659.0,24.0,28.008056,13639.0,60822.0,34386.0,3476.0,22490.0,42510.0,0.0,40440.0,1.0,0.0,7616.0,0.0,171.985328,597821.0,35880141.0,11567.0,52.0,MD,17605.0,,11507.0,18.6,252840.0,0.0,528902.0,66067.0,1996-MD-1,1996
4234,2.0,71998.0,52000.0,34943.0,35550.0,2.0,0.0,1.0,26512.0,321422.0,1.0,77155.0,3610.0,19797.0,26039.0,24.0,28.008056,19953.0,54037.0,34386.0,903.0,22976.0,46943.0,0.0,45303.0,1.0,0.0,6112.0,0.0,661.627907,597450.0,,2657.0,52.0,MD,11264.0,,10308.0,18.6,453229.0,787.0,528902.0,64333.0,1996-MD-2,1996
4235,2.0,79329.0,52000.0,103564.0,30591.0,3.0,1.0,1.0,20275.0,318100.0,1.0,69912.0,1861.0,23870.0,25635.0,24.0,28.008056,32730.0,60221.0,34386.0,213.0,20841.0,36322.0,0.0,41804.0,2.0,2.0,7201.0,0.0,2806.159624,597712.0,35880141.0,203.0,52.0,MD,15510.0,,12348.0,18.6,586569.0,0.0,528902.0,61733.0,1996-MD-3,1996
4236,2.0,43589.0,52000.0,349375.0,30740.0,4.0,0.0,0.0,21247.0,350723.0,1.0,85529.0,2064.0,71958.0,24244.0,24.0,28.008056,80911.0,111198.0,34386.0,193.0,29003.0,16902.0,0.0,46396.0,5.0,1.0,8533.0,0.0,3097.362694,597791.0,,139.0,52.0,MD,10237.0,,14816.0,18.6,588033.0,0.0,528902.0,50607.0,1996-MD-4,1996
4237,2.0,45094.0,52000.0,110764.0,29373.0,5.0,0.0,1.0,32596.0,339228.0,1.0,81924.0,4590.0,57329.0,19518.0,24.0,28.008056,33443.0,97142.0,34386.0,1567.0,25094.0,21725.0,0.0,51367.0,3.0,0.0,9294.0,1.0,381.34843650000005,597573.0,,6697.0,52.0,MD,14719.0,,9908.0,18.6,310715.0,0.0,528902.0,62974.0,1996-MD-5,1996
4238,2.0,68332.0,52000.0,26729.0,38992.0,6.0,0.0,0.0,31563.0,313112.0,1.0,90632.0,7378.0,20686.0,20124.0,24.0,28.008056,12514.0,57717.0,34386.0,2852.0,23491.0,41627.0,0.0,42229.0,2.0,2.0,5648.0,0.0,209.55820480000003,597660.0,,10125.0,52.0,MD,13540.0,,10072.0,18.6,250069.0,0.0,528902.0,60743.0,1996-MD-6,1996
4239,2.0,72043.0,52000.0,424441.0,38916.0,7.0,1.0,0.0,14601.0,287190.0,1.0,89792.0,1967.0,21391.0,18540.0,24.0,28.008056,17331.0,68392.0,34386.0,108.0,25271.0,29000.0,0.0,30115.0,0.0,0.0,1034.0,0.0,5534.268519,597701.0,35880141.0,98.0,52.0,MD,21730.0,,24069.0,18.6,592868.0,200.0,528902.0,44027.0,1996-MD-7,1996
4240,2.0,61779.0,52000.0,49122.0,13998.0,8.0,0.0,0.0,19865.0,346222.0,1.0,74636.0,3013.0,50937.0,30725.0,24.0,28.008056,102973.0,76927.0,34386.0,459.0,21284.0,19915.0,0.0,64199.0,1.0,0.0,3580.0,0.0,1302.309368,597760.0,,1110.0,52.0,MD,4706.0,,7752.0,18.6,547013.0,0.0,528902.0,56873.0,1996-MD-8,1996
4241,11.0,119200.0,31000.0,99968.0,57876.0,1.0,1.0,0.0,25086.0,270670.0,0.0,161404.0,4686.0,9410.0,36436.0,40.0,11.8136995,26232.0,49194.0,5263.0,673.0,24492.0,78510.0,0.0,34105.0,0.0,0.0,754.0,0.0,778.8038633,1048270.0,,1750.0,53.0,OK,15292.0,,27258.0,12.9,924952.0,0.0,609423.0,117114.0,1996-OK-1,1996
4242,11.0,152118.0,31000.0,52009.0,81598.0,2.0,1.0,0.0,29362.0,227519.0,0.0,186587.0,18495.0,13721.0,17276.0,40.0,11.8136995,6075.0,72221.0,5263.0,11696.0,24780.0,79930.0,0.0,24808.0,0.0,0.0,514.0,0.0,44.83490082,1021721.0,,42292.0,53.0,OK,33720.0,,28456.0,12.9,25654.0,140.0,609423.0,82633.0,1996-OK-2,1996
4243,11.0,161579.0,31000.0,40024.0,74291.0,3.0,1.0,0.0,23268.0,224304.0,0.0,176496.0,18654.0,16450.0,15416.0,40.0,11.8136995,9094.0,83317.0,5263.0,17963.0,24247.0,62863.0,0.0,23106.0,1.0,0.0,709.0,0.0,29.18705116,981077.0,,44066.0,53.0,OK,42620.0,,31510.0,12.9,4938.0,0.0,609423.0,75624.0,1996-OK-3,1996
4244,11.0,98605.0,31000.0,65585.0,51866.0,4.0,1.0,0.0,18642.0,238390.0,0.0,155195.0,12288.0,30444.0,17385.0,40.0,11.8136995,23564.0,86421.0,5263.0,8086.0,22847.0,41163.0,0.0,29639.0,3.0,3.0,22456.0,0.0,64.85369775,856828.0,,22380.0,53.0,OK,33130.0,,25666.0,12.9,403610.0,0.0,609423.0,73953.0,1996-OK-4,1996
4245,11.0,84351.0,31000.0,30592.0,36480.0,5.0,1.0,0.0,15763.0,268490.0,0.0,105096.0,6613.0,11847.0,23927.0,40.0,11.8136995,17919.0,48491.0,5263.0,4662.0,15133.0,41847.0,0.0,34888.0,0.0,0.0,1312.0,0.0,112.3399828,653703.0,,8537.0,53.0,OK,21511.0,,15099.0,12.9,399390.0,0.0,609423.0,70246.0,1996-OK-5,1996
4246,11.0,106925.0,31000.0,78886.0,48519.0,6.0,1.0,0.0,16768.0,240696.0,0.0,127062.0,21385.0,17210.0,14111.0,40.0,11.8136995,15016.0,60538.0,5263.0,25595.0,18540.0,30875.0,0.0,26418.0,1.0,1.0,3590.0,0.0,20.49767533,707592.0,,30950.0,53.0,OK,24788.0,,20778.0,12.9,243027.0,284.0,609423.0,63143.0,1996-OK-6,1996
4247,6.0,75980.0,57000.0,9990.0,56700.0,1.0,0.0,0.0,16931.0,264028.0,0.0,83004.0,5882.0,5749.0,8934.0,47.0,0.562976,3538.0,31715.0,333345.0,4217.0,17091.0,71732.0,0.0,26407.0,0.0,0.0,384.0,0.0,128.5221722,541978.0,,19341.0,54.0,TN,8875.0,,17507.0,17.3,198998.0,349.0,513716.0,53383.0,1996-TN-1,1996
4248,6.0,70404.0,57000.0,35199.0,46294.0,2.0,0.0,0.0,17147.0,274284.0,0.0,80573.0,4195.0,10572.0,11814.0,47.0,0.562976,7482.0,42315.0,333345.0,2487.0,16912.0,53289.0,0.0,30917.0,0.0,0.0,587.0,0.0,217.8447929,541780.0,,5640.0,54.0,TN,14831.0,,15035.0,17.3,303327.0,0.0,513716.0,59860.0,1996-TN-2,1996
4249,6.0,74027.0,57000.0,62795.0,49251.0,3.0,0.0,0.0,15928.0,262737.0,0.0,82079.0,4310.0,15200.0,14525.0,47.0,0.562976,6661.0,41747.0,333345.0,4315.0,18052.0,57352.0,0.0,29557.0,0.0,0.0,446.0,1.0,125.6234067,542065.0,,5300.0,54.0,TN,8495.0,,15195.0,17.3,250680.0,0.0,513716.0,50113.0,1996-TN-3,1996
4250,6.0,78004.0,57000.0,19521.0,71279.0,4.0,0.0,0.0,16123.0,253005.0,0.0,91086.0,9684.0,6795.0,7964.0,47.0,0.562976,2979.0,30799.0,333345.0,9340.0,16233.0,81387.0,0.0,24532.0,1.0,1.0,562.0,1.0,57.99250535,541650.0,,25400.0,54.0,TN,7771.0,,15614.0,17.3,386.0,0.0,513716.0,43055.0,1996-TN-4,1996
4251,6.0,62910.0,57000.0,123478.0,35536.0,5.0,1.0,0.0,14826.0,293835.0,0.0,68491.0,2953.0,6559.0,22806.0,47.0,0.562976,12718.0,38613.0,333345.0,879.0,18508.0,37624.0,0.0,34396.0,0.0,0.0,808.0,0.0,616.4709897999999,541878.0,,2601.0,54.0,TN,13546.0,,13306.0,17.3,502109.0,322.0,513716.0,63223.0,1996-TN-5,1996
4252,6.0,59062.0,57000.0,31015.0,57019.0,6.0,1.0,0.0,18911.0,281653.0,0.0,90506.0,6678.0,6136.0,15713.0,47.0,0.562976,6151.0,34083.0,333345.0,5366.0,15989.0,70669.0,0.0,33945.0,0.0,0.0,570.0,0.0,101.0067089,542002.0,,20902.0,54.0,TN,11958.0,,12663.0,17.3,71045.0,524.0,513716.0,56255.0,1996-TN-6,1996
4253,6.0,54718.0,57000.0,66842.0,46483.0,7.0,1.0,0.0,16817.0,267725.0,0.0,87681.0,5435.0,10434.0,15571.0,47.0,0.562976,8517.0,38727.0,333345.0,6609.0,17841.0,56448.0,0.0,33405.0,0.0,0.0,13735.0,0.0,82.05023453,542270.0,,13787.0,54.0,TN,10452.0,,13038.0,17.3,222076.0,0.0,513716.0,53588.0,1996-TN-7,1996
4254,8.0,76316.0,57000.0,106365.0,58498.0,8.0,1.0,0.0,14789.0,251295.0,0.0,90725.0,7323.0,8262.0,9728.0,47.0,367.412212,3760.0,37202.0,333345.0,7749.0,18833.0,66743.0,0.0,27241.0,2.0,1.0,9436.0,0.0,69.92540973,541852.0,,18709.0,54.0,TN,10107.0,,16158.0,17.3,127454.0,0.0,513716.0,46773.0,1996-TN-8,1996
4255,8.0,66950.0,57000.0,321836.0,39299.0,9.0,1.0,0.0,10808.0,256515.0,0.0,87958.0,2252.0,11184.0,13316.0,47.0,367.412212,7308.0,42511.0,333345.0,253.0,22188.0,28569.0,0.0,26590.0,1.0,0.0,712.0,0.0,2141.146245,541710.0,,0.0,54.0,TN,9139.0,,22071.0,17.3,540868.0,645.0,513716.0,53905.0,1996-TN-9,1996
4256,4.0,93292.0,19900.0,9312.0,44596.0,1.0,0.0,0.0,14571.0,259983.0,0.0,94426.0,4079.0,6332.0,9779.0,54.0,15.6137875,7192.0,39536.0,31956.0,5946.0,14362.0,42010.0,0.0,27220.0,0.0,0.0,539.0,0.0,100.5812311,598056.0,,7672.0,56.0,WV,18842.0,,20340.0,28.9,143657.0,165.0,204959.0,50834.0,1996-WV-1,1996
4257,4.0,86109.0,19900.0,19829.0,43969.0,2.0,0.0,0.0,20146.0,262039.0,0.0,100433.0,6124.0,8503.0,12516.0,54.0,15.6137875,4549.0,42682.0,31956.0,9455.0,15332.0,37163.0,0.0,26917.0,0.0,0.0,746.0,0.0,63.23860391,597921.0,,10270.0,56.0,WV,18847.0,,20143.0,28.9,163224.0,281.0,204959.0,50232.0,1996-WV-2,1996
4258,4.0,89403.0,19900.0,26257.0,35607.0,3.0,0.0,0.0,12138.0,220205.0,0.0,109685.0,3483.0,6212.0,7940.0,54.0,15.6137875,3971.0,36499.0,31956.0,8684.0,13639.0,20568.0,0.0,22250.0,0.0,0.0,520.0,0.0,68.8046983,597500.0,,5811.0,56.0,WV,16648.0,,24059.0,28.9,81845.0,326.0,204959.0,44297.0,1996-WV-3,1996
4259,14.0,55623.0,37100.0,19338.0,31634.0,1.0,1.0,0.0,17597.0,344059.0,0.0,88225.0,4391.0,6846.0,26163.0,4.0,0.9500219999999999,42023.0,45265.0,16179743.0,210.0,20698.0,55969.0,0.0,38232.0,0.0,0.0,1165.0,0.0,2908.652381,610817.0,,106.0,61.0,AZ,17721.0,,16587.0,12.8,608573.0,0.0,444751.0,70977.0,1996-AZ-1,1996
4260,14.0,59168.0,37100.0,41401.0,43448.0,2.0,1.0,0.0,18474.0,256524.0,0.0,127714.0,10985.0,10827.0,9345.0,4.0,0.9500219999999999,105585.0,43562.0,16179743.0,17710.0,20558.0,32097.0,0.0,22650.0,4.0,2.0,6031.0,0.0,34.45883682,622956.0,,1695.0,61.0,AZ,12177.0,,28046.0,12.8,492483.0,205.0,444751.0,51390.0,1996-AZ-2,1996
4261,14.0,121774.0,37100.0,11427.0,31465.0,3.0,1.0,0.0,20630.0,258645.0,0.0,98987.0,6923.0,9962.0,17340.0,4.0,0.9500219999999999,31989.0,39813.0,16179743.0,41615.0,19520.0,27885.0,0.0,31663.0,0.0,0.0,4392.0,1.0,14.66836477,627132.0,,1393.0,61.0,AZ,10331.0,,15783.0,12.8,312305.0,136.0,444751.0,55599.0,1996-AZ-3,1996
4262,14.0,69011.0,37100.0,11616.0,27664.0,4.0,1.0,0.0,19804.0,338605.0,0.0,85164.0,3381.0,6846.0,37134.0,4.0,0.9500219999999999,33618.0,39174.0,16179743.0,193.0,19954.0,38587.0,0.0,40563.0,0.0,0.0,900.0,0.0,3164.290155,610708.0,,0.0,61.0,AZ,12374.0,,15996.0,12.8,610279.0,429.0,444751.0,71852.0,1996-AZ-4,1996
4263,14.0,91136.0,37100.0,18117.0,22475.0,5.0,1.0,0.0,14950.0,283981.0,0.0,87981.0,5105.0,13518.0,16793.0,4.0,0.9500219999999999,43034.0,54628.0,16179743.0,12691.0,21151.0,23902.0,0.0,32829.0,2.0,2.0,11398.0,0.0,48.15444015,611128.0,,1511.0,61.0,AZ,19959.0,,16945.0,12.8,406384.0,0.0,444751.0,62479.0,1996-AZ-5,1996
4264,14.0,90123.0,37100.0,8406.0,34027.0,6.0,1.0,0.0,18730.0,245984.0,0.0,152205.0,7440.0,15349.0,14056.0,4.0,0.9500219999999999,23743.0,57220.0,16179743.0,41221.0,25450.0,29667.0,0.0,29273.0,1.0,1.0,1794.0,0.0,14.84401155,736104.0,,3076.0,61.0,AZ,16421.0,,30721.0,12.8,230199.0,0.0,444751.0,50829.0,1996-AZ-6,1996
