ACEREGIO,AGE65,BANK,BLACK,BLUCLLR,CD,CITY,COAST,CONSTRCT,CVLLBFRC,DC,ENROLL,FARMER,FEDWRKR,FINANCE,FIPSTATE,FLOOD,FORBORN,GVTWRKR,INTRLAND,LANDSQMI,LOCLWRKR,MANUF,MARINE,MDNINCM,MILTINST,MILTMAJR,MILTPOP,NUCPLANT,POPSQMI,POPULATN,PORT,RURLFARM,SC,STATE,STATWRKR,TRANSPRT,UNEMPLYD,UNION,URBAN,VABEDS,VETERANS,WHLRETL,ID,YEAR,party,candidatevotes,totalvotes,winratio,prev_party,prev_candidatevotes,prev_totalvotes,prev_winratio,flip
5,94584,29810,214999,56924,2,0,0,14029,248920,0,108943,10664,6635,9697,37,1.61,5315,43941,356980,4481,17825,64206,0,16099,0,0,515,,119.6556572,536177,,30511,47,NC,19481,6772,15156,8.9,262917,444,53007,41113,1992-NC-2,1992,0,113693,211569,0.53738024,0,130979,175242,0.747417856,0
5,78001,29810,146879,54236,3,0,1,15730,214314,0,109321,14795,8640,6755,37,1.61,8193,38923,356980,7232,14896,55774,0,14188,3,2,41799,,74.10730088,535944,,46025,47,NC,15387,5010,14441,8.9,199769,0,50997,38562,1992-NC-3,1992,0,101739,187050,0.543913392,0,83930,141535,0.592998198,0
5,72421,29810,105770,51521,4,0,0,15682,279867,0,98392,6224,6714,14800,37,1.61,10863,63519,356980,3246,15535,66667,0,19912,0,0,436,1,164.3807763,533580,,19551,47,NC,41270,7431,10422,8.9,296118,0,59955,48190,1992-NC-4,1992,0,171299,265060,0.646264997,0,139396,240057,0.580678755,0
5,93880,29810,86859,75754,5,0,0,13603,263449,0,106150,7005,3459,10862,37,1.61,4801,28337,356980,3644,14642,98679,0,17307,0,0,161,,146.8748628,535212,,28386,47,NC,10236,11567,14232,8.9,242418,0,61862,41894,1992-NC-5,1992,0,117835,223683,0.526794616,0,113814,192561,0.591054263,0
5,87753,29810,109555,69775,6,0,0,13578,274947,0,104555,3835,4679,12640,37,1.61,5752,33533,356980,1632,15992,98305,0,18718,0,0,176,,324.53125,529635,,11270,47,NC,12862,9851,12995,8.9,342892,0,65099,50980,1992-NC-6,1992,4,162822,230022,0.707854031,4,125392,188305,0.665898409,0
5,64643,29810,147741,44245,7,0,1,15114,205269,0,117226,6926,10521,8510,37,1.61,13884,40540,356980,3590,16716,46377,0,14922,2,2,43901,1,150.1545961,539055,,24452,47,NC,13303,6184,16110,8.9,346122,310,55613,39431,1992-NC-7,1992,0,92414,163101,0.566605968,0,94946,144627,0.656488761,0
5,99927,29810,107418,84070,8,0,0,14954,258728,0,112507,6769,4713,8093,37,1.61,4043,31364,356980,5066,14730,103819,0,17058,1,1,610,,105.7131859,535543,,25883,47,NC,11921,9057,12075,8.9,183005,801,63846,40613,1992-NC-8,1992,0,113162,195451,0.578978875,0,98700,179552,0.549701479,0
5,77895,29810,125290,57550,9,1,0,15943,282173,0,105030,3807,4576,18490,37,1.61,10873,33249,356980,1492,18972,67515,0,20040,0,0,372,1,359.4524129,536303,,8464,47,NC,9701,13818,12038,8.9,386032,0,68593,60330,1992-NC-9,1992,4,153650,228245,0.673180135,4,131936,212738,0.620180692,0
5,86035,29810,56403,93325,10,0,0,12531,270891,0,110494,3835,2758,7127,37,1.61,4010,31894,356980,2680,14177,124002,0,17186,0,0,234,,198.8604478,532946,,12250,47,NC,14959,7941,12645,8.9,249536,0,63087,38956,1992-NC-10,1992,4,149033,235127,0.633840435,4,106400,172110,0.618209285,0
5,120192,29810,29172,65966,11,0,0,17013,235842,0,102094,7054,6388,6732,37,1.61,5832,34586,356980,6763,14498,78418,0,15213,0,0,224,,78.53792696,531152,,28363,47,NC,13700,5825,15410,8.9,151038,526,69378,36609,1992-NC-11,1992,4,130158,238161,0.546512653,4,101991,201309,0.506639047,0
5,62264,10267,168107,33603,1,0,1,16500,209698,0,100260,4460,21534,9653,45,1.61,12928,54608,20944,4469,15537,36431,0,16991,8,3,40154,,116.4383531,520363,,6661,48,SC,17537,7435,14876,5.8,377488,244,60872,40096,1992-SC-1,1992,4,121938,184549,0.660735089,4,80839,123503,0.654550902,0
5,67252,10267,180742,39409,2,0,0,16119,241585,0,102800,4812,10475,17187,45,1.61,10625,60042,20944,3356,16180,42375,0,18085,2,1,12715,,155.7473182,522688,,10585,48,SC,33387,6550,13214,5.8,351099,460,62674,43940,1992-SC-2,1992,4,148667,169670,0.876212648,4,90054,101529,0.886978105,0
5,87158,10267,117814,75581,3,0,0,15641,243641,0,107433,4936,5966,6886,45,1.61,4324,35201,20944,6163,14178,100560,0,17211,0,0,315,1,84.25766672,519280,,14339,48,SC,15057,5330,13049,5.8,232833,0,59195,35590,1992-SC-3,1992,0,119119,194864,0.611293004,0,72561,125050,0.580255898,0
5,85121,10267,100433,68816,4,0,0,17157,252726,0,102449,2394,3170,9715,45,1.61,8075,26321,20944,2124,13918,92636,0,18074,0,0,268,,245.0682674,520525,,5184,48,SC,9233,8299,12382,5.8,350166,0,63482,44129,1992-SC-4,1992,4,99879,198410,0.503397006,0,81927,133535,0.613524544,1
5,83482,10267,168667,75327,5,0,0,14607,236243,0,114415,5100,4487,6740,45,1.61,4637,32812,20944,6845,15112,96774,0,16784,1,1,5223,1,75.92636961,519716,,14902,48,SC,13213,5038,15030,5.8,203114,0,55178,33850,1992-SC-5,1992,0,112031,183086,0.611903696,0,91775,91898,0.99866156,0
5,77606,10267,212206,55058,6,0,1,15182,221369,0,118460,10564,6042,7248,45,1.61,5491,35356,20944,7247,15216,61289,0,14988,1,1,3418,1,71.65006209,519248,,32108,48,SC,14098,6086,16741,5.8,174553,0,50840,40014,1992-SC-6,1992,0,120647,184871,0.652601003,0,94121,94524,0.995736533,0
13,135565,152838,103221,49587,1,0,0,17227,219902,0,107391,9966,5605,7645,48,3.12,6136,33191,993895,13271,19157,51034,0,16376,3,0,331,,39.71275714,527028,,35781,49,TX,8429,7442,10640,12.5,218163,0,66124,40759,1992-TX-1,1992,0,152209,152209,1,0,89241,146195,0.610424433,0
13,97109,152838,81771,45065,2,1,0,21196,210507,0,109565,6099,2979,7622,48,3.12,8612,33076,993895,13043,18706,47082,0,18281,0,0,148,,40.39193437,526832,90669169,18632,49,TX,11391,9107,10343,12.5,211611,0,67606,40843,1992-TX-2,1992,0,118625,211350,0.56127277,0,76974,138529,0.555652607,0
13,60754,152838,15907,18563,3,1,0,14837,301808,0,91116,1243,5453,34809,48,3.12,23541,26763,993895,250,17395,55675,0,30405,0,0,183,,2108.472,527118,,402,49,TX,3915,11133,5681,12.5,520669,0,75090,72607,1992-TX-3,1992,4,201569,234139,0.860894597,4,153857,154474,0.9960058,0
13,119058,152838,73602,51055,4,1,0,19410,241360,0,105170,5952,3639,11681,48,3.12,9225,29109,993895,6710,18996,57836,0,18592,0,0,179,,78.56512668,527172,,23739,49,TX,6474,9589,9248,12.5,296360,78,70817,47983,1992-TX-4,1992,0,128008,220333,0.58097516,0,108300,108694,0.996375145,0
13,74206,152838,103258,51297,5,1,0,23324,274969,0,96128,2194,6317,21880,48,3.12,29342,29438,993895,362,20075,54430,0,18844,0,0,240,,1454.969613,526699,,530,49,TX,3046,14285,9343,12.5,522506,0,65081,61771,1992-TX-5,1992,0,98567,167330,0.589057551,0,65228,109474,0.595830974,0
13,104593,152838,57145,38684,6,1,0,21382,232910,0,103173,8318,5284,12337,48,3.12,13046,41290,993895,10678,18973,39976,0,20238,0,0,941,,49.31859899,526624,90669169,25705,49,TX,17033,10600,7828,12.5,287092,0,64493,45371,1992-TX-6,1992,4,189140,263073,0.718963938,4,125049,188130,0.664694626,0
13,39334,152838,16393,22322,7,1,0,26333,295424,0,101426,1998,3396,27058,48,3.12,39259,23582,993895,629,16470,48148,0,31395,0,0,193,,837.9697933,527083,90669169,1107,49,TX,3716,10413,5628,12.5,494515,0,72737,64075,1992-TX-7,1992,4,169407,169407,1,4,114254,114254,1,0
13,38798,152838,87478,47034,8,1,0,31330,259699,0,119170,1645,4496,12859,48,3.12,26550,26677,993895,639,18769,53276,0,24631,0,0,336,,825.399061,527430,90669169,633,49,TX,3412,19963,9168,12.5,473886,0,65946,51881,1992-TX-8,1992,4,179349,232822,0.770326687,4,60603,60603,1,0
13,76884,152838,112730,40976,9,1,1,21945,251859,0,105833,2523,6584,12294,48,3.12,20478,39366,993895,1998,20654,50199,0,22957,0,0,817,,263.47998,526433,150952094,1833,49,TX,12128,13254,12558,12.5,478011,0,69426,47730,1992-TX-9,1992,0,118690,221361,0.536182977,0,79786,138185,0.577385389,0
13,72226,152838,54556,27679,10,1,0,19844,260694,0,91577,4254,10776,17590,48,3.12,22614,74450,993895,4206,21984,29194,0,19457,1,1,4719,,125.3421303,527189,,9860,49,TX,41690,5306,9845,12.5,424914,0,61360,50833,1992-TX-10,1992,0,177233,261892,0.676740794,0,152784,235496,0.648775351,0
13,103635,152838,74438,35841,11,1,0,15234,204164,0,96894,8589,11910,9965,48,3.12,18789,35709,993895,11474,16992,33772,0,15602,1,1,42402,,45.95807914,527323,,26374,49,TX,6807,7120,10780,12.5,363412,1708,65194,42163,1992-TX-11,1992,0,119999,178032,0.674030511,0,73810,138079,0.534549062,0
13,85894,152838,90927,53395,12,1,0,20201,258594,0,102530,2069,8344,13370,48,3.12,20867,30093,993895,463,18011,66437,0,19069,1,1,4204,,1140.174946,527901,,770,49,TX,3738,13103,9838,12.5,509491,0,69308,55639,1992-TX-12,1992,0,125492,199924,0.627698525,0,98026,137464,0.713103067,0
11,105307,152838,27046,40576,13,0,0,17009,240793,0,101635,16970,7101,10756,48,7.19,13892,36458,993895,34619,20931,33810,0,18620,1,1,8296,,15.21823276,526840,,27476,49,TX,8426,10418,7756,12.5,394116,121,66264,54082,1992-TX-13,1992,0,117892,195406,0.60331822,0,81815,144860,0.564786691,0
13,110730,152838,60706,42003,14,1,1,25584,230377,0,109186,15347,4500,9399,48,3.12,13652,34563,993895,16679,21490,35043,0,18734,1,0,2729,1,31.59529948,526978,,44518,49,TX,8573,6602,7533,12.5,274211,0,61543,45741,1992-TX-14,1992,0,135930,199671,0.680769866,0,89251,164349,0.543057761,0
13,81828,152838,2179,36117,15,0,0,15420,197635,0,140698,17851,5205,6971,48,3.12,70225,39301,993895,16880,27064,18524,0,13313,0,0,402,,31.22736967,527118,41057313,20728,49,TX,7032,5689,13841,12.5,356851,0,40661,40929,1992-TX-15,1992,0,86351,142900,0.604275717,0,72461,72461,1,0
12,57043,152838,19466,36999,16,1,0,11813,200576,0,128913,2958,11137,9926,48,0.47,104632,38148,993895,16625,21462,32739,0,15476,1,1,19540,,31.72336842,527401,,1844,49,TX,5549,8348,15150,12.5,493123,0,57423,41375,1992-TX-16,1992,0,66731,128601,0.518899542,0,62455,65309,0.956300051,0
13,130974,152838,16823,42996,17,0,0,18064,227032,0,101956,18184,5189,8729,48,3.12,10989,33488,993895,31592,19553,32482,0,16778,1,1,4981,1,16.67915928,526928,,47640,49,TX,8746,8666,7130,12.5,304508,220,64566,43932,1992-TX-17,1992,0,136213,206171,0.660679727,0,104100,104100,1,0
13,81120,152838,214798,57153,18,1,0,25638,246270,0,102040,2011,5428,11796,48,3.12,69240,31121,993895,113,19293,40380,0,15449,0,0,82,,4668.584071,527550,90669169,0,49,TX,6400,14993,12920,12.5,527534,0,48212,50692,1992-TX-18,1992,0,111422,172208,0.647019883,0,54477,54720,0.995559211,0
13,71987,152838,27423,38366,19,0,0,16154,242474,0,112170,17596,4447,11510,48,3.12,22020,36827,993895,15205,20685,30402,0,18294,1,1,3098,,34.71259454,527805,,26247,49,TX,11695,8099,7140,12.5,408364,0,54067,55652,1992-TX-19,1992,4,162057,209382,0.773977706,4,83795,83795,1,0
13,88971,152838,45643,36589,20,1,0,15608,200083,0,106398,1759,19434,10347,48,3.12,50079,43511,993895,119,19201,24007,0,13809,3,3,24725,,4420.806723,526076,,0,49,TX,4876,7022,12142,12.5,526086,0,58603,45691,1992-TX-20,1992,0,103755,103755,1,0,56318,56318,1,0
12,100049,152838,15114,29043,21,1,0,18928,246237,0,100979,8634,9955,16893,48,0.47,23453,39858,993895,44786,20608,23209,0,20869,2,2,5699,,11.76532845,526922,,15729,49,TX,9295,7584,7310,12.5,394964,243,75002,53504,1992-TX-21,1992,4,190979,264653,0.721620386,4,144570,193155,0.748466258,0
13,46933,152838,50529,32487,22,1,1,29915,292930,0,92679,3439,4188,21747,48,3.12,42187,28974,993895,2143,17504,52158,0,25922,0,0,336,,245.7279515,526595,90669169,5244,49,TX,7282,9518,7747,12.5,439278,0,64914,57967,1992-TX-22,1992,4,150221,218033,0.68898286,4,93425,131146,0.712373995,0
13,57621,152838,21783,31419,23,1,0,15209,200429,0,133938,6709,15856,10322,48,3.12,61365,45592,993895,12491,23286,20172,0,15889,3,2,16465,,42.18453286,526927,,9421,49,TX,6450,8642,12574,12.5,437967,0,54814,44924,1992-TX-23,1992,4,98259,166347,0.590686938,0,71052,111908,0.634914394,1
13,59402,152838,166842,53933,24,1,0,18417,261565,0,115587,1859,9750,18726,48,3.12,24748,33870,993895,275,20757,56255,0,19536,1,1,1357,,1917.105455,527204,,97,49,TX,3363,17663,9567,12.5,524963,677,60322,56953,1992-TX-24,1992,0,104174,174216,0.597958856,0,86297,86297,1,0
13,49863,152838,131507,45085,25,1,0,27549,278111,0,105586,1274,7627,13710,48,3.12,34446,35147,993895,268,20414,51969,0,23778,0,0,539,,1965.395522,526726,90669169,0,49,TX,7106,15103,10890,12.5,525286,1007,68095,56052,1992-TX-25,1992,0,98975,176877,0.559569644,0,67427,67427,1,0
13,52079,152838,18839,37631,26,1,0,20125,282012,0,104923,3147,7341,17401,48,3.12,19390,38368,993895,1921,19422,64368,0,24199,0,0,951,,273.9281624,526216,,5695,49,TX,11605,17271,7065,12.5,471203,0,73158,62978,1992-TX-26,1992,4,150209,205531,0.730833791,4,147856,210014,0.704029255,0
13,72967,152838,14617,35458,27,0,1,17754,216262,0,124067,7337,9029,10519,48,3.12,57436,40978,993895,4580,24583,26690,0,16048,3,2,4715,,115.081441,527073,41057313,7136,49,TX,7366,7319,13166,12.5,453630,0,55031,46281,1992-TX-27,1992,0,87022,156844,0.554831552,0,62822,62822,1,0
4,115615,23445,46413,48107,1,0,0,12838,210795,0,100200,11011,7097,6672,21,21.93,4333,31625,62391,9132,13710,42575,0,16457,1,1,11620,,57.5825668,525844,,59126,51,KY,10818,7962,19233,20.4,209365,0,58489,37129,1992-KY-1,1992,0,128524,212574,0.604608278,0,85323,98202,0.868851958,0
4,82125,23445,31614,50677,2,0,0,12802,210786,0,101563,13268,8667,7125,21,21.93,6692,32027,62391,6790,13752,52322,0,15815,1,1,23575,,76.67658321,520634,,75569,51,KY,9608,6164,19098,20.4,230410,0,54489,38549,1992-KY-2,1992,0,126894,206578,0.614266766,0,77057,116681,0.660407436,0
4,103905,23445,104704,48077,3,1,0,10350,246017,0,75440,1233,8417,14674,21,21.93,7028,32917,62391,159,15865,56210,0,18437,1,0,474,,3283.150943,522021,,41,51,KY,8635,9788,21129,20.4,519687,363,67524,48504,1992-KY-3,1992,0,148066,280770,0.527356911,0,84750,139938,0.605625348,0
4,81370,23445,12505,43697,4,0,0,13362,238553,0,93438,5309,7460,15321,21,21.93,6031,29293,62391,2540,13897,53119,0,21251,0,0,470,,206.0318898,523321,,26354,51,KY,7936,12644,14619,20.4,359467,0,68585,50492,1992-KY-4,1992,4,139634,226524,0.616420335,4,101680,146659,0.693308968,0
4,99128,23445,10929,48052,5,0,0,11261,185314,0,111577,12834,4258,4762,21,21.93,2183,26897,62391,9473,13903,36327,0,11578,0,0,182,,55.27815898,523650,,79426,51,KY,8736,7153,20635,20.4,98878,0,48120,31006,1992-KY-5,1992,4,115255,211015,0.546193399,4,64660,64660,1,0
4,84994,23445,47996,41331,6,0,0,12566,246826,0,93368,12662,7240,10947,21,21.93,6359,52741,62391,3993,16095,46945,0,17767,2,0,429,,129.9797145,519009,,47284,51,KY,29406,5877,15136,20.4,332951,894,60860,45067,1992-KY-6,1992,0,135613,223450,0.606905348,4,76859,76859,1,1
2,85235,19362,97677,40994,1,0,1,19335,238197,1,108538,11722,23948,8894,24,16.53,9790,57744,34476,4653,21603,36219,0,19978,4,1,8985,,113.0730711,526129,,30306,52,MD,12193,8819,16540,18.6,145949,813,67819,43045,1992-MD-1,1992,4,120084,232855,0.515702905,4,88920,156438,0.568404096,0
2,74833,19362,28137,41551,2,0,0,18217,271933,1,93152,2712,13716,18458,24,16.53,18303,47044,34476,722,22550,56841,0,24190,0,0,1670,,729.3407202,526584,,4694,52,MD,10778,11320,14921,18.6,452985,215,76827,53290,1992-MD-2,1992,4,165443,254101,0.651091495,4,115398,155183,0.743625268,0
2,118542,19362,84424,34504,3,1,0,12456,253725,1,75542,1063,17954,16509,24,16.53,27838,55102,34476,154,22276,41396,0,21444,0,0,1629,,3424.006494,527297,36425293,65,52,MD,14872,11270,15359,18.6,522014,0,69689,48971,1992-MD-3,1992,0,163354,222223,0.735090427,0,82545,118386,0.697253054,0
2,52181,19362,108156,30660,4,0,0,17960,257085,1,104024,2151,44626,13821,24,16.53,18247,79649,34476,624,22278,30088,0,24892,8,3,19538,,842.1057692,525474,,2805,52,MD,12745,13467,12020,18.6,467507,0,76987,46832,1992-MD-4,1992,0,136902,182068,0.751927851,0,85601,145447,0.588537405,0
2,47581,19362,183878,27586,5,0,0,16972,282851,1,99727,1930,63135,15592,24,16.53,33656,103521,34476,308,25779,17927,0,25635,2,0,4094,,1712.350649,527404,,1201,52,MD,14607,13285,12510,18.6,509144,0,69225,48119,1992-MD-5,1992,0,118312,223284,0.52987227,0,84747,105061,0.806645663,0
2,86055,19362,20010,41244,6,0,0,19564,246015,1,108050,7196,17147,10598,24,16.53,9928,51204,34476,3116,23054,45280,0,22043,1,1,2433,,169.5503851,528319,,19331,52,MD,11003,10091,12240,18.6,240275,0,70853,44796,1992-MD-6,1992,4,125564,231788,0.541719157,0,106502,162981,0.653462674,1
2,91673,19362,386658,43439,7,1,0,9742,231392,1,109013,1000,19941,11077,24,16.53,10768,65021,34476,49,27877,34501,0,15072,2,0,587,,10773.63265,527908,36425293,33,52,MD,17203,10724,26992,18.6,527409,278,56727,32488,1992-MD-7,1992,0,152689,178993,0.853044532,0,59628,70160,0.849885975,0
2,78000,19362,48478,14720,8,0,0,13594,284314,1,90706,1755,55704,20670,24,16.53,67051,82149,34476,213,21143,17488,0,33404,0,0,4306,,2478.215962,527860,,375,52,MD,5302,5981,8318,18.6,521605,0,72668,48641,1992-MD-8,1992,4,203377,280419,0.725261127,4,130059,176887,0.735266017,0
11,85665,29628,47817,37839,1,1,0,15444,251495,0,91773,2019,4818,15674,40,7.19,10286,26006,9108,2146,16499,49811,0,20138,1,0,203,,234.7870457,503853,,4698,53,OK,4689,14390,8796,12.9,445043,0,70363,53314,1992-OK-1,1992,4,119211,225830,0.527879378,4,75618,135139,0.559557197,0
11,106860,29628,22716,40772,2,1,0,16660,205196,0,108693,8561,6621,8009,40,7.19,4137,34788,9108,11148,17953,41449,0,15965,0,0,144,,45.30588446,505070,,44250,53,OK,10214,8256,11356,12.9,205644,202,65035,37465,1992-OK-2,1992,0,118542,213513,0.555198044,0,90820,148151,0.613023199,0
11,123425,29628,22392,38470,3,1,0,15964,199746,0,100378,10057,8852,7267,40,7.19,6348,45390,9108,17313,18495,31532,0,14125,1,0,348,,29.1265523,504268,,43512,53,OK,18043,6801,11355,12.9,237321,0,61528,36066,1992-OK-3,1992,0,155934,207659,0.750913758,0,107641,133902,0.803878956,0
11,75726,29628,31904,33422,4,1,0,14277,213557,0,103654,7331,17696,10082,40,7.19,15267,52142,9108,8253,18087,28333,0,17825,3,3,25767,,61.29334787,505854,,21090,53,OK,16359,8032,9552,12.9,373928,0,64070,44256,1992-OK-4,1992,0,140841,199076,0.707473528,0,100879,137111,0.73574695,0
11,97808,29628,30655,32598,5,1,0,15284,249058,0,86956,4044,9982,17508,40,7.19,12628,37393,9108,4157,14892,37948,0,20839,0,0,1231,,121.0161174,503064,,9439,53,OK,12519,8318,7408,12.9,443438,0,70976,53404,1992-OK-5,1992,4,123237,230816,0.533918792,4,114608,164694,0.695884489,0
11,111502,29628,49326,37829,6,1,0,15227,224014,0,95910,16935,11740,10333,40,7.19,7628,41454,9108,25638,19313,25706,0,17687,1,1,2644,,19.62637491,503181,,41652,53,OK,10401,10466,6742,12.9,329688,423,64740,44921,1992-OK-6,1992,0,134734,198802,0.6777296,0,110100,137640,0.799912816,0
6,91096,28086,9876,58530,1,0,0,14009,226486,0,103797,6182,8274,6970,47,0.13,3327,33400,261151,3958,17039,73126,0,15374,1,0,168,,129.5356241,512702,,42859,54,TN,8087,6776,19267,17.3,247075,474,64788,38508,1992-TN-1,1992,4,114797,170158,0.674649443,4,47796,47860,0.998662766,0
6,94058,28086,33611,47479,2,0,0,13756,233687,0,96447,3659,13855,9693,47,0.13,5309,45988,261151,2814,17322,50127,0,17196,0,0,355,,181.3066809,510197,,14965,54,TN,14811,8087,15604,17.3,317476,0,62526,46155,1992-TN-2,1992,4,148377,205401,0.722377204,4,62797,77944,0.805668172,0
6,89884,28086,63799,50355,3,0,0,12480,235361,0,97876,2627,18312,12145,47,0.13,6209,45060,261151,2625,19913,58928,0,17741,0,0,149,1,196.8350476,516692,,8931,54,TN,6835,7450,17145,17.3,351179,0,65500,39696,1992-TN-3,1992,0,105693,216533,0.488114976,0,49662,93665,0.530208723,0
6,97159,28086,19347,64615,4,0,0,13734,216778,0,108283,10030,8284,6030,47,0.13,3258,33428,261151,9445,17856,69645,0,13733,1,0,343,1,54.07432504,510732,,61064,54,TN,7288,7155,19575,17.3,135406,0,54635,31627,1992-TN-4,1992,0,98984,154511,0.640627528,0,52101,77276,0.67421968,0
6,93512,28086,111164,39873,5,1,0,13182,258807,0,80948,2787,8662,17784,47,0.13,8200,44439,261151,977,20545,43408,0,19528,0,0,459,,526.9518936,514832,,6486,54,TN,15232,11866,13317,17.3,482151,446,64317,52924,1992-TN-5,1992,0,125233,187590,0.667588891,0,55607,76760,0.724426785,0
6,88111,28086,37191,59001,6,0,0,16960,239111,0,102161,8530,10129,10724,47,0.13,4834,37903,261151,6381,16426,66120,0,17325,0,0,302,1,80.2076477,511805,,55312,54,TN,11348,8609,15059,17.3,231137,601,57713,42991,1992-TN-6,1992,0,120177,212428,0.565730506,0,60538,90768,0.666953111,0
6,72223,28086,59759,46807,7,1,0,13849,224548,0,98245,6150,10792,11748,47,0.13,7028,38810,261151,7723,18101,54643,0,18411,1,1,10996,,65.22543053,503736,,32185,54,TN,9917,10020,14881,17.3,256215,0,58557,42514,1992-TN-7,1992,4,125101,202866,0.616668145,4,66141,106676,0.620017623,0
8,103698,28086,101038,55482,8,1,0,11738,211409,0,99966,8307,7559,7620,47,57.97,4042,33918,261151,7029,18227,62108,0,15200,3,1,12126,,71.83710343,504943,,41609,54,TN,8132,6668,16988,17.3,247393,0,53279,39140,1992-TN-8,1992,0,136852,163432,0.837363552,0,62241,62266,0.999598497,0
8,97499,28086,289023,42843,9,1,0,9351,221695,0,93051,1206,11459,10778,47,57.97,6162,41626,261151,205,21433,33024,0,15230,1,0,340,,2465.760976,505481,,0,54,TN,8734,14942,21126,17.3,505541,885,54965,45839,1992-TN-9,1992,0,123276,212755,0.57942704,0,48629,83657,0.581290269,0
4,103862,11951,7935,44130,1,0,0,11914,198620,0,93859,1798,4821,6900,54,21.93,7279,28872,2825,3376,13738,48379,0,18747,0,0,145,,144.7180095,488568,,10115,56,WV,10313,6780,15614,28.9,253459,216,67740,36137,1992-WV-1,1992,0,172924,172924,1,0,72849,108506,0.671382228,0
4,95572,11951,15340,39890,2,0,0,14853,188630,0,97228,6801,8254,5193,54,21.93,6142,40963,2825,10685,13192,28132,0,15716,1,0,457,,45.61890501,487438,,23797,56,WV,19517,7776,16344,28.9,100061,405,58529,29449,1992-WV-2,1992,0,143988,203090,0.708986164,0,63174,113882,0.554732091,0
4,90456,11951,14426,36500,3,0,0,15172,195133,0,96802,2318,5144,7280,54,21.93,3991,36098,2825,6324,13602,31195,0,18115,0,0,333,,76.86780519,486112,,13489,56,WV,17352,7707,16006,28.9,193386,0,59974,35390,1992-WV-3,1992,0,122279,186291,0.65638705,0,75327,75327,1,0
14,97454,16619,19123,32174,1,1,0,18240,262084,0,94375,4832,7212,18645,4,0.81,27604,41284,14180844,457,20326,46726,0,19830,1,1,3583,,1189.582057,543639,,1825,61,AZ,13746,7798,13377,12.8,523586,470,72676,57918,1992-AZ-1,1992,0,130715,254789,0.513032352,4,166223,167016,0.995251952,1
14,80878,16619,30225,42043,2,1,0,18333,230381,0,108038,7710,10758,9720,4,0.81,56052,45504,14180844,14169,20718,32697,0,15802,1,1,5531,,38.33841485,543217,,2952,61,AZ,14028,7860,18262,12.8,489025,325,64249,44403,1992-AZ-2,1992,0,90693,137378,0.660171206,0,76549,116179,0.658888439,0
14,122771,16619,8489,30515,3,1,0,19400,219405,0,105282,7600,10180,13267,4,0.81,26607,39972,14180844,54726,18631,27428,0,18598,3,1,5716,1,9.958155173,544970,,4675,61,AZ,11161,7497,13587,12.8,420324,187,79004,46446,1992-AZ-3,1992,4,158906,258503,0.61471627,4,134279,237297,0.565868932,0
14,77334,16619,3208,26686,4,1,0,19330,245543,0,111686,3470,11086,21997,4,0.81,20555,40771,14180844,29388,20011,32858,0,21771,0,0,566,,18.49424935,543509,,3981,61,AZ,9674,8138,13531,12.8,427921,0,73149,51059,1992-AZ-4,1992,4,156330,264066,0.592011088,4,141843,231238,0.613406966,0
14,98902,16619,13114,24851,5,1,0,15078,229419,0,105581,6108,11885,13637,4,0.81,31988,47625,14180844,14769,20767,21593,0,19372,3,2,11351,,36.75807434,542880,,6112,61,AZ,14973,6739,14805,12.8,417872,0,81336,46268,1992-AZ-5,1992,4,172867,259813,0.665351618,4,138975,214617,0.647548889,0
10,99792,20091,59106,30906,1,1,0,14595,251528,0,62702,1733,11348,19746,8,5.09,30781,42821,8892807,105,19680,28698,0,19226,1,1,4797,,4587.561905,481694,,3,62,CO,11793,12930,12757,18,481628,271,66147,50264,1992-CO-1,1992,0,156629,227531,0.688385319,0,82176,128978,0.637131914,0
10,41516,20091,3909,36404,2,0,0,18556,259196,0,98506,2779,9688,14825,8,5.09,16697,40194,8892807,1442,18765,50950,0,24050,0,0,402,,333.8994452,481483,,3168,62,CO,11741,12526,10846,18,437168,0,65424,56383,1992-CO-2,1992,0,164790,271361,0.607272231,0,105248,173474,0.606707633,0
14,77093,20091,3306,30964,3,0,0,21463,224317,0,93967,9809,8557,11664,8,0.81,10839,38699,8892807,52959,18705,18963,0,18374,1,0,206,,9.096565267,481745,,21387,62,CO,11437,8229,14437,18,259196,102,64396,46899,1992-CO-3,1992,4,143293,261964,0.546995007,0,124487,177307,0.70209862,1
10,76703,20091,2484,33250,4,0,0,18017,225921,0,96167,18493,6897,11555,8,5.09,14755,42001,8892807,38409,20301,30508,0,18540,0,0,355,1,12.53617642,481502,,39938,62,CO,14803,9243,11591,18,292343,335,58043,44463,1992-CO-4,1992,4,139884,241841,0.57841309,4,89285,165186,0.540511908,0
10,48704,20091,19882,22865,5,0,0,16592,213534,0,101497,2602,11577,16291,8,5.09,21084,35055,8892807,10467,17199,28675,0,21535,3,1,27172,,46.02522213,481746,,6053,62,CO,6279,7151,13215,18,380569,0,71487,42865,1992-CO-5,1992,4,173096,243415,0.711114763,4,127740,192277,0.664354031,0
10,49118,20091,13008,26190,6,1,0,17840,259235,0,93899,1719,16083,22644,8,5.09,19974,41464,8892807,213,18112,34511,0,25512,2,0,5426,,2261.943662,481794,,63,62,CO,7269,13352,8868,18,478965,0,75240,57652,1992-CO-6,1992,4,142021,233097,0.609278541,4,105312,163273,0.645005604,0
