,ACEREGIO,AGE65,BANK,BLACK,BLUCLLR,CD,CITY,COAST,CONSTRCT,CVLLBFRC,DC,ENROLL,FARMER,FEDWRKR,FINANCE,FIPSTATE,FLOOD,FORBORN,GVTWRKR,INTRLAND,LANDSQMI,LOCLWRKR,MANUF,MARINE,MDNINCM,MILTINST,MILTMAJR,MILTPOP,NUCPLANT,POPSQMI,POPULATN,PORT,RURLFARM,SC,STATE,STATWRKR,TRANSPRT,UNEMPLYD,UNION,URBAN,VABEDS,VETERANS,WHLRETL,ID,party,candidatevotes,totalvotes,winratio,prev_party,prev_candidatevotes,prev_totalvotes,prev_winratio,flip
321,13,-1.0270707540000001,0.07152894,0.036427094,0.361129165,23,1,0,-0.539449566,-2.269823905,0,1.999940693,0.33091608100000003,0.195317678,9922,48,0.005177074,0.097017504,-0.240103227,863488,19908,-1.260999145,-1.62436725,0,-1.326102088,0.23076923100000002,0.6,0.194743188,0,-0.346691243,0.186168748,0.0,0.258726291,49,TX,-0.634716222,-1.098249827,0.08170119,-0.859635178,-0.061285677999999996,0.0,0.012734106,-1.031632591,1978-TX-23,0,-1.26361475,-1.70287411,1.505093008,0,-0.393259003,-1.286682143,2.245949958,0
322,13,-1.459398715,0.07152894,0.209245939,1.74544444,24,1,0,-0.078588668,-0.075426175,0,0.775003786,0.045111961,0.09672502699999999,19036,48,0.005177074,0.014540378999999999,-0.34535567899999997,863488,1276,-1.0405035120000001,0.7284304,0,-1.034233573,0.0,0.0,0.014572758,0,-0.30268594600000004,0.184862752,0.0,0.029686382,49,TX,0.089508829,-0.1852047,0.09005781199999999,-0.859635178,0.8075925820000001,0.33406209,0.16142288300000002,0.225510145,1978-TX-24,0,-1.8901936330000002,-1.6562533430000002,-0.97132883,0,-0.7652470379999999,-0.687362452,-0.31367939899999997,0
323,4,-0.2137015,0.012440834,0.09687371,1.6637713140000001,1,0,0,-0.38952561700000005,-1.580088124,0,0.543723709,0.313280131,0.075817073,7499,21,0.030473076,0.003289984,-0.8361442659999999,62105,8905,-1.592270466,-0.241959297,0,-1.299305879,0.076923077,0.2,0.12471097199999999,0,-0.34303912700000005,0.178486583,0.0,0.483918351,51,KY,-0.155174739,-0.736383514,0.152114983,0.8665240120000001,-1.252268221,0.0,0.00674291,-1.665845653,1978-KY-1,0,-1.759549477,-2.150423037,2.2186490919999997,0,0.213408045,-0.43272948899999997,0.987243269,0
324,4,-0.928360469,0.012440834,0.064353841,1.2222478620000001,2,0,0,-0.38797315,-1.848600709,0,0.9035612390000001,0.41931225299999997,0.09880388699999999,6901,21,0.030473076,0.0066559259999999995,-1.034054147,62105,7244,-1.8966232969999999,-0.14291737599999998,0,-1.277063274,0.076923077,0.2,0.377924972,0,-0.341533043,0.17661568100000002,0.0,0.6952550209999999,51,KY,-0.533659844,-1.514940807,0.103340685,0.8665240120000001,-1.090979085,0.0,0.01315469,-1.8497811730000002,1978-KY-2,0,-1.963946521,-2.2832426630000002,2.21632241,0,-0.8661641590000001,-0.680355336,-0.526211864,0
325,4,-0.656143535,0.012440834,0.21608038100000002,1.94306776,3,1,0,-0.880326948,-0.605065394,0,1.0151911340000002,0.008607575,0.117476756,14026,21,0.030473076,0.012931091,-0.8845613929999999,62105,98,-1.11206647,0.866876584,0,-1.114184354,0.076923077,0.0,0.009649424,0,0.256033866,0.17790769399999998,0.0,0.000294706,51,KY,-0.994378509,0.009043478,0.13957736099999998,0.8665240120000001,1.105242717,0.184521207,0.013086469,-0.577876323,1978-KY-3,0,-1.9397630559999999,-1.928291864,-0.164977181,0,-0.826089745,-0.5073957689999999,-0.747255248,0
326,4,-1.169762933,0.012440834,0.022372415,1.282349569,4,1,0,-0.711329834,-1.0394345809999999,0,1.754784546,0.064370654,0.10022777,14833,21,0.030473076,0.011964272,-1.153343274,62105,1127,-1.564577626,0.45001557299999995,0,-0.986595867,0.0,0.0,0.010322275,0,-0.297203108,0.175888574,0.0,0.09714217900000001,51,KY,-0.968150823,0.19553034600000002,0.075394462,0.8665240120000001,0.40503438799999997,0.0,0.005666786,-0.429714389,1978-KY-4,4,-1.278632548,-1.277444397,-0.152984397,4,-0.36585676899999997,0.086941475,-0.83982906,0
327,4,-0.473836379,0.012440834,0.031954611,0.81481218,5,0,0,-0.634815392,-2.4805737530000003,0,0.93527004,0.413774697,0.058692441,4872,21,0.030473076,0.000698983,-0.909980384,62105,9731,-1.678921707,-0.931506387,0,-1.485653374,0.153846154,0.0,0.002091592,0,-0.34362096799999997,0.17685338899999997,0.0,0.7396926079999999,51,KY,-0.041190002999999996,-1.225295751,0.13934907300000002,0.8665240120000001,-1.919790202,0.0,0.011458697,-2.371761734,1978-KY-5,4,-1.341269059,-1.6050765740000001,0.773153482,4,-0.292450192,-0.336108754,-0.09001009800000001,0
328,4,-0.8692255240000001,0.012440834,0.09366183300000001,1.121707081,6,0,0,-0.258009489,-0.688844737,0,0.7240719259999999,0.34709872799999997,0.113461737,11747,21,0.030473076,0.008095951,0.38181809899999997,62105,4153,-1.6518117209999998,-0.227846036,0,-1.13379988,0.0,0.0,0.003124457,0,-0.335411748,0.17816078300000002,0.0,0.436454642,51,KY,1.54102058,-0.822020903,0.080064829,0.8665240120000001,-0.36635056299999996,0.433756012,0.006305826,-1.047908899,1978-KY-6,4,-1.545719546,-1.128626597,-1.20847373,0,-0.549928298,-1.286470873,1.8257982369999999,1
329,4,-0.701567197,0.012440834,0.015388424,0.9994117770000001,7,0,0,-0.545437653,-2.682957045,0,1.219644709,0.21018749399999997,0.05970252,5022,21,0.030473076,0.000201897,-1.044706642,62105,8392,-1.853520055,-1.100082171,0,-1.409643212,0.0,0.0,0.001903811,0,-0.342645944,0.177149825,0.0,0.435045299,51,KY,-0.164829556,-0.618263821,0.12920648099999998,0.8665240120000001,-1.9697799169999999,0.0,0.25171642699999996,-2.532711756,1978-KY-7,0,-1.559962405,-1.744851928,0.585644106,0,-0.015016111,-0.32980587,0.37393115600000004,0
330,2,-1.056138654,0.010956313,0.21059593399999998,1.3487440869999998,1,0,1,0.589859238,-1.287159526,1,1.376886777,0.23853184,0.306089232,9332,24,0.006298677,0.021426538999999998,0.714746845,31057,4894,-1.077889811,-0.42490629,0,-1.11217026,0.384615385,0.0,0.23180488,1,-0.336814455,0.218618693,0.0,0.22000653,52,MD,-0.318427339,-1.188858501,0.09605953099999999,0.056071222000000004,-1.7193325430000002,0.428508964,0.016705246,-1.341352949,1978-MD-1,4,-0.794562416,-0.721055716,-0.315304848,4,-0.6792495129999999,-0.18753324600000001,-0.965848362,0
331,2,-1.3549792019999998,0.010956313,0.032729352,1.166795335,2,1,0,-0.30835377399999997,-0.265981886,1,1.2264718959999998,0.028700045,0.15477521,17969,24,0.006298677,0.059511632,0.071332214,31057,508,0.122940021,0.675367721,0,-0.830634923,0.0,0.0,0.019340226000000002,0,-0.224988012,0.221241871,0.250584313,0.025048814,52,MD,-0.586714353,-0.415073852,0.04949513,0.056071222000000004,0.635950747,0.101005684,0.014357354,0.291332529,1978-MD-2,0,-0.30290321800000003,-0.335151928,-0.11386263099999999,0,0.763348137,0.47076593899999997,0.211785059,0
332,2,-0.493333416,0.010956313,0.136820821,1.3625507959999998,3,1,0,-0.664090483,-0.505989748,1,0.480194515,0.003950678,0.138992666,19298,24,0.006298677,0.062417075,0.027566069,31057,79,-0.17187470600000002,0.412360726,0,-1.016106725,0.0,0.0,0.031645646,0,0.451523719,0.220570695,0.250584313,0.000191345,52,MD,-0.299574205,0.179371062,0.091166787,0.056071222000000004,1.112618733,0.127240927,0.013302528999999999,-0.32483474,1978-MD-3,0,-0.500967133,-1.331525182,2.219751717,0,-0.108053736,-0.45956075799999996,0.469505312,0
333,2,-1.827914494,0.010956313,0.113450051,0.36004134299999996,4,0,0,0.125893405,-1.1304758320000001,1,1.491841195,0.036532199999999994,0.608014425,14435,24,0.006298677,0.039827359,2.9684161560000004,31057,707,0.018105942,-1.097122504,0,-0.852352113,0.615384615,0.6,0.335289503,0,-0.259379392,0.226720342,0.0,0.038006461,52,MD,-0.437323377,-0.46447234200000004,0.020498536,0.056071222000000004,0.080737273,0.0,0.012422084,-1.074491731,1978-MD-4,4,-1.0304647690000002,-0.91682468,-0.416669885,4,-0.42908228,-0.080120143,-0.714127553,0
334,2,-1.856202335,0.010956313,0.16894227,0.162941478,5,0,0,-0.077036201,-0.243951497,1,1.0572606740000001,0.012006487,0.786936447,19843,24,0.006298677,0.07087953400000001,4.488715892,31057,202,0.225510182,-1.5659230480000002,0,-0.8178498040000001,0.0,0.0,0.084659366,0,-0.041547169,0.209202657,0.0,0.005916304,52,MD,0.094388126,-0.8359800829999999,0.03576357,0.056071222000000004,0.9961017059999999,0.0,0.013032695,-0.37135387799999997,1978-MD-5,0,-1.204318497,-1.4560501019999998,0.635915334,0,-0.89811538,-0.610407417,-0.7116761159999999,0
335,2,-0.952380427,0.010956313,0.04578175,1.537417887,6,0,0,0.608932403,-0.8732594290000001,1,1.070788975,0.15573321099999998,0.18080893399999998,11941,24,0.006298677,0.018056756,0.174763009,31057,3057,-0.530483384,0.03031361,0,-1.040013147,0.153846154,0.4,0.03039739,0,-0.328963922,0.22195219800000002,0.0,0.14062497300000001,52,MD,-0.25956880600000004,-0.132545967,0.072151851,0.056071222000000004,-1.240674863,0.0,0.008371173,-0.978483364,1978-MD-6,0,0.434492051,-0.469849601,1.5019046530000002,0,0.427724925,0.166202873,0.206765685,0
336,2,-0.953644807,0.010956313,0.8038337809999999,1.64489671,7,1,0,-0.850164734,-0.807338653,1,1.446302032,0.011296028999999999,0.200326625,12150,24,0.006298677,0.028284652,0.871053118,31057,30,0.750650048,-0.053163259000000004,0,-1.207095394,0.0,0.0,0.010273455,0,1.747230567,0.21634928,0.250584313,0.0,52,MD,-0.131804416,-0.292609257,0.193311559,0.056071222000000004,1.118039427,0.0,0.015376939,-1.602884294,1978-MD-7,0,-1.548284864,-1.897843165,1.434643295,0,-0.43360419,-1.213582781,1.85392257,0
337,2,-1.538947949,0.010956313,0.039407172000000004,-1.028142776,8,0,0,-0.819780738,-0.49186656100000004,1,1.7987196719999998,0.018484773,0.7793895059999999,25911,24,0.006298677,0.113695924,3.527400282,31057,414,-0.329162472,-1.684396675,0,-0.396115999,0.23076923100000002,0.0,0.069416797,0,-0.19611162199999999,0.223744797,0.0,0.01218972,52,MD,-1.0848062059999999,-1.7483753880000001,0.0025027260000000003,0.056071222000000004,0.7320672559999999,0.0,0.143959922,-0.6596968360000001,1978-MD-8,0,-0.750497738,-0.140895835,-1.1653118,4,0.007295589,1.198748956,-1.4724298759999999,1
338,11,-0.9781140620000001,0.012879295,0.092029914,0.910762602,1,1,0,-0.652114309,-0.482286989,0,1.092390752,0.032107116,0.056671371,15904,40,0.008732031,0.013058627,-1.2577734520000001,8887,1350,-1.033891728,-0.349727451,0,-1.059453535,0.0,0.0,0.003619602,0,-0.309055288,0.129359321,0.0,0.047795700999999996,53,OK,-1.030402654,0.843020311,0.15417265300000002,-0.543874351,0.776683384,0.0,0.012336376000000001,0.298715683,1978-OK-1,0,-0.9633389520000001,-0.773310623,-0.563632093,0,-0.272385908,0.307753659,-0.972732053,0
339,11,-0.09567447300000001,0.012879295,0.06834512400000001,1.0447523140000001,2,0,0,-0.34494763700000003,-1.640321439,0,0.9356435009999999,0.210297648,0.06154064,7677,40,0.008732031,0.003959495,-0.536680614,8887,1287,-1.105982225,-0.526752387,0,-1.318658697,0.0,0.0,0.00263204,0,-0.306949101,0.13097853199999998,0.0,0.34212265700000005,53,OK,0.18292166699999998,-0.88146945,0.140653207,-0.543874351,-1.076391192,0.10800174900000001,0.011246195,-1.304137015,1978-OK-2,0,-0.9981577979999999,-0.614267903,-0.919446254,0,-0.232934272,0.355271765,-0.972717753,0
340,11,0.321343156,0.012879295,0.06363635299999999,1.022444174,3,0,0,-0.30524884,-1.804956351,0,0.686945294,0.24942604100000001,0.131040094,7227,40,0.008732031,0.002082669,0.0008194739999999999,8887,19944,-0.921644463,-1.109185289,0,-1.381796171,0.076923077,0.0,0.00483143,0,-0.34695307799999997,0.130724045,0.0,0.381604965,53,OK,0.231783653,-1.209078112,0.10864399300000001,-0.543874351,-1.144102382,0.0,0.008669727,-1.341504768,1978-OK-3,0,-2.937698418,-2.917222489,2.219751717,0,1.090306611,0.26410883399999996,0.9845861229999999,0
341,11,-1.0368469820000001,0.012879295,0.062616007,0.269611565,4,1,0,-0.961720572,-1.858137655,0,0.988064663,0.193340984,0.342699354,9579,40,0.008732031,0.020234238,1.54289962,8887,7811,-0.920699982,-1.619494745,0,-1.230914247,0.153846154,0.4,0.43386997299999996,0,-0.342672937,0.130352102,0.0,0.189811853,53,OK,0.588235706,-1.2164908159999999,0.098037634,-0.543874351,0.127772364,0.0,0.015499456000000002,-1.08263957,1978-OK-4,0,-1.254422361,-1.101551426,-0.535749977,0,0.146770794,-0.250121933,0.493685569,0
342,11,-0.9203075270000001,0.012879295,0.120668645,0.9701123009999999,5,1,0,-0.606205644,-0.225643032,0,0.9154891829999999,0.022213093,0.317411221,18984,40,0.008732031,0.01516823,1.064843059,8887,484,-1.198090163,-0.877243349,0,-1.078893922,0.076923077,0.2,0.033673924,0,-0.236080922,0.13056743699999998,0.0,0.011582148,53,OK,0.23147119100000002,-0.190994255,0.082510656,-0.543874351,1.046406617,0.202448623,0.012042431999999999,0.520037436,1978-OK-5,4,-1.02840717,-1.362130385,0.8233774490000001,4,-0.876047375,-0.20774472600000002,-1.260468071,0
343,11,-0.17238870899999997,0.012879295,0.02571713,0.45466632700000004,6,1,0,-0.727519846,-0.942843557,0,0.719840643,0.517211579,0.082397947,10787,40,0.008732031,0.011196289,0.459185845,8887,28806,-0.251505032,-1.3291095590000002,0,-1.228812583,0.076923077,0.2,0.028607586,0,-0.347797853,0.13191118699999999,0.0,0.457328919,53,OK,1.08238432,-0.8191002340000001,0.06469939599999999,-0.543874351,-0.452028816,0.0,0.232831946,-0.520656872,1978-OK-6,0,-0.171671178,-0.490682006,0.42622811,0,0.717370871,0.420554143,0.223507638,0
344,6,-0.981613347,0.017606083,0.025533365,2.308246944,1,0,0,0.146962599,-1.067873605,0,0.471126659,0.210032976,0.064307589,7411,47,0.030473076,0.001465242,-1.1171123109999999,256012,4617,-1.281475557,1.2912281909999999,0,-1.296503661,0.153846154,0.0,0.001993448,0,-0.336011006,0.220105067,0.0,0.48358810799999996,54,TN,-0.7114401370000001,-1.038648231,0.19833935600000002,-0.049182388,-1.304902828,0.222125055,0.010624227,-1.685455816,1978-TN-1,4,-0.47547428700000005,-0.433332029,-0.24558805600000003,4,-0.358058505,-0.01460889,-0.694351825,0
345,6,-0.7915100420000001,0.017606083,0.063748348,1.616686949,2,0,0,-0.201898899,-1.195253688,0,0.558251529,0.097832575,0.105983695,11020,47,0.030473076,0.005407347,-0.148190976,256012,4063,-0.739656821,0.295792796,0,-1.2557839309999999,0.0,0.0,0.005081718,0,-0.334078782,0.22293099600000002,0.0,0.20747011,54,TN,0.126711295,-0.941412603,0.110957535,-0.049182388,-0.7203786320000001,0.0,0.011165969,-1.0704122999999999,1978-TN-2,4,0.404723675,-0.259577944,0.9585041670000001,4,0.16927203600000001,0.301820498,-0.35505781200000003,0
346,6,-0.967406584,0.017606083,0.121111546,2.119647731,3,0,0,-0.263997576,-0.869968456,0,0.949709818,0.062758298,0.135586195,11846,47,0.030473076,0.006551089,-0.402852968,256012,4228,-0.563223942,1.2426924209999999,0,-1.198426032,0.076923077,0.0,0.00166154,1,-0.334877222,0.21429520300000002,0.0,0.094531351,54,TN,-0.7333994490000001,-1.193478249,0.099233474,-0.049182388,-0.412048485,0.0,0.008603933000000001,-1.487796317,1978-TN-3,0,-0.044206947,-0.798559915,1.446915199,0,0.348415495,0.246573438,-0.027979101,0
347,6,-0.6668990229999999,0.017606083,0.06753882,2.382941659,4,0,0,0.341242747,-0.8703928320000001,0,0.658786719,0.341114808,0.08545929199999999,11154,47,0.030473076,0.002047476,-0.575979154,256012,9721,-0.880346698,0.9960991640000001,0,-1.3288167370000001,0.076923077,0.0,0.006568358000000001,0,-0.343183067,0.22235070899999998,0.0,0.589069883,54,TN,-0.28545921,-1.4273386909999999,0.125916591,-0.049182388,-1.395842655,0.398775689,0.011296078999999999,-1.7858196640000001,1978-TN-4,0,-0.033170736,-1.027003411,2.2193683159999997,0,0.118799937,-0.8246702359999999,1.828253296,0
348,6,-0.992206995,0.017606083,0.205917118,1.107182082,5,1,0,-0.044212614000000004,-0.45803902799999996,0,0.91834432,0.066493649,0.065779397,18967,47,0.030473076,0.01068161,-0.28401425,256012,1289,-0.417889125,-0.130344545,0,-1.0853740509999998,0.0,0.0,0.007871547,0,-0.300672757,0.219629651,0.0,0.065764095,54,TN,0.112979375,-0.32978323600000004,0.082997969,-0.049182388,0.767620437,0.21337997399999997,0.0,-0.170237883,1978-TN-5,0,-1.104377989,-0.59388762,-1.159493679,0,0.40143286100000003,-0.588259296,1.71589038,0
349,6,-0.86335457,0.017606083,0.148343522,1.8588694909999999,6,1,0,-0.23095220800000002,-1.2452911979999999,0,1.043486806,0.232698548,0.101964375,9498,47,0.030473076,0.005624205,-0.57591928,256012,10066,-0.739115744,0.5657773070000001,0,-1.267518219,0.0,0.0,0.109391993,0,-0.343660256,0.194688484,0.0,0.41793979299999995,54,TN,-0.553274319,-0.905538217,0.10775130699999999,-0.049182388,-1.041519605,0.0,0.00891444,-1.314008216,1978-TN-6,4,0.125424695,-0.24639683899999998,0.457762835,4,0.159767901,0.20794627,-0.239494094,0
350,8,-0.624212718,0.017606083,0.208686423,1.669718491,7,1,0,-0.48444788,-1.326029748,0,0.906092865,0.296882423,0.091452054,9096,47,0.087850501,0.004134995,-0.535328571,256012,7187,-0.40609320600000004,0.48119514799999996,0,-1.2781141059999999,0.23076923100000002,0.2,0.17541662800000002,0,-0.34097150600000004,0.215321542,0.0,0.40390766100000003,54,TN,-0.591701487,-1.24030781,0.128258718,-0.049182388,-0.898494783,0.0,0.008267913,-1.292824308,1978-TN-7,0,-0.34934616,-0.606790495,0.337560828,0,-0.144066553,-1.124391702,2.244957658,0
351,8,-0.8887747909999999,0.017606083,0.51522352,1.157638711,8,1,0,-0.709333805,-0.830107123,0,1.360423399,0.017020872,0.109675282,16995,47,0.087850501,0.009989425,-0.008024299,256012,157,0.7223374490000001,-0.440807331,0,-1.204205607,0.076923077,0.0,0.007536879,0,0.07165363599999999,0.25154685,0.0,0.00022376700000000001,54,TN,-0.635335681,0.18596648600000001,0.17272148,-0.049182388,1.096862646,0.40358548299999997,0.010183381,-0.12239684099999999,1978-TN-8,0,-0.779223953,-0.901522079,0.114006515,0,-0.279480162,-0.063553067,-0.5041994479999999,0
352,4,-0.511411461,0.012987283,0.018712022,1.975249426,1,0,0,-0.880992291,-1.390086755,0,0.700679693,0.038787178,0.031638968999999996,7371,54,0.030473076,0.029182668,-1.322189317,510,2745,-1.3732232290000002,0.59820855,0,-1.153152698,0.0,0.0,0.0018761589999999999,0,-0.329213117,0.14434471599999998,0.0,0.07815206599999999,56,WV,-0.650717062,-1.1697333779999999,0.09875594900000001,2.403226706,-0.558447847,0.092697857,0.014804893000000001,-1.3126588670000001,1978-WV-1,0,-0.8969079090000001,-0.8229745209999999,-0.321536552,0,-0.07986626,0.292700684,-0.688385657,0
353,4,-0.388358327,0.012987283,0.037966207,1.312604777,2,0,0,-0.633041144,-2.015506351,0,0.576522437,0.148483707,0.077081568,4877,54,0.030473076,0.011810087,-0.09938538,510,11218,-1.8111550019999998,-0.7810216329999999,0,-1.330042707,0.153846154,0.0,0.004181758,0,-0.34469780200000005,0.144069254,0.0,0.227192404,56,WV,1.2192194809999999,-0.40296143100000004,0.140642588,2.403226706,-1.822943914,0.300830783,0.011293102,-2.248916929,1978-WV-2,0,-1.075651774,-0.726968085,-0.88349122,0,0.931471132,0.49421689,0.39804379700000003,0
354,4,-0.758246722,0.012987283,0.033017683,1.1396983,3,0,0,-0.138247754,-1.9286299340000002,0,1.12503457,0.032740082000000004,0.033919561,7485,54,0.030473076,0.005229954,-0.776490902,510,6377,-1.466005999,-0.716387647,0,-1.2304764,0.0,0.0,0.0027771329999999998,0,-0.34093176,0.141307646,0.0,0.114124965,56,WV,0.30748345,-0.639321149,0.15232537,2.403226706,-1.156850798,0.0,0.011180025,-1.541636861,1978-WV-3,0,-0.937926272,-0.718864662,-0.614475281,0,0.462519264,-0.730250228,2.245949958,0
355,4,-0.708122631,0.012987283,0.074559742,1.069355039,4,0,0,-1.3516115530000001,-2.432981738,0,1.058330821,0.017488333999999998,0.050743274000000005,6158,54,0.030473076,0.009021639,-1.1498738659999999,510,3730,-1.7683882640000002,-1.275310839,0,-1.277325982,0.0,0.0,0.002331634,0,-0.334582706,0.146103755,0.0,0.039055114,56,WV,-0.303185734,-0.197781231,0.11138939699999999,2.403226706,-1.44542925,0.152164408,0.0100316,-1.737803842,1978-WV-4,0,-1.066245609,-1.699378856,2.219751717,0,-1.01211084,-0.141652481,-1.5590281780000002,0
356,14,-0.772248961,0.007409595,0.062278013,0.8223800990000001,1,1,0,-0.338959551,-0.912435441,0,0.995010258,0.08899883800000001,0.06074876,16902,4,0.000626384,0.063342233,-0.293130013,14226001,644,-0.335129017,-0.49502222,0,-1.094568829,0.076923077,0.2,0.048688808,0,-0.261087222,0.153086779,0.0,0.018721671999999998,61,AZ,0.096673929,-1.3871210269999998,0.123242487,-0.270214967,0.8728248190000001,0.0,0.012542883999999999,-0.20254672199999998,1978-AZ-1,4,-0.7703522290000001,-0.92988406,0.203262025,4,-0.395533497,-0.025436469,-0.737091846,0
357,14,-0.8955465990000001,0.007409595,0.030005395,0.34276766200000003,2,1,0,-0.64790047,-1.8218425280000001,0,1.319728183,0.071549104,0.14880572,12473,4,0.000626384,0.111857956,0.205811125,14226001,21890,-0.5264668,-1.715279199,0,-1.120314206,0.23076923100000002,0.4,0.17757526399999998,0,-0.347100963,0.15382507199999998,0.0,0.032539406,61,AZ,0.129979109,-1.088406795,0.083485771,-0.270214967,0.329387836,0.14385658099999998,0.012158955,-1.195971657,1978-AZ-2,0,-1.123885094,-0.67059191,-1.076963793,0,-0.13404795,0.221203452,-0.6747253559999999,0
358,14,-1.013143446,0.007409595,0.023273903,0.712851668,3,1,0,-0.11895280800000001,-1.6833422619999998,0,1.631512625,0.205852747,0.126032949,12198,4,0.000626384,0.064515355,-0.208222397,14226001,54360,-0.668011263,-1.035485078,0,-1.108755057,0.307692308,0.4,0.11832904699999999,1,-0.348660003,0.153942528,0.0,0.058504889000000004,61,AZ,-0.234533966,-1.079398611,0.102431015,-0.270214967,0.136315796,0.097070398,0.01154672,-0.818930626,1978-AZ-3,0,0.051137366,-0.627709847,1.174489312,0,-0.599777619,0.309883963,-1.426883381,0
359,14,-1.210183652,0.007409595,0.011776128,0.345287734,4,1,0,-0.43743031,-1.330560557,0,1.723725924,0.10912530699999999,0.100287957,16365,4,0.000626384,0.046231612000000005,-0.329398893,14226001,36523,-0.389440003,-0.944336665,0,-1.028016152,0.0,0.0,0.010238588,0,-0.348145214,0.154465485,0.0,0.073324321,61,AZ,-0.348684115,-1.109541259,0.090994996,-0.270214967,-0.043551489000000006,0.09619589,0.011867707,-0.7231784990000001,1978-AZ-4,4,-0.512217121,-0.416029655,-0.34298482,4,-0.48334520200000003,0.387789713,-1.3466169609999998,0
360,10,-0.457628921,0.008929245,0.11290940099999999,0.21599768800000002,1,1,0,-1.044888443,-0.18098896399999997,0,0.202097384,0.01597008,0.159257703,21949,8,0.013472663999999999,0.067914478,0.371744422,8889723,89,0.037614758,-0.933657665,0,-1.020047344,0.153846154,0.2,0.078240314,0,0.290543206,0.152096795,0.0,0.0,62,CO,-0.070996688,0.09453842800000001,0.135816089,0.108698026,1.118039427,0.19195452600000001,0.015404673999999998,0.46021008799999996,1978-CO-1,0,-0.726688381,-0.576115735,-0.457344144,0,-0.215740183,0.42335346799999996,-1.025156771,0
361,10,-1.504961085,0.008929245,0.0036771440000000002,0.557968655,2,1,0,-0.221859188,-0.516951075,0,1.41595482,0.040116732,0.159697233,17053,8,0.013472663999999999,0.043649917,0.574446242,8889723,1541,-0.030276766,-0.45911518100000004,0,-0.912862507,0.0,0.0,0.008694373,0,-0.312941366,0.14862625699999998,0.0,0.027835132999999998,62,CO,0.311197106,-0.468170683,0.095045313,0.108698026,0.650774751,0.0,0.013688863,0.0044856259999999995,1978-CO-2,0,-0.295207265,0.33388476699999997,-1.052341542,0,0.279855755,1.244981837,-1.2152793259999999,0
362,12,-0.907589256,0.008929245,0.023520989,0.264745318,3,0,0,-1.019161849,-2.019143766,0,1.5323818059999998,0.281551151,0.153004262,7607,8,0.005177074,0.034161633,0.25994328699999997,8889723,50138,-0.479247387,-1.5203449709999999,0,-1.230126123,0.23076923100000002,0.4,0.311801658,0,-0.348574,0.15256661800000001,0.0,0.24083328899999998,62,CO,0.145827222,-1.06203321,0.135753348,0.108698026,-0.26160570699999997,0.262352427,0.00977797,-1.31460505,1978-CO-3,0,-1.076025883,-0.45765968700000004,-1.3049433259999998,0,-0.587646986,0.099793723,-1.1829525779999999,0
363,14,-1.043872815,0.008929245,0.001904225,0.585131187,4,0,0,-0.072600581,-0.86889549,0,1.4165498719999998,0.408744354,0.066600804,11999,8,0.000626384,0.036941297000000005,0.261777586,8889723,40676,0.256532551,-1.259863779,0,-1.1063031159999999,0.0,0.0,0.005645185,1,-0.348310036,0.152296749,0.0,0.33280134100000003,62,CO,0.583287502,-0.5780467970000001,0.12533850900000001,0.108698026,-0.662542704,0.050284215,0.011209131,-0.330163054,1978-CO-4,4,-0.18211950300000002,0.013590883,-0.476422005,4,0.228896265,0.90589376,-0.9671097340000001,0
364,10,-1.540087258,0.008929245,0.017379657,0.31066828399999996,5,1,0,-0.39307411200000003,-1.1778456309999998,0,1.74240141,0.115049827,0.17006251,16326,8,0.013472663999999999,0.038541565,-0.141416617,8889723,11322,-0.319537348,-1.001896865,0,-0.993688982,0.307692308,0.0,0.266383716,0,-0.344680095,0.15189684,0.0,0.07573181400000001,62,CO,-0.817862402,-0.168384313,0.096909544,0.108698026,0.611400935,0.0,0.012309635,-0.18750307600000002,1978-CO-5,4,-0.48108592,-0.243110258,-0.5738058070000001,4,0.427264611,0.374779013,-0.10132354,0
365,17,-0.76743034,0.001465005,0.001320051,0.880171661,1,0,0,-0.944421655,-1.020243092,0,1.3744428119999998,0.37055069399999996,0.08892198300000001,8132,16,0.021014547,0.03050748,-0.181259903,12071543,39385,-0.9107196340000001,-0.8601155140000001,0,-1.1523645740000001,0.0,0.0,0.006105019000000001,0,-0.348542949,0.033212009,0.0,0.34543297799999995,63,ID,0.364273258,-0.9510116209999999,0.22562917600000001,-0.19653744,-0.698063902,0.0,0.013044013,-0.369346944,1978-ID-1,4,-0.621456906,-0.40183997,-0.564013974,4,-0.410805098,0.104424054,-0.9280740270000001,0
366,17,-1.036407434,0.001465005,0.003865434,0.49861783299999995,2,0,0,-1.318787967,-1.205856702,0,1.81738051,0.609103242,0.08388733699999999,10827,16,0.021014547,0.024819821000000002,-0.47519668,12071543,43292,-0.7070117359999999,-1.295733421,0,-1.168652466,0.153846154,0.2,0.08276343900000001,0,-0.348650512,0.032219227999999996,0.0,0.570758323,63,ID,-0.212345984,0.19579909399999998,0.10474040400000001,-0.19653744,-0.603333873,0.07520769599999999,0.010202634,-0.316351785,1978-ID-2,4,-0.784167534,-0.471762426,-0.7457518790000001,4,-0.726472335,-0.055489602,-1.209513986,0
