year,state,state_po,district,party,candidatevotes,totalvotes
1994,Florida,FL,19,democrat,147595,223383
1994,Florida,FL,20,democrat,114623,187148
1994,Florida,FL,21,republican,90951,90953
1994,Florida,FL,22,republican,119696,188917
1994,Florida,FL,23,democrat,1,1
1994,Georgia,GA,1,republican,88788,115985
1994,Georgia,GA,2,democrat,65383,98813
1994,Georgia,GA,3,republican,94717,144545
1994,Georgia,GA,4,republican,90063,155629
1994,Georgia,GA,5,democrat,85094,123093
1994,Georgia,GA,6,republican,119432,186132
1994,Georgia,GA,7,republican,71265,137243
1994,Georgia,GA,8,republican,89591,142999
1994,Georgia,GA,9,democrat,79145,136713
1994,Georgia,GA,10,republican,96099,147291
1994,Georgia,GA,11,democrat,71560,109093
1994,Hawaii,HI,1,democrat,94754,176706
1994,Hawaii,HI,2,democrat,124431,177396
1994,Idaho,ID,1,republican,111728,201554
1994,Idaho,ID,2,republican,143593,191529
1994,Illinois,IL,1,democrat,112474,148512
1994,Illinois,IL,2,democrat,93998,95855
1994,Illinois,IL,3,democrat,92353,170516
1994,Illinois,IL,4,democrat,46695,62079
1994,Illinois,IL,5,republican,75328,138393
1994,Illinois,IL,6,republican,115664,157378
1994,Illinois,IL,7,democrat,93457,117468
1994,Illinois,IL,8,republican,88225,135879
1994,Illinois,IL,9,democrat,94404,142823
1994,Illinois,IL,10,republican,114884,153075
1994,Illinois,IL,11,republican,97241,160395
1994,Illinois,IL,12,democrat,101391,153810
1994,Illinois,IL,13,republican,124312,170021
1994,Illinois,IL,14,republican,110204,144095
1994,Illinois,IL,15,republican,108857,159731
1994,Illinois,IL,16,republican,117238,165974
1994,Illinois,IL,17,democrat,95312,174783
1994,Illinois,IL,18,republican,119838,199125
1994,Illinois,IL,19,democrat,115045,197040
1994,Illinois,IL,20,democrat,108034,196998
1994,Indiana,IN,1,democrat,68612,121532
1994,Indiana,IN,2,republican,93592,171833
1994,Indiana,IN,3,democrat,72497,131375
1994,Indiana,IN,4,republican,88584,159819
1994,Indiana,IN,5,republican,111031,159658
1994,Indiana,IN,6,republican,136876,177691
1994,Indiana,IN,7,republican,104359,160300
1994,Indiana,IN,8,republican,93529,178386
1994,Indiana,IN,9,democrat,91459,175774
1994,Indiana,IN,10,democrat,58573,109571
1994,Iowa,IA,1,republican,110448,183461
1994,Iowa,IA,2,republican,111076,198487
1994,Iowa,IA,3,republican,111862,193531
1994,Iowa,IA,4,republican,111935,213206
1994,Iowa,IA,5,republican,114796,188721
1994,Kansas,KS,1,republican,169531,219008
1994,Kansas,KS,2,republican,135725,206750
1994,Kansas,KS,3,republican,102218,180619
1994,Kansas,KS,4,republican,111653,211019
1994,Kentucky,KY,1,republican,64849,127236
1994,Kentucky,KY,2,republican,90535,151402
1994,Kentucky,KY,3,democrat,67663,152523
1994,Kentucky,KY,4,republican,96695,130412
1994,Kentucky,KY,5,republican,82291,103609
1994,Kentucky,KY,6,democrat,70085,119117
1994,Louisiana,LA,1,republican,1,1
1994,Louisiana,LA,2,democrat,1,1
1994,Louisiana,LA,3,democrat,1,1
1994,Louisiana,LA,4,democrat,1,1
1994,Louisiana,LA,5,republican,1,1
1994,Louisiana,LA,6,republican,1,1
1994,Louisiana,LA,7,democrat,1,1
1994,Maine,ME,1,republican,136316,262769
1994,Maine,ME,2,democrat,109615,239894
1994,Maryland,MD,1,republican,120975,178814
1994,Maryland,MD,2,republican,125162,199480
1994,Maryland,MD,3,democrat,117269,165235
1994,Maryland,MD,4,democrat,93148,124147
1994,Maryland,MD,5,democrat,98821,168045
1994,Maryland,MD,6,republican,122809,186220
1994,Maryland,MD,7,democrat,97016,119023
1994,Maryland,MD,8,republican,143449,204109
1994,Massachusetts,MA,1,democrat,150047,151018
1994,Massachusetts,MA,2,democrat,117178,200123
1994,Massachusetts,MA,3,republican,115810,212035
1994,Massachusetts,MA,4,democrat,168942,169795
1994,Massachusetts,MA,5,democrat,140725,201524
1994,Massachusetts,MA,6,republican,120952,239444
1994,Massachusetts,MA,7,democrat,146246,226988
1994,Massachusetts,MA,8,democrat,113224,114423
1994,Massachusetts,MA,9,democrat,146287,209698
1994,Massachusetts,MA,10,democrat,172753,251309
1994,Michigan,MI,1,democrat,121433,213549
1994,Michigan,MI,2,republican,146164,194187
1994,Michigan,MI,3,republican,136711,185077
1994,Michigan,MI,4,republican,145176,198534
1994,Michigan,MI,5,democrat,126456,193190
1994,Michigan,MI,6,republican,121923,165966
1994,Michigan,MI,7,republican,115621,177500
1994,Michigan,MI,8,republican,109663,212481
1994,Michigan,MI,9,democrat,97096,189563
1994,Michigan,MI,10,democrat,121876,195822
1994,Michigan,MI,11,republican,154696,226884
1994,Michigan,MI,12,democrat,103508,199018
1994,Michigan,MI,13,democrat,89573,172678
1994,Michigan,MI,14,democrat,128463,157631
1994,Michigan,MI,15,democrat,119442,142014
1994,Michigan,MI,16,democrat,105849,178980
1994,Minnesota,MN,1,republican,117613,213218
1994,Minnesota,MN,2,democratic-farmer-labor,114289,219785
1994,Minnesota,MN,3,republican,173223,236531
1994,Minnesota,MN,4,democratic-farmer-labor,115638,210630
1994,Minnesota,MN,5,democratic-farmer-labor,121515,196172
1994,Minnesota,MN,6,democratic-farmer-labor,113740,227775
1994,Minnesota,MN,7,democratic-farmer-labor,108023,211003
1994,Minnesota,MN,8,democratic-farmer-labor,153161,233271
1994,Mississippi,MS,1,republican,80553,127745
1994,Mississippi,MS,2,democrat,68014,126692
1994,Mississippi,MS,3,democrat,83163,122989
1994,Mississippi,MS,4,democrat,82939,121139
1994,Mississippi,MS,5,democrat,73179,121754
1994,Missouri,MO,1,democrat,97061,153018
1994,Missouri,MO,2,republican,154882,230287
1994,Missouri,MO,3,democrat,117601,203940
1994,Missouri,MO,4,democrat,137876,203492
1994,Missouri,MO,5,democrat,100391,177511
1994,Missouri,MO,6,democrat,140108,211817
1994,Missouri,MO,7,republican,112228,195916
1994,Missouri,MO,8,republican,129320,185586
1994,Missouri,MO,9,democrat,103443,204942
1994,Nebraska,NE,1,republican,117967,188550
1994,Nebraska,NE,2,republican,92516,185310
1994,Nebraska,NE,3,republican,154919,196903
1994,Nevada,NV,1,republican,73769,152167
1994,Nevada,NV,2,republican,142202,223932
1994,New Hampshire,NH,1,republican,97017,147822
1994,New Hampshire,NH,2,republican,83121,161573
1994,New Jersey,NJ,1,democrat,108155,149660
1994,New Jersey,NJ,2,republican,102566,158717
1994,New Jersey,NJ,3,republican,115750,174328
1994,New Jersey,NJ,4,republican,109818,161767
1994,New Jersey,NJ,5,republican,139964,188505
1994,New Jersey,NJ,6,democrat,88922,147331
1994,New Jersey,NJ,7,republican,98814,165857
1994,New Jersey,NJ,8,republican,70494,141368
1994,New Jersey,NJ,9,democrat,99984,159888
1994,New Jersey,NJ,10,democrat,74622,98368
1994,New Jersey,NJ,11,republican,127868,179580
1994,New Jersey,NJ,12,republican,125939,184280
1994,New Jersey,NJ,13,democrat,67688,95467
1994,New Mexico,NM,1,republican,119996,162312
1994,New Mexico,NM,2,republican,89966,142180
1994,New Mexico,NM,3,democrat,99900,157112
1994,New York,NY,1,democrat,78692,184033
1994,New York,NY,2,republican,86857,162546
1994,New York,NY,3,republican,98628,218772
1994,New York,NY,4,republican,87815,196690
1994,New York,NY,5,democrat,89581,190775
1994,New York,NY,6,democrat,68596,111990
1994,New York,NY,7,democrat,58935,123885
1994,New York,NY,8,democrat,103268,161225
1994,New York,NY,9,democrat,90783,158807
1994,New York,NY,10,democrat,74264,116192
1994,New York,NY,11,democrat,59850,92251
1994,New York,NY,12,democrat,37322,67437
1994,New York,NY,13,republican,83509,158567
1994,New York,NY,14,democrat,96795,169347
1994,New York,NY,15,democrat,74566,108602
1994,New York,NY,16,democrat,57157,85519
1994,New York,NY,17,democrat,70486,118987
1994,New York,NY,18,democrat,91663,182550
1994,New York,NY,19,republican,100173,208689
1994,New York,NY,20,republican,120334,203209
1994,New York,NY,21,democrat,131916,242005
1994,New York,NY,22,republican,129579,234916
1994,New York,NY,23,republican,124486,205688
1994,New York,NY,24,republican,108278,184879
1994,New York,NY,25,republican,96363,209747
1994,New York,NY,26,democrat,90852,206782
1994,New York,NY,27,republican,122592,220574
1994,New York,NY,28,democrat,110987,207274
1994,New York,NY,29,democrat,97619,193783
1994,New York,NY,30,republican,106551,202226
1994,New York,NY,31,republican,106898,195961
1994,North Carolina,NC,1,democrat,66827,109429
1994,North Carolina,NC,2,republican,79207,141329
1994,North Carolina,NC,3,republican,72464,137477
1994,North Carolina,NC,4,republican,77773,154331
1994,North Carolina,NC,5,republican,84741,147935
1994,North Carolina,NC,6,republican,98355,98355
1994,North Carolina,NC,7,democrat,62670,121519
1994,North Carolina,NC,8,democrat,62845,119985
1994,North Carolina,NC,9,republican,82374,126753
1994,North Carolina,NC,10,republican,107829,150768
1994,North Carolina,NC,11,republican,115826,192688
1994,North Carolina,NC,12,democrat,57655,87621
1994,Ohio,OH,1,republican,92997,165819
1994,Ohio,OH,2,republican,150128,193858
1994,Ohio,OH,3,democrat,105342,177656
1994,Ohio,OH,4,republican,139841,139841
1994,Ohio,OH,5,republican,135879,185214
1994,Ohio,OH,6,republican,91263,179124
1994,Ohio,OH,7,republican,140124,140124
1994,Ohio,OH,8,republican,148338,148425
1994,Ohio,OH,9,democrat,118120,156785
1994,Ohio,OH,10,republican,95226,183639
1994,Ohio,OH,11,democrat,114220,147928
1994,Ohio,OH,12,republican,114608,172345
1994,Ohio,OH,13,democrat,93147,189776
1994,Ohio,OH,14,democrat,96274,185404
1994,Ohio,OH,15,republican,112912,159696
1994,Ohio,OH,16,republican,137322,183103
1994,Ohio,OH,17,democrat,149004,192494
1994,Ohio,OH,18,republican,103115,191041
1994,Ohio,OH,19,republican,99997,206242
1994,Oklahoma,OK,1,republican,107085,170838
1994,Oklahoma,OK,2,republican,82479,158422
1994,Oklahoma,OK,3,democrat,115731,156878
1994,Oklahoma,OK,4,republican,80251,155401
1994,Oklahoma,OK,5,republican,136877,175147
1994,Oklahoma,OK,6,republican,106961,152360
1994,Oregon,OR,1,democrat,121147,253989
1994,Oregon,OR,2,republican,134255,234381
1994,Oregon,OR,3,democrat,161624,222822
1994,Oregon,OR,4,democrat,158981,238149
1994,Oregon,OR,5,republican,121369,243616
1994,Pennsylvania,PA,1,democrat,99669,122264
1994,Pennsylvania,PA,2,democrat,120553,140377
1994,Pennsylvania,PA,3,democrat,92702,147911
1994,Pennsylvania,PA,4,democrat,119115,185630
1994,Pennsylvania,PA,5,democrat,145335,145431
1994,Pennsylvania,PA,6,democrat,90023,158633
1994,Pennsylvania,PA,7,republican,137480,197325
1994,Pennsylvania,PA,8,republican,110499,167174
1994,Pennsylvania,PA,9,democrat,146688,147203
1994,Pennsylvania,PA,10,republican,106992,162890
1994,Pennsylvania,PA,11,democrat,101966,153277
1994,Pennsylvania,PA,12,democrat,117825,171005
1994,Pennsylvania,PA,13,republican,96254,194788
1994,Pennsylvania,PA,14,democrat,105310,164210
1994,Pennsylvania,PA,15,democrat,72073,150909
1994,Pennsylvania,PA,16,republican,109759,157455
1994,Pennsylvania,PA,17,republican,133788,133975
1994,Pennsylvania,PA,18,democrat,101784,185750
1994,Pennsylvania,PA,19,republican,124496,125117
1994,Pennsylvania,PA,20,democrat,95251,179419
1994,Pennsylvania,PA,21,republican,89439,180829
1994,Rhode Island,RI,1,democrat,89832,165901
1994,Rhode Island,RI,2,democrat,119659,176007
1994,South Carolina,SC,1,republican,97803,147471
1994,South Carolina,SC,2,republican,133307,133592
1994,South Carolina,SC,3,republican,90123,150068
1994,South Carolina,SC,4,republican,109626,149176
1994,South Carolina,SC,5,democrat,77311,148363
1994,South Carolina,SC,6,democrat,88635,138923
1994,Tennessee,TN,1,republican,102947,141227
1994,Tennessee,TN,2,republican,128937,142482
1994,Tennessee,TN,3,republican,84583,161853
1994,Tennessee,TN,4,republican,81539,143976
1994,Tennessee,TN,5,democrat,95953,159304
1994,Tennessee,TN,6,democrat,90933,179699
1994,Tennessee,TN,7,republican,102587,170383
1994,Tennessee,TN,8,democrat,97951,153538
1994,Tennessee,TN,9,democrat,94805,164040
1994,Texas,TX,1,democrat,86480,156392
1994,Texas,TX,2,democrat,87709,153780
1994,Texas,TX,3,republican,157011,172622
1994,Texas,TX,4,democrat,99303,168947
1994,Texas,TX,5,democrat,61877,123616
1994,Texas,TX,6,republican,152038,201012
1994,Texas,TX,7,republican,116873,116873
1994,Texas,TX,8,republican,148473,161304
1994,Texas,TX,9,republican,81353,156797
1994,Texas,TX,10,democrat,113738,201986
1994,Texas,TX,11,democrat,76667,129543
1994,Texas,TX,12,democrat,96372,140331
1994,Texas,TX,13,republican,79466,143389
1994,Texas,TX,14,democrat,86175,154968
1994,Texas,TX,15,democrat,61527,104366
1994,Texas,TX,16,democrat,49815,87224
1994,Texas,TX,17,democrat,83497,155605
1994,Texas,TX,18,democrat,84790,115390
1994,Texas,TX,19,republican,120641,120641
1994,Texas,TX,20,democrat,60114,96149
1994,Texas,TX,21,republican,165595,184075
1994,Texas,TX,22,republican,120302,163144
1994,Texas,TX,23,republican,73815,117916
1994,Texas,TX,24,democrat,65019,123081
1994,Texas,TX,25,democrat,61959,118529
1994,Texas,TX,26,republican,135398,177191
1994,Texas,TX,27,democrat,65325,110018
1994,Texas,TX,28,democrat,73986,104375
1994,Texas,TX,29,democrat,44102,60054
1994,Texas,TX,30,democrat,73166,100742
1994,Utah,UT,1,republican,104954,162618
1994,Utah,UT,2,republican,85507,186585
1994,Utah,UT,3,democrat,91505,155146
1994,Virginia,VA,1,republican,142930,192496
1994,Virginia,VA,2,democrat,81372,137802
1994,Virginia,VA,3,democrat,108532,136620
1994,Virginia,VA,4,democrat,115055,186755
1994,Virginia,VA,5,democrat,95308,178897
1994,Virginia,VA,6,republican,126455,126644
1994,Virginia,VA,7,republican,176941,210632
1994,Virginia,VA,8,democrat,120281,202673
1994,Virginia,VA,9,democrat,102876,175024
1994,Virginia,VA,10,republican,153311,175531
1994,Virginia,VA,11,republican,98216,185680
1994,Washington,WA,1,republican,100554,194664
1994,Washington,WA,2,republican,107430,196526
1994,Washington,WA,3,republican,100188,192634
1994,Washington,WA,4,republican,92828,174026
1994,Washington,WA,5,republican,110057,216131
1994,Washington,WA,6,democrat,105480,180802
1994,Washington,WA,7,democrat,148353,197444
1994,Washington,WA,8,republican,140409,184574
1994,Washington,WA,9,republican,77833,150284
1994,West Virginia,WV,1,democrat,103177,146767
1994,West Virginia,WV,2,democrat,90757,142448
1994,West Virginia,WV,3,democrat,74967,117349
1994,Wisconsin,WI,1,republican,83937,169855
1994,Wisconsin,WI,2,republican,133734,193249
1994,Wisconsin,WI,3,republican,89338,160313
1994,Wisconsin,WI,4,democrat,93789,174689
1994,Wisconsin,WI,5,democrat,87806,140640
1994,Wisconsin,WI,6,republican,119384,119987
1994,Wisconsin,WI,7,democrat,97184,178921
1994,Wisconsin,WI,8,republican,114319,179460
1994,Wisconsin,WI,9,republican,141617,141953
1996,Alabama,AL,1,republican,132206,205417
1996,Alabama,AL,2,republican,132563,209793
1996,Alabama,AL,3,republican,98353,195047
1996,Alabama,AL,4,republican,102741,205917
1996,Alabama,AL,5,democrat,114442,205547
1996,Alabama,AL,6,republican,180781,254859
1996,Alabama,AL,7,democrat,136651,192113
1996,Arizona,AZ,1,republican,135634,225372
1996,Arizona,AZ,2,democrat,81982,126101
1996,Arizona,AZ,3,republican,175231,263445
1996,Arizona,AZ,4,republican,150486,225343
1996,Arizona,AZ,5,republican,179349,260898
1996,Arizona,AZ,6,republican,121431,255287
1996,Arkansas,AR,1,democrat,105280,199450
1996,Arkansas,AR,2,democrat,114841,219389
1996,Arkansas,AR,3,republican,137093,246132
1996,Arkansas,AR,4,republican,125956,198347
1996,California,CA,1,republican,110243,222119
1996,California,CA,2,republican,144913,238326
1996,California,CA,3,democrat,118663,221737
1996,California,CA,4,republican,164048,271315
1996,California,CA,5,democrat,142618,202460
1996,California,CA,6,democrat,156958,253836
1996,California,CA,7,democrat,137089,190917
1996,California,CA,8,democrat,175216,207738
1996,California,CA,9,democrat,154806,200968
1996,California,CA,10,democrat,137726,283183
1996,California,CA,11,republican,107477,181096
1996,California,CA,12,democrat,149049,207908
1996,California,CA,13,democrat,114408,175539
1996,California,CA,14,democrat,148773,229633
1996,California,CA,15,republican,132737,226868
1996,California,CA,16,democrat,94020,143207
1996,California,CA,17,democrat,115116,195545
1996,California,CA,18,democrat,108827,165586
1996,California,CA,19,republican,137402,206379
1996,California,CA,20,democrat,65381,115705
1996,California,CA,21,republican,125916,191152
1996,California,CA,22,democrat,118299,244186
1996,California,CA,23,republican,118880,199507
1996,California,CA,24,democrat,106193,214848
1996,California,CA,25,republican,122428,196203
1996,California,CA,26,democrat,67525,102515
1996,California,CA,27,republican,95310,189930
1996,California,CA,28,republican,113389,186885
1996,California,CA,29,democrat,145278,214817
1996,California,CA,30,democrat,58283,80590
1996,California,CA,31,democrat,69285,102690
1996,California,CA,32,democrat,124712,151427
1996,California,CA,33,democrat,47478,57828
1996,California,CA,34,democrat,94730,138440
1996,California,CA,35,democrat,92762,108488
1996,California,CA,36,democrat,117752,224459
1996,California,CA,37,democrat,87247,102646
1996,California,CA,38,republican,88136,167645
1996,California,CA,39,republican,120761,192290
1996,California,CA,40,republican,98821,152261
1996,California,CA,41,republican,83934,143445
1996,California,CA,42,democrat,52166,103336
1996,California,CA,43,republican,97247,177640
1996,California,CA,44,republican,110643,191518
1996,California,CA,45,republican,125326,205522
1996,California,CA,46,democrat,47964,102784
1996,California,CA,47,republican,160078,243777
1996,California,CA,48,republican,145814,221391
1996,California,CA,49,republican,108806,206768
1996,California,CA,50,democrat,73200,118340
1996,California,CA,51,republican,149032,229024
1996,California,CA,52,republican,116746,178321
1996,Colorado,CO,1,democrat,112631,197839
1996,Colorado,CO,2,democrat,145894,255784
1996,Colorado,CO,3,republican,183523,266476
1996,Colorado,CO,4,republican,137012,244067
1996,Colorado,CO,5,republican,188805,262465
1996,Colorado,CO,6,republican,146018,234618
1996,Connecticut,CT,1,democrat,145169,215136
1996,Connecticut,CT,2,democrat,106544,223249
1996,Connecticut,CT,3,democrat,137108,211352
1996,Connecticut,CT,4,republican,121949,201712
1996,Connecticut,CT,5,democrat,105359,215130
1996,Connecticut,CT,6,republican,113020,227756
1996,Florida,FL,1,republican,175946,242545
1996,Florida,FL,2,democrat,138151,232400
1996,Florida,FL,3,democrat,98085,160281
1996,Florida,FL,4,republican,1,1
1996,Florida,FL,5,democrat,161050,261101
1996,Florida,FL,6,republican,161527,240442
1996,Florida,FL,7,republican,143667,231557
1996,Florida,FL,8,republican,136515,202326
1996,Florida,FL,9,republican,161708,235517
1996,Florida,FL,10,republican,114443,171820
1996,Florida,FL,11,democrat,108522,187403
1996,Florida,FL,12,republican,122584,199097
1996,Florida,FL,13,republican,173671,269904
1996,Florida,FL,14,republican,176992,240834
1996,Florida,FL,15,republican,139014,270350
1996,Florida,FL,16,republican,175714,274541
1996,Florida,FL,17,democrat,114638,129165
1996,Florida,FL,18,republican,123659,123665
1996,Florida,FL,19,democrat,188766,287867
1996,Florida,FL,20,democrat,159256,245033
1996,Florida,FL,21,republican,125469,125473
1996,Florida,FL,22,republican,137098,221618
1996,Florida,FL,23,democrat,102161,139089
1996,Georgia,GA,1,republican,108616,159238
1996,Georgia,GA,2,democrat,88256,163538
1996,Georgia,GA,3,republican,120251,196789
1996,Georgia,GA,4,democrat,127157,220142
1996,Georgia,GA,5,democrat,136555,136555
1996,Georgia,GA,6,republican,174155,301290
1996,Georgia,GA,7,republican,112009,193774
1996,Georgia,GA,8,republican,93619,178125
1996,Georgia,GA,9,republican,132532,202194
1996,Georgia,GA,10,republican,96723,184777
1996,Georgia,GA,11,republican,145821,226761
1996,Hawaii,HI,1,democrat,86732,172206
1996,Hawaii,HI,2,democrat,109178,180963
1996,Idaho,ID,1,republican,132344,264778
1996,Idaho,ID,2,republican,157646,229248
1996,Illinois,IL,1,democrat,174005,203113
1996,Illinois,IL,2,democrat,172648,183543
1996,Illinois,IL,3,democrat,137153,209916
1996,Illinois,IL,4,democrat,85278,91135
1996,Illinois,IL,5,democrat,117544,183326
1996,Illinois,IL,6,republican,132401,205954
1996,Illinois,IL,7,democrat,149568,181095
1996,Illinois,IL,8,republican,127763,205305
1996,Illinois,IL,9,democrat,124319,196082
1996,Illinois,IL,10,republican,145626,210773
1996,Illinois,IL,11,republican,109896,212284
1996,Illinois,IL,12,democrat,150005,209519
1996,Illinois,IL,13,republican,141651,236344
1996,Illinois,IL,14,republican,134432,208764
1996,Illinois,IL,15,republican,121019,211084
1996,Illinois,IL,16,republican,137523,228100
1996,Illinois,IL,17,democrat,120008,231173
1996,Illinois,IL,18,republican,143110,241523
1996,Illinois,IL,19,democrat,158668,237955
1996,Illinois,IL,20,republican,120926,240618
1996,Indiana,IN,1,democrat,133553,193113
1996,Indiana,IN,2,republican,123113,212883
1996,Indiana,IN,3,democrat,114288,197312
1996,Indiana,IN,4,republican,121344,207880
1996,Indiana,IN,5,republican,125191,211111
1996,Indiana,IN,6,republican,193193,257857
1996,Indiana,IN,7,republican,130010,209840
1996,Indiana,IN,8,republican,109860,219864
1996,Indiana,IN,9,democrat,128123,226844
1996,Indiana,IN,10,democrat,85965,162373
1996,Iowa,IA,1,republican,129242,244596
1996,Iowa,IA,2,republican,127827,239299
1996,Iowa,IA,3,democrat,115914,234875
1996,Iowa,IA,4,republican,133419,256509
1996,Iowa,IA,5,republican,147576,225479
1996,Kansas,KS,1,republican,191899,261145
1996,Kansas,KS,2,republican,131592,252078
1996,Kansas,KS,3,republican,139169,279264
1996,Kansas,KS,4,republican,128486,256391
1996,Kentucky,KY,1,republican,111473,208157
1996,Kentucky,KY,2,republican,125433,215916
1996,Kentucky,KY,3,republican,126625,251951
1996,Kentucky,KY,4,republican,149135,218074
1996,Kentucky,KY,5,republican,117842,117853
1996,Kentucky,KY,6,democrat,125999,226230
1996,Louisiana,LA,1,republican,1,1
1996,Louisiana,LA,2,democrat,1,1
1996,Louisiana,LA,3,republican,1,1
1996,Louisiana,LA,4,republican,1,1
1996,Louisiana,LA,5,republican,135990,233353
1996,Louisiana,LA,6,republican,1,1
1996,Louisiana,LA,7,democrat,128449,241800
1996,Maine,ME,1,democrat,173745,314164
1996,Maine,ME,2,democrat,205439,285636
1996,Maryland,MD,1,republican,131033,212876
1996,Maryland,MD,2,republican,143075,231419
1996,Maryland,MD,3,democrat,130204,193433
1996,Maryland,MD,4,democrat,142094,166794
1996,Maryland,MD,5,democrat,121288,213094
1996,Maryland,MD,6,republican,132853,233788
1996,Maryland,MD,7,democrat,115764,138695
1996,Maryland,MD,8,republican,152538,249146
1996,Massachusetts,MA,1,democrat,129232,245111
1996,Massachusetts,MA,2,democrat,162995,227411
1996,Massachusetts,MA,3,democrat,135044,255097
1996,Massachusetts,MA,4,democrat,183844,256637
1996,Massachusetts,MA,5,democrat,183429,185137
1996,Massachusetts,MA,6,democrat,133002,276379
1996,Massachusetts,MA,7,democrat,177053,253570
1996,Massachusetts,MA,8,democrat,147126,174620
1996,Massachusetts,MA,9,democrat,172009,238152
1996,Massachusetts,MA,10,democrat,160745,295923
1996,Michigan,MI,1,democrat,181486,256791
1996,Michigan,MI,2,republican,165608,253699
1996,Michigan,MI,3,republican,169466,247043
1996,Michigan,MI,4,republican,159561,243645
1996,Michigan,MI,5,democrat,162675,232451
1996,Michigan,MI,6,republican,146170,215834
1996,Michigan,MI,7,republican,120227,218544
1996,Michigan,MI,8,democrat,141086,262421
1996,Michigan,MI,9,democrat,136856,231200
1996,Michigan,MI,10,democrat,132829,244281
1996,Michigan,MI,11,republican,169165,276618
1996,Michigan,MI,12,democrat,133436,232475
1996,Michigan,MI,13,democrat,123133,217658
1996,Michigan,MI,14,democrat,157722,183695
1996,Michigan,MI,15,democrat,143683,162600
1996,Michigan,MI,16,democrat,136854,220612
1996,Minnesota,MN,1,republican,137486,261062
1996,Minnesota,MN,2,democrat,144083,262353
1996,Minnesota,MN,3,republican,205816,293583
1996,Minnesota,MN,4,democrat,145831,255759
1996,Minnesota,MN,5,democrat,158261,246041
1996,Minnesota,MN,6,democrat,164921,295481
1996,Minnesota,MN,7,democrat,170936,251599
1996,Minnesota,MN,8,democrat,185333,275338
1996,Mississippi,MS,1,republican,123724,182966
1996,Mississippi,MS,2,democrat,102503,171933
1996,Mississippi,MS,3,republican,115443,188144
1996,Mississippi,MS,4,republican,112444,183663
1996,Mississippi,MS,5,democrat,103415,177445
1996,Missouri,MO,1,democrat,131659,187653
1996,Missouri,MO,2,republican,165999,270726
1996,Missouri,MO,3,democrat,137300,232755
1996,Missouri,MO,4,democrat,153566,240789
1996,Missouri,MO,5,democrat,144223,213971
1996,Missouri,MO,6,democrat,169006,246282
1996,Missouri,MO,7,republican,162558,250584
1996,Missouri,MO,8,independent,112472,222854
1996,Missouri,MO,9,republican,123580,250230
1996,Nebraska,NE,1,republican,157108,224260
1996,Nebraska,NE,2,republican,125201,219938
1996,Nebraska,NE,3,republican,167758,216591
1996,Nevada,NV,1,republican,86472,172593
1996,Nevada,NV,2,republican,162310,277192
1996,New Hampshire,NH,1,republican,123939,247577
1996,New Hampshire,NH,2,republican,122957,243260
1996,New Jersey,NJ,1,democrat,160413,210734
1996,New Jersey,NJ,2,republican,133131,220718
1996,New Jersey,NJ,3,republican,157503,245278
1996,New Jersey,NJ,4,republican,146404,230114
1996,New Jersey,NJ,5,republican,181323,254333
1996,New Jersey,NJ,6,democrat,124635,203478
1996,New Jersey,NJ,7,republican,128821,232571
1996,New Jersey,NJ,8,democrat,98861,193091
1996,New Jersey,NJ,9,democrat,117646,210930
1996,New Jersey,NJ,10,democrat,127126,151060
1996,New Jersey,NJ,11,republican,169091,255158
1996,New Jersey,NJ,12,republican,135811,269221
1996,New Jersey,NJ,13,democrat,115459,146473
1996,New Mexico,NM,1,republican,109290,193078
1996,New Mexico,NM,2,republican,95091,170006
1996,New Mexico,NM,3,democrat,124594,185271
1996,New York,NY,1,democrat,93816,235506
1996,New York,NY,2,republican,97105,203172
1996,New York,NY,3,republican,111310,259409
1996,New York,NY,4,democrat,119946,236238
1996,New York,NY,5,democrat,116005,224495
1996,New York,NY,6,democrat,102799,153238
1996,New York,NY,7,democrat,78848,151185
1996,New York,NY,8,democrat,123809,197860
1996,New York,NY,9,democrat,102556,178160
1996,New York,NY,10,democrat,97125,153666
1996,New York,NY,11,democrat,87559,133934
1996,New York,NY,12,democrat,58947,100185
1996,New York,NY,13,republican,74836,183921
1996,New York,NY,14,democrat,122504,211303
1996,New York,NY,15,democrat,108680,155236
1996,New York,NY,16,democrat,86971,130722
1996,New York,NY,17,democrat,97891,153797
1996,New York,NY,18,democrat,118194,213574
1996,New York,NY,19,republican,98705,243986
1996,New York,NY,20,republican,122479,245812
1996,New York,NY,21,democrat,136964,267608
1996,New York,NY,22,republican,119467,265794
1996,New York,NY,23,republican,118653,226149
1996,New York,NY,24,republican,108777,209946
1996,New York,NY,25,republican,106327,242136
1996,New York,NY,26,democrat,117097,238437
1996,New York,NY,27,republican,117818,260311
1996,New York,NY,28,democrat,133084,250094
1996,New York,NY,29,democrat,126210,238399
1996,New York,NY,30,democrat,97686,241405
1996,New York,NY,31,republican,119395,225718
1996,North Carolina,NC,1,democrat,108759,165028
1996,North Carolina,NC,2,democrat,113820,216629
1996,North Carolina,NC,3,republican,118159,188579
1996,North Carolina,NC,4,democrat,157194,288984
1996,North Carolina,NC,5,republican,130177,209698
1996,North Carolina,NC,6,republican,167828,228543
1996,North Carolina,NC,7,democrat,87487,165440
1996,North Carolina,NC,8,democrat,103129,186908
1996,North Carolina,NC,9,republican,147755,234710
1996,North Carolina,NC,10,republican,158585,226597
