ID,year,state,state_po,district,party,candidatevotes,totalvotes
AZ-4-1984,1984,Arizona,AZ,4,republican,167558,167615
AZ-5-1984,1984,Arizona,AZ,5,republican,116075,227938
AR-1-1984,1984,Arkansas,AR,1,democrat,121047,124528
AR-2-1984,1984,Arkansas,AR,2,democrat,103165,219079
AR-3-1984,1984,Arkansas,AR,3,republican,1,1
AR-4-1984,1984,Arkansas,AR,4,democrat,117123,119639
CA-1-1984,1984,California,CA,1,democrat,157037,252223
CA-2-1984,1984,California,CA,2,republican,158679,228472
CA-3-1984,1984,California,CA,3,democrat,131369,131369
CA-4-1984,1984,California,CA,4,democrat,130109,211921
CA-5-1984,1984,California,CA,5,democrat,139692,193204
CA-6-1984,1984,California,CA,6,democrat,162511,239096
CA-7-1984,1984,California,CA,7,democrat,158306,237291
CA-8-1984,1984,California,CA,8,democrat,144316,239223
CA-9-1984,1984,California,CA,9,democrat,136511,195308
CA-10-1984,1984,California,CA,10,democrat,102469,164177
CA-11-1984,1984,California,CA,11,democrat,147607,211115
CA-12-1984,1984,California,CA,12,republican,155795,252693
CA-13-1984,1984,California,CA,13,democrat,139851,214353
CA-14-1984,1984,California,CA,14,republican,179238,244472
CA-15-1984,1984,California,CA,15,democrat,109590,167406
CA-16-1984,1984,California,CA,16,democrat,153377,216687
CA-17-1984,1984,California,CA,17,republican,128802,177690
CA-18-1984,1984,California,CA,18,democrat,128186,190525
CA-19-1984,1984,California,CA,19,republican,153187,227626
CA-20-1984,1984,California,CA,20,republican,151732,214039
CA-21-1984,1984,California,CA,21,republican,173504,239968
CA-22-1984,1984,California,CA,22,republican,184981,217017
CA-23-1984,1984,California,CA,23,democrat,140461,228134
CA-24-1984,1984,California,CA,24,democrat,97340,153607
CA-25-1984,1984,California,CA,25,democrat,74261,103599
CA-26-1984,1984,California,CA,26,democrat,117080,186452
CA-27-1984,1984,California,CA,27,democrat,116933,212781
CA-28-1984,1984,California,CA,28,democrat,113076,149517
CA-29-1984,1984,California,CA,29,democrat,108777,125558
CA-30-1984,1984,California,CA,30,democrat,64378,124333
CA-31-1984,1984,California,CA,31,democrat,100658,142349
CA-32-1984,1984,California,CA,32,democrat,102961,169705
CA-33-1984,1984,California,CA,33,republican,147363,208619
CA-34-1984,1984,California,CA,34,democrat,87060,145527
CA-35-1984,1984,California,CA,35,republican,176477,206467
CA-36-1984,1984,California,CA,36,democrat,104438,184650
CA-37-1984,1984,California,CA,37,republican,149955,235863
CA-38-1984,1984,California,CA,38,republican,86545,162797
CA-39-1984,1984,California,CA,39,republican,175788,230677
CA-40-1984,1984,California,CA,40,republican,164257,254974
CA-41-1984,1984,California,CA,41,republican,161068,253846
CA-42-1984,1984,California,CA,42,republican,177783,243619
CA-43-1984,1984,California,CA,43,republican,165643,223517
CA-44-1984,1984,California,CA,44,democrat,99378,142561
CA-45-1984,1984,California,CA,45,republican,149011,198307
CO-1-1984,1984,Colorado,CO,1,democrat,126348,203873
CO-2-1984,1984,Colorado,CO,2,democrat,118580,222859
CO-3-1984,1984,Colorado,CO,3,republican,122669,214974
CO-4-1984,1984,Colorado,CO,4,republican,146469,205930
CO-5-1984,1984,Colorado,CO,5,republican,163654,208242
CO-6-1984,1984,Colorado,CO,6,republican,171427,191760
CT-1-1984,1984,Connecticut,CT,1,democrat,147748,239362
CT-2-1984,1984,Connecticut,CT,2,democrat,124110,228253
CT-3-1984,1984,Connecticut,CT,3,democrat,129230,245795
CT-4-1984,1984,Connecticut,CT,4,republican,165644,235310
CT-5-1984,1984,Connecticut,CT,5,republican,130700,240657
CT-6-1984,1984,Connecticut,CT,6,republican,155422,242911
FL-1-1984,1984,Florida,FL,1,democrat,1,1
FL-2-1984,1984,Florida,FL,2,democrat,1,1
FL-3-1984,1984,Florida,FL,3,democrat,1,1
FL-4-1984,1984,Florida,FL,4,democrat,134694,207912
FL-5-1984,1984,Florida,FL,5,republican,1,1
FL-6-1984,1984,Florida,FL,6,democrat,167409,168583
FL-7-1984,1984,Florida,FL,7,democrat,100430,170710
FL-8-1984,1984,Florida,FL,8,republican,184553,229946
FL-9-1984,1984,Florida,FL,9,republican,191343,243493
FL-10-1984,1984,Florida,FL,10,republican,126206,203841
FL-11-1984,1984,Florida,FL,11,democrat,145764,240890
FL-12-1984,1984,Florida,FL,12,republican,1,1
FL-13-1984,1984,Florida,FL,13,republican,1,1
FL-14-1984,1984,Florida,FL,14,democrat,153935,277861
FL-15-1984,1984,Florida,FL,15,republican,128097,194930
FL-16-1984,1984,Florida,FL,16,democrat,108410,192313
FL-17-1984,1984,Florida,FL,17,democrat,1,1
FL-18-1984,1984,Florida,FL,18,democrat,76404,126222
FL-19-1984,1984,Florida,FL,19,democrat,115631,179951
GA-1-1984,1984,Georgia,GA,1,democrat,126082,154563
GA-2-1984,1984,Georgia,GA,2,democrat,110561,110566
GA-3-1984,1984,Georgia,GA,3,democrat,111061,136473
GA-4-1984,1984,Georgia,GA,4,republican,120456,226835
GA-5-1984,1984,Georgia,GA,5,democrat,151233,151250
GA-6-1984,1984,Georgia,GA,6,republican,116655,168717
GA-7-1984,1984,Georgia,GA,7,democrat,106586,193020
GA-8-1984,1984,Georgia,GA,8,democrat,100936,100940
GA-9-1984,1984,Georgia,GA,9,democrat,109422,162165
GA-10-1984,1984,Georgia,GA,10,democrat,116364,116374
HI-1-1984,1984,Hawaii,HI,1,democrat,114884,138865
HI-2-1984,1984,Hawaii,HI,2,democrat,112377,136741
ID-1-1984,1984,Idaho,ID,1,republican,139085,202676
ID-2-1984,1984,Idaho,ID,2,democrat,101266,202399
IL-1-1984,1984,Illinois,IL,1,democrat,177438,185534
IL-2-1984,1984,Illinois,IL,2,democrat,155349,187215
IL-3-1984,1984,Illinois,IL,3,democrat,143363,222582
IL-4-1984,1984,Illinois,IL,4,republican,121744,190291
IL-5-1984,1984,Illinois,IL,5,democrat,106597,167708
IL-6-1984,1984,Illinois,IL,6,republican,157370,209562
IL-7-1984,1984,Illinois,IL,7,democrat,135493,172908
IL-8-1984,1984,Illinois,IL,8,democrat,114385,160417
IL-9-1984,1984,Illinois,IL,9,democrat,144879,214495
IL-10-1984,1984,Illinois,IL,10,republican,153330,211140
IL-11-1984,1984,Illinois,IL,11,democrat,138171,220690
IL-12-1984,1984,Illinois,IL,12,republican,159582,205119
IL-13-1984,1984,Illinois,IL,13,republican,157603,235234
IL-14-1984,1984,Illinois,IL,14,republican,135967,218738
IL-15-1984,1984,Illinois,IL,15,republican,149096,203613
IL-16-1984,1984,Illinois,IL,16,republican,127684,218538
IL-17-1984,1984,Illinois,IL,17,democrat,128273,226345
IL-18-1984,1984,Illinois,IL,18,republican,136183,223106
IL-19-1984,1984,Illinois,IL,19,democrat,117634,225103
IL-20-1984,1984,Illinois,IL,20,democrat,145092,236821
IL-21-1984,1984,Illinois,IL,21,democrat,127046,211194
IL-22-1984,1984,Illinois,IL,22,democrat,116952,232728
IN-1-1984,1984,Indiana,IN,1,democrat,147035,207964
IN-2-1984,1984,Indiana,IN,2,democrat,118965,222663
IN-3-1984,1984,Indiana,IN,3,republican,115139,219752
IN-4-1984,1984,Indiana,IN,4,republican,129674,213119
IN-5-1984,1984,Indiana,IN,5,republican,143560,211355
IN-6-1984,1984,Indiana,IN,6,republican,178814,245864
IN-7-1984,1984,Indiana,IN,7,republican,147787,219694
IN-8-1984,1984,Indiana,IN,8,democrat,116645,234092
IN-9-1984,1984,Indiana,IN,9,democrat,137018,210340
IN-10-1984,1984,Indiana,IN,10,democrat,115274,195493
IA-1-1984,1984,Iowa,IA,1,republican,131182,196475
IA-2-1984,1984,Iowa,IA,2,republican,136893,214228
IA-3-1984,1984,Iowa,IA,3,republican,133737,220311
IA-4-1984,1984,Iowa,IA,4,democrat,136922,225639
IA-5-1984,1984,Iowa,IA,5,republican,104632,206067
IA-6-1984,1984,Iowa,IA,6,democrat,127706,205888
KS-1-1984,1984,Kansas,KS,1,republican,159931,210763
KS-2-1984,1984,Kansas,KS,2,democrat,112263,187052
KS-3-1984,1984,Kansas,KS,3,republican,117159,213902
KS-4-1984,1984,Kansas,KS,4,democrat,138917,186693
KS-5-1984,1984,Kansas,KS,5,republican,144075,195915
KY-1-1984,1984,Kentucky,KY,1,democrat,112180,112180
KY-2-1984,1984,Kentucky,KY,2,democrat,93042,149742
KY-3-1984,1984,Kentucky,KY,3,democrat,145680,215138
KY-4-1984,1984,Kentucky,KY,4,republican,108398,202038
KY-5-1984,1984,Kentucky,KY,5,republican,125164,164947
KY-6-1984,1984,Kentucky,KY,6,republican,126525,177108
KY-7-1984,1984,Kentucky,KY,7,democrat,122679,166569
LA-1-1984,1984,Louisiana,LA,1,republican,1,1
LA-2-1984,1984,Louisiana,LA,2,democrat,1,1
LA-3-1984,1984,Louisiana,LA,3,democrat,1,1
LA-4-1984,1984,Louisiana,LA,4,democrat,1,1
LA-5-1984,1984,Louisiana,LA,5,democrat,1,1
LA-6-1984,1984,Louisiana,LA,6,republican,1,1
LA-7-1984,1984,Louisiana,LA,7,democrat,1,1
LA-8-1984,1984,Louisiana,LA,8,democrat,1,1
ME-1-1984,1984,Maine,ME,1,republican,182785,287765
ME-2-1984,1984,Maine,ME,2,republican,192166,253773
MD-1-1984,1984,Maryland,MD,1,democrat,96673,165538
MD-2-1984,1984,Maryland,MD,2,republican,111517,217089
MD-3-1984,1984,Maryland,MD,3,democrat,133189,195261
MD-4-1984,1984,Maryland,MD,4,republican,114430,172743
MD-5-1984,1984,Maryland,MD,5,democrat,116310,161149
MD-6-1984,1984,Maryland,MD,6,democrat,123383,189442
MD-7-1984,1984,Maryland,MD,7,democrat,139488,139489
MD-8-1984,1984,Maryland,MD,8,democrat,181947,254569
MA-1-1984,1984,Massachusetts,MA,1,republican,162646,223037
MA-2-1984,1984,Massachusetts,MA,2,democrat,132693,193254
MA-3-1984,1984,Massachusetts,MA,3,democrat,148461,220254
MA-4-1984,1984,Massachusetts,MA,4,democrat,172903,233032
MA-5-1984,1984,Massachusetts,MA,5,democrat,120008,224927
MA-6-1984,1984,Massachusetts,MA,6,democrat,168662,239649
MA-7-1984,1984,Massachusetts,MA,7,democrat,167211,234190
MA-8-1984,1984,Massachusetts,MA,8,democrat,179617,195603
MA-9-1984,1984,Massachusetts,MA,9,democrat,153132,153252
MA-10-1984,1984,Massachusetts,MA,10,democrat,143062,256824
MA-11-1984,1984,Massachusetts,MA,11,democrat,172010,172025
MI-1-1984,1984,Michigan,MI,1,democrat,152432,170510
MI-2-1984,1984,Michigan,MI,2,republican,140688,205132
MI-3-1984,1984,Michigan,MI,3,democrat,106505,201224
MI-4-1984,1984,Michigan,MI,4,republican,127907,191087
MI-5-1984,1984,Michigan,MI,5,republican,140131,226678
MI-6-1984,1984,Michigan,MI,6,democrat,106705,203530
MI-7-1984,1984,Michigan,MI,7,democrat,145070,155748
MI-8-1984,1984,Michigan,MI,8,democrat,126161,195845
MI-9-1984,1984,Michigan,MI,9,republican,150885,212805
MI-10-1984,1984,Michigan,MI,10,republican,104950,209645
MI-11-1984,1984,Michigan,MI,11,republican,126992,216634
MI-12-1984,1984,Michigan,MI,12,democrat,113772,194984
MI-13-1984,1984,Michigan,MI,13,democrat,132222,152638
MI-14-1984,1984,Michigan,MI,14,democrat,113610,192142
MI-15-1984,1984,Michigan,MI,15,democrat,98973,165152
MI-16-1984,1984,Michigan,MI,16,democrat,121463,190622
MI-17-1984,1984,Michigan,MI,17,democrat,133064,133105
MI-18-1984,1984,Michigan,MI,18,republican,186505,234884
MN-1-1984,1984,Minnesota,MN,1,democrat,140095,245837
MN-2-1984,1984,Minnesota,MN,2,republican,153308,243097
MN-3-1984,1984,Minnesota,MN,3,republican,207819,283978
MN-4-1984,1984,Minnesota,MN,4,democrat,167678,228071
MN-5-1984,1984,Minnesota,MN,5,democrat,165075,235442
MN-6-1984,1984,Minnesota,MN,6,democrat,154603,255692
MN-7-1984,1984,Minnesota,MN,7,republican,135087,236839
MN-8-1984,1984,Minnesota,MN,8,democrat,165727,246483
MS-1-1984,1984,Mississippi,MS,1,democrat,136530,154521
MS-2-1984,1984,Mississippi,MS,2,republican,92392,182420
MS-3-1984,1984,Mississippi,MS,3,democrat,158002,158002
MS-4-1984,1984,Mississippi,MS,4,democrat,113635,205432
MS-5-1984,1984,Mississippi,MS,5,republican,142637,168477
MO-1-1984,1984,Missouri,MO,1,democrat,147436,215974
MO-2-1984,1984,Missouri,MO,2,democrat,139123,268616
MO-3-1984,1984,Missouri,MO,3,democrat,193537,193537
MO-4-1984,1984,Missouri,MO,4,democrat,150624,225058
MO-5-1984,1984,Missouri,MO,5,democrat,150675,228220
MO-6-1984,1984,Missouri,MO,6,republican,150996,232913
MO-7-1984,1984,Missouri,MO,7,republican,164586,236453
MO-8-1984,1984,Missouri,MO,8,republican,134186,205108
MO-9-1984,1984,Missouri,MO,9,democrat,123588,233688
MT-1-1984,1984,Montana,MT,1,democrat,126998,193452
MT-2-1984,1984,Montana,MT,2,republican,116932,177377
NE-1-1984,1984,Nebraska,NE,1,republican,158836,214364
NE-2-1984,1984,Nebraska,NE,2,republican,139384,214883
NE-3-1984,1984,Nebraska,NE,3,republican,183901,220814
NV-1-1984,1984,Nevada,NV,1,democrat,73242,130518
NV-2-1984,1984,Nevada,NV,2,republican,99775,140106
NH-1-1984,1984,New Hampshire,NH,1,republican,111627,190486
NH-2-1984,1984,New Hampshire,NH,2,republican,138975,182411
NJ-1-1984,1984,New Jersey,NJ,1,democrat,152125,211711
NJ-2-1984,1984,New Jersey,NJ,2,democrat,132841,210072
NJ-3-1984,1984,New Jersey,NJ,3,democrat,122291,229422
NJ-4-1984,1984,New Jersey,NJ,4,republican,139295,227203
NJ-5-1984,1984,New Jersey,NJ,5,republican,171979,241645
NJ-6-1984,1984,New Jersey,NJ,6,democrat,118532,212080
NJ-7-1984,1984,New Jersey,NJ,7,republican,165685,223282
NJ-8-1984,1984,New Jersey,NJ,8,democrat,118793,189395
NJ-9-1984,1984,New Jersey,NJ,9,democrat,149493,238659
NJ-10-1984,1984,New Jersey,NJ,10,democrat,111244,132956
NJ-11-1984,1984,New Jersey,NJ,11,republican,133662,239700
NJ-12-1984,1984,New Jersey,NJ,12,republican,148042,227833
NJ-13-1984,1984,New Jersey,NJ,13,republican,141136,232483
NJ-14-1984,1984,New Jersey,NJ,14,democrat,115117,175217
NM-1-1984,1984,New Mexico,NM,1,republican,115808,178342
NM-2-1984,1984,New Mexico,NM,2,republican,116006,156069
NM-3-1984,1984,New Mexico,NM,3,democrat,100470,165209
NY-1-1984,1984,New York,NY,1,republican,92262,201580
NY-2-1984,1984,New York,NY,2,democrat,92329,178503
NY-3-1984,1984,New York,NY,3,democrat,120191,235751
NY-4-1984,1984,New York,NY,4,republican,138209,224679
NY-5-1984,1984,New York,NY,5,republican,125236,222191
NY-6-1984,1984,New York,NY,6,democrat,116411,145138
NY-7-1984,1984,New York,NY,7,democrat,92478,141044
NY-8-1984,1984,New York,NY,8,democrat,99046,166573
NY-9-1984,1984,New York,NY,9,democrat,71420,135330
NY-10-1984,1984,New York,NY,10,democrat,110308,159992
NY-11-1984,1984,New York,NY,11,democrat,77169,95064
NY-12-1984,1984,New York,NY,12,democrat,78364,90656
NY-13-1984,1984,New York,NY,13,democrat,78455,125347
NY-14-1984,1984,New York,NY,14,republican,98148,166817
NY-15-1984,1984,New York,NY,15,republican,102317,192048
NY-16-1984,1984,New York,NY,16,democrat,104337,121398
NY-17-1984,1984,New York,NY,17,democrat,151534,199479
NY-18-1984,1984,New York,NY,18,democrat,81260,96328
NY-19-1984,1984,New York,NY,19,democrat,83339,163539
NY-20-1984,1984,New York,NY,20,democrat,102842,213349
NY-21-1984,1984,New York,NY,21,republican,141091,204327
NY-22-1984,1984,New York,NY,22,republican,144278,210486
NY-23-1984,1984,New York,NY,23,democrat,188144,241846
NY-24-1984,1984,New York,NY,24,republican,147150,224207
NY-25-1984,1984,New York,NY,25,republican,140256,192690
NY-26-1984,1984,New York,NY,26,republican,122168,185920
NY-27-1984,1984,New York,NY,27,republican,112247,215816
NY-28-1984,1984,New York,NY,28,democrat,123334,218061
NY-29-1984,1984,New York,NY,29,republican,138362,198662
NY-30-1984,1984,New York,NY,30,republican,109184,220273
NY-31-1984,1984,New York,NY,31,republican,152810,224488
NY-32-1984,1984,New York,NY,32,democrat,132826,201776
NY-33-1984,1984,New York,NY,33,democrat,148085,200078
NY-34-1984,1984,New York,NY,34,democrat,110902,204478
NC-1-1984,1984,North Carolina,NC,1,democrat,122815,182968
NC-2-1984,1984,North Carolina,NC,2,democrat,122292,180604
NC-3-1984,1984,North Carolina,NC,3,democrat,100185,156281
NC-4-1984,1984,North Carolina,NC,4,republican,117436,231898
NC-5-1984,1984,North Carolina,NC,5,democrat,109831,216430
NC-6-1984,1984,North Carolina,NC,6,republican,102925,203473
NC-7-1984,1984,North Carolina,NC,7,democrat,92157,155782
NC-8-1984,1984,North Carolina,NC,8,democrat,99731,196085
NC-9-1984,1984,North Carolina,NC,9,republican,109420,218519
NC-10-1984,1984,North Carolina,NC,10,republican,142873,194733
NC-11-1984,1984,North Carolina,NC,11,republican,112598,220882
OH-1-1984,1984,Ohio,OH,1,democrat,121577,220658
OH-2-1984,1984,Ohio,OH,2,republican,149856,218453
OH-3-1984,1984,Ohio,OH,3,democrat,151398,151398
OH-4-1984,1984,Ohio,OH,4,republican,162199,209217
OH-5-1984,1984,Ohio,OH,5,republican,132582,211391
OH-6-1984,1984,Ohio,OH,6,republican,150101,202828
OH-7-1984,1984,Ohio,OH,7,republican,147885,192858
OH-8-1984,1984,Ohio,OH,8,republican,155200,201873
OH-9-1984,1984,Ohio,OH,9,democrat,117985,214909
OH-10-1984,1984,Ohio,OH,10,republican,149337,204509
OH-11-1984,1984,Ohio,OH,11,democrat,133096,199374
OH-12-1984,1984,Ohio,OH,12,republican,148899,214114
OH-13-1984,1984,Ohio,OH,13,democrat,131923,198756
OH-14-1984,1984,Ohio,OH,14,democrat,155729,218095
OH-15-1984,1984,Ohio,OH,15,republican,148311,207181
OH-16-1984,1984,Ohio,OH,16,republican,152399,210447
OH-17-1984,1984,Ohio,OH,17,democrat,123014,230661
OH-18-1984,1984,Ohio,OH,18,democrat,155759,205115
OH-19-1984,1984,Ohio,OH,19,democrat,139605,252839
OH-20-1984,1984,Ohio,OH,20,democrat,167115,167155
OH-21-1984,1984,Ohio,OH,21,democrat,165247,200648
OK-1-1984,1984,Oklahoma,OK,1,democrat,113919,218093
OK-2-1984,1984,Oklahoma,OK,2,democrat,148124,200013
OK-3-1984,1984,Oklahoma,OK,3,democrat,137964,177418
OK-4-1984,1984,Oklahoma,OK,4,democrat,109447,172039
OK-5-1984,1984,Oklahoma,OK,5,republican,135167,178726
OK-6-1984,1984,Oklahoma,OK,6,democrat,96994,164595
OR-1-1984,1984,Oregon,OR,1,democrat,138393,260667
OR-2-1984,1984,Oregon,OR,2,republican,132649,232826
OR-3-1984,1984,Oregon,OR,3,democrat,173438,239897
OR-4-1984,1984,Oregon,OR,4,democrat,134190,230687
OR-5-1984,1984,Oregon,OR,5,republican,130424,239414
PA-1-1984,1984,Pennsylvania,PA,1,democrat,148123,197682
PA-2-1984,1984,Pennsylvania,PA,2,democrat,200484,220295
PA-3-1984,1984,Pennsylvania,PA,3,democrat,152598,238786
PA-4-1984,1984,Pennsylvania,PA,4,democrat,114040,200809
PA-5-1984,1984,Pennsylvania,PA,5,republican,141965,195551
PA-6-1984,1984,Pennsylvania,PA,6,republican,181165,181165
PA-7-1984,1984,Pennsylvania,PA,7,democrat,124458,248504
PA-8-1984,1984,Pennsylvania,PA,8,democrat,112648,221344
PA-9-1984,1984,Pennsylvania,PA,9,republican,118437,177986
PA-10-1984,1984,Pennsylvania,PA,10,republican,150166,194737
PA-11-1984,1984,Pennsylvania,PA,11,democrat,108430,185122
PA-12-1984,1984,Pennsylvania,PA,12,democrat,134384,194494
PA-13-1984,1984,Pennsylvania,PA,13,republican,133948,238704
PA-14-1984,1984,Pennsylvania,PA,14,democrat,163818,213797
PA-15-1984,1984,Pennsylvania,PA,15,republican,110338,189828
PA-16-1984,1984,Pennsylvania,PA,16,republican,138477,177992
PA-17-1984,1984,Pennsylvania,PA,17,republican,129716,178651
PA-18-1984,1984,Pennsylvania,PA,18,democrat,149628,238489
PA-19-1984,1984,Pennsylvania,PA,19,republican,141196,186742
PA-20-1984,1984,Pennsylvania,PA,20,democrat,158751,208998
PA-21-1984,1984,Pennsylvania,PA,21,republican,125730,192109
PA-22-1984,1984,Pennsylvania,PA,22,democrat,153514,194428
PA-23-1984,1984,Pennsylvania,PA,23,republican,94952,183909
RI-1-1984,1984,Rhode Island,RI,1,democrat,130584,190610
RI-2-1984,1984,Rhode Island,RI,2,republican,134282,198623
SC-1-1984,1984,South Carolina,SC,1,republican,103288,167310
SC-2-1984,1984,South Carolina,SC,2,republican,108085,174027
SC-3-1984,1984,South Carolina,SC,3,democrat,88917,152166
SC-4-1984,1984,South Carolina,SC,4,republican,105139,164424
SC-5-1984,1984,South Carolina,SC,5,democrat,98513,107291
SC-6-1984,1984,South Carolina,SC,6,democrat,97329,162384
TN-1-1984,1984,Tennessee,TN,1,republican,113407,113442
TN-2-1984,1984,Tennessee,TN,2,republican,132604,171453
TN-3-1984,1984,Tennessee,TN,3,democrat,99465,189683
TN-4-1984,1984,Tennessee,TN,4,democrat,93848,124863
TN-5-1984,1984,Tennessee,TN,5,democrat,138233,138286
TN-6-1984,1984,Tennessee,TN,6,democrat,103989,165565
TN-7-1984,1984,Tennessee,TN,7,republican,107257,107278
TN-8-1984,1984,Tennessee,TN,8,democrat,118653,118668
TN-9-1984,1984,Tennessee,TN,9,democrat,133428,186497
TX-1-1984,1984,Texas,TX,1,democrat,139829,139829
TX-2-1984,1984,Texas,TX,2,democrat,113225,191067
TX-3-1984,1984,Texas,TX,3,republican,228819,275709
TX-4-1984,1984,Texas,TX,4,democrat,120749,208341
TX-5-1984,1984,Texas,TX,5,democrat,94391,94391
TX-6-1984,1984,Texas,TX,6,republican,131482,232281
TX-7-1984,1984,Texas,TX,7,republican,213480,246315
TX-8-1984,1984,Texas,TX,8,republican,113031,175103
TX-9-1984,1984,Texas,TX,9,democrat,120559,204865
TX-10-1984,1984,Texas,TX,10,democrat,186447,186785
TX-11-1984,1984,Texas,TX,11,democrat,112940,112940
TX-12-1984,1984,Texas,TX,12,democrat,106299,106302
TX-13-1984,1984,Texas,TX,13,republican,107600,202967
TX-14-1984,1984,Texas,TX,14,republican,104181,203066
TX-15-1984,1984,Texas,TX,15,democrat,104863,104863
