year,state,state_po,district,party,candidatevotes,totalvotes
1978,Alabama,AL,1,4,71711,112161
1978,Alabama,AL,2,4,57924,107265
1978,Alabama,AL,3,0,74895,74897
1978,Alabama,AL,4,0,87380,87381
1978,Alabama,AL,5,0,68985,71236
1978,Alabama,AL,6,4,65700,106471
1978,Alabama,AL,7,0,77742,82868
1978,Arizona,AZ,1,4,81108,114286
1978,Arizona,AZ,2,0,67878,129197
1978,Arizona,AZ,3,0,111850,131663
1978,Arizona,AZ,4,4,90768,143836
1978,Arkansas,AR,1,0,1,1
1978,Arkansas,AR,2,4,65285,127425
1978,Arkansas,AR,3,4,130086,165834
1978,Arkansas,AR,4,0,1,1
1978,California,CA,1,0,125122,210812
1978,California,CA,2,4,114451,220260
1978,California,CA,3,0,105537,197503
1978,California,CA,4,0,87764,158497
1978,California,CA,5,0,106046,158649
1978,California,CA,6,0,81801,119768
1978,California,CA,7,0,109676,172865
1978,California,CA,8,0,94824,165305
1978,California,CA,9,0,88179,134879
1978,California,CA,10,0,84488,125862
1978,California,CA,11,0,92882,153464
1978,California,CA,12,4,116982,160085
1978,California,CA,13,0,100809,175361
1978,California,CA,14,4,95962,179727
1978,California,CA,15,0,75212,125126
1978,California,CA,16,0,104550,170358
1978,California,CA,17,4,81296,149181
1978,California,CA,18,4,85663,144563
1978,California,CA,19,4,123192,171751
1978,California,CA,20,4,129714,195409
1978,California,CA,21,0,73869,124138
1978,California,CA,22,4,99502,153944
1978,California,CA,23,0,117498,178994
1978,California,CA,24,0,85075,135771
1978,California,CA,25,0,45881,68086
1978,California,CA,26,4,113059,113059
1978,California,CA,27,4,89392,175272
1978,California,CA,28,0,97592,97592
1978,California,CA,29,0,65214,76726
1978,California,CA,30,0,66241,92752
1978,California,CA,31,0,55667,82157
1978,California,CA,32,0,74004,103609
1978,California,CA,33,4,79533,142073
1978,California,CA,34,4,90554,168572
1978,California,CA,35,0,80388,148830
1978,California,CA,36,0,80448,127865
1978,California,CA,37,4,106581,173588
1978,California,CA,38,0,75471,128769
1978,California,CA,39,4,112160,176051
1978,California,CA,40,4,147882,224240
1978,California,CA,41,4,107685,185225
1978,California,CA,42,0,85126,115445
1978,California,CA,43,4,167150,243458
1978,Colorado,CO,1,0,82742,134630
1978,Colorado,CO,2,0,98889,186961
1978,Colorado,CO,3,0,69669,141442
1978,Colorado,CO,4,4,103121,168542
1978,Colorado,CO,5,4,91933,153780
1978,Connecticut,CT,1,0,102749,172564
1978,Connecticut,CT,2,0,116624,166814
1978,Connecticut,CT,3,0,96830,166587
1978,Connecticut,CT,4,4,83990,143919
1978,Connecticut,CT,5,0,96738,184913
1978,Connecticut,CT,6,0,119537,186224
1978,Florida,FL,1,0,85608,135323
1978,Florida,FL,2,0,112649,137797
1978,Florida,FL,3,0,1,1
1978,Florida,FL,4,0,113302,154949
1978,Florida,FL,5,4,106319,208186
1978,Florida,FL,6,4,150694,191348
1978,Florida,FL,7,0,1,1
1978,Florida,FL,8,0,1,1
1978,Florida,FL,9,0,89543,145617
1978,Florida,FL,10,4,1,1
1978,Florida,FL,11,0,123346,223103
1978,Florida,FL,12,0,107037,173647
1978,Florida,FL,13,0,1,1
1978,Florida,FL,14,0,65202,103283
1978,Florida,FL,15,0,108837,146734
1978,Georgia,GA,1,0,36961,36962
1978,Georgia,GA,2,0,42234,42236
1978,Georgia,GA,3,0,54881,54882
1978,Georgia,GA,4,0,60284,74513
1978,Georgia,GA,5,0,52739,69875
1978,Georgia,GA,6,4,47078,86540
1978,Georgia,GA,7,0,47090,70826
1978,Georgia,GA,8,0,41184,41193
1978,Georgia,GA,9,0,47264,61437
1978,Georgia,GA,10,0,50122,50130
1978,Hawaii,HI,1,0,84552,115412
1978,Hawaii,HI,2,0,118272,137957
1978,Idaho,ID,1,4,86680,144652
1978,Idaho,ID,2,4,80591,140631
1978,Illinois,IL,1,0,47581,81279
1978,Illinois,IL,2,0,80906,94077
1978,Illinois,IL,3,0,95701,146800
1978,Illinois,IL,4,4,94435,141229
1978,Illinois,IL,5,0,98702,117506
1978,Illinois,IL,6,4,87193,131737
1978,Illinois,IL,7,0,64716,74989
1978,Illinois,IL,8,0,81457,94762
1978,Illinois,IL,9,0,87543,116217
1978,Illinois,IL,10,0,89479,178309
1978,Illinois,IL,11,0,112365,152412
1978,Illinois,IL,12,4,110503,138935
1978,Illinois,IL,13,4,64060,104738
1978,Illinois,IL,14,4,118741,158179
1978,Illinois,IL,15,4,80856,129612
1978,Illinois,IL,16,4,76752,117309
1978,Illinois,IL,17,4,94375,133635
1978,Illinois,IL,18,4,85973,130514
1978,Illinois,IL,19,4,89770,89790
1978,Illinois,IL,20,4,111054,159480
1978,Illinois,IL,21,4,97473,124527
1978,Illinois,IL,22,4,86051,159383
1978,Illinois,IL,23,0,74247,100105
1978,Illinois,IL,24,0,110298,168061
1978,Indiana,IN,1,0,72367,90170
1978,Indiana,IN,2,0,82402,145778
1978,Indiana,IN,3,0,64336,115862
1978,Indiana,IN,4,4,80527,125117
1978,Indiana,IN,5,4,94950,140429
1978,Indiana,IN,6,0,66421,127282
1978,Indiana,IN,7,4,86955,154424
1978,Indiana,IN,8,4,83019,159673
1978,Indiana,IN,9,0,99727,151945
1978,Indiana,IN,10,0,73343,130742
1978,Indiana,IN,11,0,61504,107441
1978,Iowa,IA,1,4,79940,125955
1978,Iowa,IA,2,4,72644,138978
1978,Iowa,IA,3,4,103659,138539
1978,Iowa,IA,4,0,88526,136834
1978,Iowa,IA,5,0,82333,139710
1978,Iowa,IA,6,0,87139,131459
1978,Kansas,KS,1,4,131037,131037
1978,Kansas,KS,2,4,76419,146879
1978,Kansas,KS,3,4,103265,103265
1978,Kansas,KS,4,0,100139,143993
1978,Kansas,KS,5,4,86011,150766
1978,Kentucky,KY,1,0,44090,44097
1978,Kentucky,KY,2,0,36441,36459
1978,Kentucky,KY,3,0,37346,56871
1978,Kentucky,KY,4,4,62087,94299
1978,Kentucky,KY,5,4,59743,75458
1978,Kentucky,KY,6,4,52092,102857
1978,Kentucky,KY,7,0,51559,67420
1978,Louisiana,LA,1,4,1,1
1978,Louisiana,LA,2,0,1,1
1978,Louisiana,LA,3,4,1,1
1978,Louisiana,LA,4,0,65583,130900
1978,Louisiana,LA,5,0,1,1
1978,Louisiana,LA,6,4,1,1
1978,Louisiana,LA,7,0,1,1
1978,Louisiana,LA,8,0,1,1
1978,Maine,ME,1,4,120791,196485
1978,Maine,ME,2,4,87939,173037
1978,Maryland,MD,1,4,80202,126295
1978,Maryland,MD,2,0,98601,148487
1978,Maryland,MD,3,0,91189,91189
1978,Maryland,MD,4,4,71374,115037
1978,Maryland,MD,5,0,64868,84028
1978,Maryland,MD,6,0,126196,140741
1978,Maryland,MD,7,0,51996,58622
1978,Maryland,MD,8,0,81851,159658
1978,Massachusetts,MA,1,4,131773,131918
1978,Massachusetts,MA,2,0,101570,139479
1978,Massachusetts,MA,3,0,119337,158730
1978,Massachusetts,MA,4,0,111353,111491
1978,Massachusetts,MA,5,0,90156,172681
1978,Massachusetts,MA,6,0,97099,180645
1978,Massachusetts,MA,7,0,145615,171646
1978,Massachusetts,MA,8,0,102160,136928
1978,Massachusetts,MA,9,0,106805,116338
1978,Massachusetts,MA,10,4,102080,166957
1978,Massachusetts,MA,11,0,133644,145722
1978,Massachusetts,MA,12,0,176704,176859
1978,Michigan,MI,1,0,89646,96526
1978,Michigan,MI,2,4,97503,144326
1978,Michigan,MI,3,0,83932,163510
1978,Michigan,MI,4,4,95440,135108
1978,Michigan,MI,5,4,81794,165446
1978,Michigan,MI,6,0,97971,172706
1978,Michigan,MI,7,0,105402,137540
1978,Michigan,MI,8,0,103346,155248
1978,Michigan,MI,9,4,122363,175819
1978,Michigan,MI,10,0,94913,184389
1978,Michigan,MI,11,4,96351,175435
1978,Michigan,MI,12,0,82892,150956
1978,Michigan,MI,13,0,44771,56543
1978,Michigan,MI,14,0,84032,124756
1978,Michigan,MI,15,0,95137,119545
1978,Michigan,MI,16,0,93387,122111
1978,Michigan,MI,17,0,106303,111654
1978,Michigan,MI,18,0,113037,151798
1978,Michigan,MI,19,4,117122,164298
1978,Minnesota,MN,1,4,110090,195929
1978,Minnesota,MN,2,4,145415,206588
1978,Minnesota,MN,3,4,128759,195879
1978,Minnesota,MN,4,0,95989,165385
1978,Minnesota,MN,5,0,91673,147087
1978,Minnesota,MN,6,0,115880,209632
1978,Minnesota,MN,7,4,106573,206192
1978,Minnesota,MN,8,0,171125,196294
1978,Mississippi,MS,1,0,57358,86151
1978,Mississippi,MS,2,0,57678,93408
1978,Mississippi,MS,3,0,101685,110093
1978,Mississippi,MS,4,4,68225,132132
1978,Mississippi,MS,5,4,97177,97177
1978,Missouri,MO,1,0,65950,99010
1978,Missouri,MO,2,0,102911,182406
1978,Missouri,MO,3,0,121565,148446
1978,Missouri,MO,4,0,120748,165864
1978,Missouri,MO,5,0,82140,114131
1978,Missouri,MO,6,4,96574,172635
1978,Missouri,MO,7,4,104566,170917
1978,Missouri,MO,8,0,96509,159618
1978,Missouri,MO,9,0,135170,180965
1978,Missouri,MO,10,0,99148,151835
1978,Montana,MT,1,0,86016,150109
1978,Montana,MT,2,4,75766,133246
1978,Nebraska,NE,1,4,99013,170324
1978,Nebraska,NE,2,0,77135,147444
1978,Nebraska,NE,3,4,141597,176968
1978,New Hampshire,NH,1,0,82697,134235
1978,New Hampshire,NH,2,4,84535,124081
1978,New Jersey,NJ,1,0,106096,133620
1978,New Jersey,NJ,2,0,112768,169765
1978,New Jersey,NJ,3,0,83349,148955
1978,New Jersey,NJ,4,0,69259,113382
1978,New Jersey,NJ,5,4,100739,138847
1978,New Jersey,NJ,6,4,89446,148184
1978,New Jersey,NJ,7,0,78358,149118
1978,New Jersey,NJ,8,0,69496,93338
1978,New Jersey,NJ,9,4,73478,150155
1978,New Jersey,NJ,10,0,55074,63777
1978,New Jersey,NJ,11,0,88294,125174
1978,New Jersey,NJ,12,4,94850,129273
1978,New Jersey,NJ,13,4,77301,149109
1978,New Jersey,NJ,14,0,67008,105340
1978,New Jersey,NJ,15,0,55944,115886
1978,New Mexico,NM,1,4,118075,188836
1978,New Mexico,NM,2,0,95710,95710
1978,New York,NY,1,4,75586,160204
1978,New York,NY,2,0,64807,118129
1978,New York,NY,3,0,70526,138670
1978,New York,NY,4,4,80266,143302
1978,New York,NY,5,4,74279,145383
1978,New York,NY,6,0,74741,134606
1978,New York,NY,7,0,55985,77001
1978,New York,NY,8,0,68971,95202
1978,New York,NY,9,0,51350,94787
1978,New York,NY,10,0,51682,82061
1978,New York,NY,11,0,55880,75203
1978,New York,NY,12,0,21406,29277
1978,New York,NY,13,0,64514,84839
1978,New York,NY,14,0,29040,40745
1978,New York,NY,15,0,42646,72331
1978,New York,NY,16,0,52855,72890
1978,New York,NY,17,0,54228,99961
1978,New York,NY,18,4,57738,114301
1978,New York,NY,19,0,49344,61991
1978,New York,NY,20,0,57452,75936
1978,New York,NY,21,0,20769,24449
1978,New York,NY,22,0,54110,69837
1978,New York,NY,23,0,66354,128572
1978,New York,NY,24,0,75397,134463
1978,New York,NY,25,4,114641,146533
1978,New York,NY,26,4,87059,139637
1978,New York,NY,27,0,83413,149590
1978,New York,NY,28,0,139575,182945
1978,New York,NY,29,4,90572,184223
1978,New York,NY,30,4,79502,141263
1978,New York,NY,31,4,98415,107791
1978,New York,NY,32,0,76251,145471
1978,New York,NY,33,4,82501,147454
1978,New York,NY,34,4,62081,140912
1978,New York,NY,35,4,96119,138593
1978,New York,NY,36,0,95613,134257
1978,New York,NY,37,0,67475,90271
1978,New York,NY,38,4,100032,120132
1978,New York,NY,39,0,79385,135816
1978,North Carolina,NC,1,0,67716,84530
1978,North Carolina,NC,2,0,61851,79053
1978,North Carolina,NC,3,0,54452,76602
1978,North Carolina,NC,4,0,74249,78685
1978,North Carolina,NC,5,0,68778,126939
1978,North Carolina,NC,6,0,58193,85075
1978,North Carolina,NC,7,0,53696,76842
1978,North Carolina,NC,8,0,63168,107110
1978,North Carolina,NC,9,4,66157,96824
1978,North Carolina,NC,10,4,67004,67004
1978,North Carolina,NC,11,0,75460,141292
1978,Ohio,OH,1,4,73593,114169
1978,Ohio,OH,2,0,64522,123238
1978,Ohio,OH,3,0,62849,116804
1978,Ohio,OH,4,4,85575,124935
1978,Ohio,OH,5,4,85547,136618
1978,Ohio,OH,6,4,85592,131910
1978,Ohio,OH,7,4,92507,92507
1978,Ohio,OH,8,4,81156,113652
1978,Ohio,OH,9,0,71709,113128
1978,Ohio,OH,10,4,99329,134368
1978,Ohio,OH,11,4,89327,131181
1978,Ohio,OH,12,4,81573,143271
1978,Ohio,OH,13,0,80875,124144
1978,Ohio,OH,14,0,82356,113667
1978,Ohio,OH,15,4,91023,128023
1978,Ohio,OH,16,4,105152,134792
1978,Ohio,OH,17,4,87010,129127
1978,Ohio,OH,18,0,71894,120825
1978,Ohio,OH,19,4,71890,141867
1978,Ohio,OH,20,0,76973,76973
1978,Ohio,OH,21,0,58934,68467
1978,Ohio,OH,22,0,87551,132572
1978,Ohio,OH,23,0,99975,133707
1978,Oklahoma,OK,1,0,73886,123290
1978,Oklahoma,OK,2,0,72583,132436
1978,Oklahoma,OK,3,0,1,1
1978,Oklahoma,OK,4,0,62993,104414
1978,Oklahoma,OK,5,4,71451,89429
1978,Oklahoma,OK,6,0,103512,139543
1978,Oregon,OR,1,0,158706,252378
1978,Oregon,OR,2,0,152099,220019
1978,Oregon,OR,3,0,151895,179460
1978,Oregon,OR,4,0,124745,221766
1978,Pennsylvania,PA,1,0,104412,145162
1978,Pennsylvania,PA,2,0,132594,161759
1978,Pennsylvania,PA,3,0,86015,119765
1978,Pennsylvania,PA,4,4,110445,198000
1978,Pennsylvania,PA,5,4,110565,147269
1978,Pennsylvania,PA,6,0,106431,144177
1978,Pennsylvania,PA,7,0,79771,158714
1978,Pennsylvania,PA,8,0,89276,146052
1978,Pennsylvania,PA,9,4,101151,135033
1978,Pennsylvania,PA,10,4,116003,151724
1978,Pennsylvania,PA,11,0,61433,106768
1978,Pennsylvania,PA,12,0,104216,151658
1978,Pennsylvania,PA,13,4,112711,159862
1978,Pennsylvania,PA,14,0,68004,119202
1978,Pennsylvania,PA,15,4,65986,124063
1978,Pennsylvania,PA,16,4,91910,119296
1978,Pennsylvania,PA,17,0,79234,132847
1978,Pennsylvania,PA,18,0,88299,154671
1978,Pennsylvania,PA,19,4,105424,134001
1978,Pennsylvania,PA,20,0,97745,135490
1978,Pennsylvania,PA,21,0,73712,139334
1978,Pennsylvania,PA,22,0,99559,139077
1978,Pennsylvania,PA,23,4,73194,134851
1978,Pennsylvania,PA,24,4,87041,135935
1978,Pennsylvania,PA,25,0,68293,146948
1978,Rhode Island,RI,1,0,86768,141680
1978,Rhode Island,RI,2,0,87397,166122
1978,South Carolina,SC,1,0,65621,108615
1978,South Carolina,SC,2,4,71032,123630
1978,South Carolina,SC,3,0,80968,98892
1978,South Carolina,SC,4,4,51483,98531
1978,South Carolina,SC,5,0,63013,76220
1978,South Carolina,SC,6,0,69220,69220
1978,South Dakota,SD,1,0,64683,129227
1978,South Dakota,SD,2,4,70780,126296
1978,Tennessee,TN,1,4,92143,142841
1978,Tennessee,TN,2,4,125082,152833
1978,Tennessee,TN,3,0,108282,121838
1978,Tennessee,TN,4,0,108695,108701
1978,Tennessee,TN,5,0,68608,133608
1978,Tennessee,TN,6,4,114630,153591
1978,Tennessee,TN,7,0,96863,132866
1978,Tennessee,TN,8,0,80776,115917
1978,Texas,TX,1,0,73708,94408
1978,Texas,TX,2,0,66986,95570
1978,Texas,TX,3,4,96406,96406
1978,Texas,TX,4,0,58336,94918
1978,Texas,TX,5,0,35524,70593
1978,Texas,TX,6,0,66025,101418
1978,Texas,TX,7,4,128214,150629
1978,Texas,TX,8,0,39429,64102
1978,Texas,TX,9,0,50792,80265
1978,Texas,TX,10,0,94529,123857
1978,Texas,TX,11,0,53354,103319
1978,Texas,TX,12,0,46456,67820
1978,Texas,TX,13,0,75271,100546
1978,Texas,TX,14,0,63953,88278
1978,Texas,TX,15,0,54560,82413
1978,Texas,TX,16,0,53090,75833
1978,Texas,TX,17,0,69030,101332
1978,Texas,TX,18,0,36783,38018
1978,Texas,TX,19,0,54729,102799
1978,Texas,TX,20,0,51584,51584
1978,Texas,TX,21,4,84336,147837
1978,Texas,TX,22,4,54643,108086
1978,Texas,TX,23,0,62649,69834
1978,Texas,TX,24,0,39201,72515
1978,Utah,UT,1,0,93892,183994
1978,Utah,UT,2,4,121492,195166
1978,Virginia,VA,1,4,89158,123741
1978,Virginia,VA,2,4,63512,63530
1978,Virginia,VA,3,0,104550,119217
1978,Virginia,VA,4,4,77827,77873
1978,Virginia,VA,5,0,83575,83619
1978,Virginia,VA,6,4,88647,88803
1978,Virginia,VA,7,4,84517,131476
1978,Virginia,VA,8,0,56137,111170
1978,Virginia,VA,9,4,76877,124254
1978,Virginia,VA,10,0,70892,132882
1978,Washington,WA,1,4,99942,156193
1978,Washington,WA,2,0,70620,137413
1978,Washington,WA,3,0,82616,140886
1978,Washington,WA,4,0,85602,139991
1978,Washington,WA,5,0,77201,160849
1978,Washington,WA,6,0,71057,116740
1978,Washington,WA,7,0,67450,126502
1978,West Virginia,WV,1,0,76372,120434
1978,West Virginia,WV,2,0,69683,125955
1978,West Virginia,WV,3,0,74837,126421
1978,West Virginia,WV,4,0,70035,70035
1978,Wisconsin,WI,1,0,77146,141585
1978,Wisconsin,WI,2,0,99631,172762
1978,Wisconsin,WI,3,0,96326,153412
1978,Wisconsin,WI,4,0,101575,153703
1978,Wisconsin,WI,5,0,85067,116420
1978,Wisconsin,WI,6,4,114742,164817
1978,Wisconsin,WI,7,0,110874,178304
1978,Wisconsin,WI,8,4,101856,175791
1978,Wisconsin,WI,9,4,118386,193688
1980,Alabama,AL,1,4,111089,117221
1980,Alabama,AL,2,4,104796,172962
1980,Alabama,AL,3,0,107654,109215
1980,Alabama,AL,4,0,129365,132086
1980,Alabama,AL,5,0,117626,125356
1980,Alabama,AL,6,4,95019,187982
1980,Alabama,AL,7,0,122505,168804
1980,Arizona,AZ,1,4,136961,186833
1980,Arizona,AZ,2,0,127736,219686
1980,Arizona,AZ,3,0,141448,219822
1980,Arizona,AZ,4,4,142565,227611
1980,Arkansas,AR,1,0,1,1
1980,Arkansas,AR,2,4,159148,201655
1980,Arkansas,AR,3,4,1,1
1980,Arkansas,AR,4,0,1,1
1980,California,CA,1,4,145098,270199
1980,California,CA,2,4,141698,261674
1980,California,CA,3,0,170670,241865
1980,California,CA,4,0,133853,205055
1980,California,CA,5,0,101105,197821
1980,California,CA,6,0,93400,134650
1980,California,CA,7,0,142044,224469
1980,California,CA,8,0,108380,195425
1980,California,CA,9,0,90504,163592
1980,California,CA,10,0,102231,164543
1980,California,CA,11,0,85823,185012
1980,California,CA,12,4,143817,199083
1980,California,CA,13,0,132246,224609
1980,California,CA,14,4,133979,220579
1980,California,CA,15,0,108072,150491
1980,California,CA,16,0,158360,223035
1980,California,CA,17,4,129159,182939
1980,California,CA,18,4,126046,177461
1980,California,CA,19,4,162849,209603
1980,California,CA,20,4,199674,253303
1980,California,CA,21,4,74674,153400
1980,California,CA,22,4,115241,180423
1980,California,CA,23,0,126020,199385
1980,California,CA,24,0,93569,146731
1980,California,CA,25,0,49080,74365
1980,California,CA,26,4,116715,164514
1980,California,CA,27,4,109807,215316
1980,California,CA,28,0,108725,137304
1980,California,CA,29,0,80095,92999
1980,California,CA,30,0,74119,102735
1980,California,CA,31,0,69146,107349
1980,California,CA,32,0,84057,127526
1980,California,CA,33,4,122439,172804
1980,California,CA,34,4,138024,192169
1980,California,CA,35,4,100743,194514
1980,California,CA,36,0,88628,168690
1980,California,CA,37,4,165371,231077
1980,California,CA,38,0,91880,165437
1980,California,CA,39,4,175228,229732
1980,California,CA,40,4,213999,304997
1980,California,CA,41,4,123187,233918
1980,California,CA,42,4,79713,149649
1980,California,CA,43,4,298815,345176
1980,Colorado,CO,1,0,107364,179622
1980,Colorado,CO,2,0,153550,272270
1980,Colorado,CO,3,0,105820,192782
1980,Colorado,CO,4,4,178221,260491
1980,Colorado,CO,5,4,177319,244900
1980,Connecticut,CT,1,0,137849,218694
1980,Connecticut,CT,2,0,119176,223311
1980,Connecticut,CT,3,4,117024,223648
1980,Connecticut,CT,4,4,124285,198625
1980,Connecticut,CT,5,0,117316,232943
1980,Connecticut,CT,6,0,142685,242024
1980,Florida,FL,1,0,119829,195768
1980,Florida,FL,2,0,138252,195840
1980,Florida,FL,3,0,104672,135880
1980,Florida,FL,4,0,147775,224699
1980,Florida,FL,5,4,177603,318506
1980,Florida,FL,6,4,1,1
1980,Florida,FL,7,0,132529,184667
1980,Florida,FL,8,0,151613,218913
1980,Florida,FL,9,0,139468,198202
1980,Florida,FL,10,4,272393,345039
1980,Florida,FL,11,0,201713,339233
1980,Florida,FL,12,4,128561,235725
1980,Florida,FL,13,0,127828,170658
1980,Florida,FL,14,0,95820,127847
1980,Florida,FL,15,0,132952,203385
1980,Georgia,GA,1,0,82145,82146
1980,Georgia,GA,2,0,92264,125372
1980,Georgia,GA,3,0,89040,89070
1980,Georgia,GA,4,0,117091,168650
1980,Georgia,GA,5,0,101646,137302
1980,Georgia,GA,6,4,96071,162685
1980,Georgia,GA,7,0,115892,170142
1980,Georgia,GA,8,0,91103,122138
1980,Georgia,GA,9,0,115576,169918
1980,Georgia,GA,10,0,102177,127378
1980,Hawaii,HI,1,0,98256,123181
1980,Hawaii,HI,2,0,141477,157380
1980,Idaho,ID,1,4,116845,217542
1980,Idaho,ID,2,4,116196,197560
1980,Illinois,IL,1,0,119562,125223
1980,Illinois,IL,2,0,129771,147302
1980,Illinois,IL,3,0,137283,199240
1980,Illinois,IL,4,4,152377,224192
1980,Illinois,IL,5,0,106142,133279
1980,Illinois,IL,6,4,123593,184550
1980,Illinois,IL,7,0,80056,94097
1980,Illinois,IL,8,0,98524,116373
1980,Illinois,IL,9,0,106543,145788
1980,Illinois,IL,10,4,137707,226733
1980,Illinois,IL,11,0,121166,173587
1980,Illinois,IL,12,4,185080,249818
1980,Illinois,IL,13,4,131448,183458
1980,Illinois,IL,14,4,202583,263828
1980,Illinois,IL,15,4,150898,196619
1980,Illinois,IL,16,4,132905,197147
1980,Illinois,IL,17,4,125806,191111
1980,Illinois,IL,18,4,125561,202043
1980,Illinois,IL,19,4,142616,194369
1980,Illinois,IL,20,4,123427,220377
1980,Illinois,IL,21,4,132186,195662
1980,Illinois,IL,22,4,146014,212079
1980,Illinois,IL,23,0,107786,167430
1980,Illinois,IL,24,0,112134,228296
1980,Indiana,IN,1,0,112016,155553
1980,Indiana,IN,2,0,122326,226283
1980,Indiana,IN,3,4,103972,189108
1980,Indiana,IN,4,4,120055,198342
1980,Indiana,IN,5,4,129474,209852
1980,Indiana,IN,6,0,99089,197391
1980,Indiana,IN,7,4,137604,208264
1980,Indiana,IN,8,4,119415,216474
1980,Indiana,IN,9,0,136574,212175
1980,Indiana,IN,10,0,103083,193134
1980,Indiana,IN,11,0,105468,184211
1980,Iowa,IA,1,4,133349,208111
1980,Iowa,IA,2,4,111587,206634
1980,Iowa,IA,3,4,107869,209945
1980,Iowa,IA,4,0,117896,218620
1980,Iowa,IA,5,0,127895,212367
1980,Iowa,IA,6,0,129460,201326
1980,Kansas,KS,1,4,121545,195131
1980,Kansas,KS,2,4,92107,170977
1980,Kansas,KS,3,4,109294,197046
1980,Kansas,KS,4,0,124014,179913
1980,Kansas,KS,5,4,141029,190047
1980,Kentucky,KY,1,0,118565,118565
1980,Kentucky,KY,2,0,99670,151780
1980,Kentucky,KY,3,0,85873,134724
1980,Kentucky,KY,4,4,126049,188187
1980,Kentucky,KY,5,4,112093,166120
1980,Kentucky,KY,6,4,105376,179051
1980,Kentucky,KY,7,0,117665,117665
1980,Louisiana,LA,1,4,81777,92555
1980,Louisiana,LA,2,0,45091,74183
1980,Louisiana,LA,3,0,80455,94529
1980,Louisiana,LA,4,0,103625,162330
1980,Louisiana,LA,5,0,93519,105267
1980,Louisiana,LA,6,4,118540,130689
1980,Louisiana,LA,7,0,1,1
1980,Louisiana,LA,8,0,75433,109492
1980,Maine,ME,1,4,188667,275491
1980,Maine,ME,2,4,186406,237448
1980,Maryland,MD,1,0,97743,188886
1980,Maryland,MD,2,0,121017,210978
1980,Maryland,MD,3,0,102293,134367
1980,Maryland,MD,4,4,120985,168360
1980,Maryland,MD,5,0,106035,131728
1980,Maryland,MD,6,0,146101,209014
1980,Maryland,MD,7,0,97104,109754
1980,Maryland,MD,8,0,148301,249960
1980,Massachusetts,MA,1,4,156514,208991
1980,Massachusetts,MA,2,0,120711,179665
1980,Massachusetts,MA,3,0,141560,195783
1980,Massachusetts,MA,4,0,103466,199376
1980,Massachusetts,MA,5,0,136758,207321
1980,Massachusetts,MA,6,0,111393,219257
1980,Massachusetts,MA,7,0,155759,155783
1980,Massachusetts,MA,8,0,128689,164183
1980,Massachusetts,MA,9,0,104010,104046
1980,Massachusetts,MA,10,4,131794,217433
1980,Massachusetts,MA,11,0,137066,137122
1980,Massachusetts,MA,12,0,195791,267421
1980,Michigan,MI,1,0,123286,130230
1980,Michigan,MI,2,4,115562,201801
1980,Michigan,MI,3,0,113080,217414
1980,Michigan,MI,4,4,148950,199292
1980,Michigan,MI,5,4,118061,222158
1980,Michigan,MI,6,4,111272,219826
1980,Michigan,MI,7,0,147280,158803
1980,Michigan,MI,8,0,124155,204401
1980,Michigan,MI,9,4,168713,174776
1980,Michigan,MI,10,0,126962,242252
1980,Michigan,MI,11,4,146205,223139
1980,Michigan,MI,12,0,112698,203647
1980,Michigan,MI,13,0,79719,87090
1980,Michigan,MI,14,0,90362,169666
1980,Michigan,MI,15,0,113492,167795
1980,Michigan,MI,16,0,105844,151465
1980,Michigan,MI,17,0,127525,174528
1980,Michigan,MI,18,0,135705,207977
1980,Michigan,MI,19,4,168530,231894
1980,Minnesota,MN,1,4,171099,238380
1980,Minnesota,MN,2,4,158082,260668
1980,Minnesota,MN,3,4,179393,237261
1980,Minnesota,MN,4,0,119182,203712
1980,Minnesota,MN,5,0,126451,180430
1980,Minnesota,MN,6,4,140402,266584
1980,Minnesota,MN,7,4,135084,259113
1980,Minnesota,MN,8,0,182228,258765
1980,Mississippi,MS,1,0,104269,165561
1980,Mississippi,MS,2,0,96750,139050
1980,Mississippi,MS,3,0,128035,128035
1980,Mississippi,MS,4,4,69321,177896
1980,Mississippi,MS,5,4,131559,177975
1980,Missouri,MO,1,0,91272,129939
1980,Missouri,MO,2,0,148227,229989
1980,Missouri,MO,3,0,143132,184409
1980,Missouri,MO,4,0,151459,223328
1980,Missouri,MO,5,0,110957,158266
1980,Missouri,MO,6,4,149281,211329
1980,Missouri,MO,7,4,161668,238512
1980,Missouri,MO,8,4,127675,223426
1980,Missouri,MO,9,0,135905,240740
1980,Missouri,MO,10,4,116167,210632
1980,Montana,MT,1,0,112866,183740
1980,Montana,MT,2,4,91431,154801
1980,Nebraska,NE,1,4,160705,204341
1980,Nebraska,NE,2,4,107736,203050
1980,Nebraska,NE,3,4,182887,217870
1980,New Hampshire,NH,1,0,114061,187646
1980,New Hampshire,NH,2,4,113304,176679
1980,New Jersey,NJ,1,0,147352,192081
1980,New Jersey,NJ,2,0,135437,235710
1980,New Jersey,NJ,3,0,106269,212830
1980,New Jersey,NJ,4,4,95447,168504
1980,New Jersey,NJ,5,4,156016,201299
1980,New Jersey,NJ,6,4,125792,223254
1980,New Jersey,NJ,7,4,108760,214343
1980,New Jersey,NJ,8,0,95493,142201
1980,New Jersey,NJ,9,4,116128,196504
1980,New Jersey,NJ,10,0,76154,89245
1980,New Jersey,NJ,11,0,106155,168524
